"","x"
"734","Running good, New
            "
"735","Better than I expected. Perfect condition.
            "
"736","Display ruined. Terrible product
            "
"737","Good
            "
"738","Came a couple of days before estimated delivery date, no scratches or problems
            "
"739","It looks brand new, packaged with protective covers and charger.
            "
"740","Phone is horrible. Does not work
            "
"741","Was in almost brand new condition, but was not unlocked like it said. Had to pay to have it unlocked!
            "
"742","Phone only worked for 1hour after it arrived
            "
"743","Love it.
            "
"744","Upper part of the Touch screen doesn't work...
            "
"745","Just what I needed for my son...works great
            "
"746","Yes.
            "
"747","The phone is not charging
            "
"748","Working nicely. Looks as new
            "
"749","Working Perfect
            "
"750","Less than a year, the battery stopped working and has swelled up. I'm not sure if this was due to the iOS update that killed a ton of iPhone batteries this year or if the battery was just bad, but the phone is junked. Never buying another Apple product.
            "
"751","Excellent I phone I liked it
            "
"752","Phone is great, everything met my expectations!
            "
"753","Everything
            "
"754","I am going too love my new phone
            "
"755","I wish I could have given it 100 stars<U+0001F602>
            "
"756","Get.  Us. Tus. Please. And.  Thankyou
            "
"757","Excellent performance so far
            "
"758","Good product
            "
"759","Looks like a new phone!
            "
"760","Great produ
            "
"761","I love it
            "
"762","Had the phone for 4 months and charger port went on me
            "
"763","Phone was in new condition worked as advertised.
            "
"764","love it , everything work perfect !!!! <U+0001F917>
            "
"765","Everything was on point
            "
"766","Looks brand new
            "
"767","Everything OK!
            "
"768","The phone arrived broken. :-(
            "
"769","I got mines today, it came on time! I love it! I'm using it now
            "
"770","Its ok
            "
"771","Great product
            "
"772","Item came when promised and it was in excellent working condition!
            "
"773","it's  nice phone and helps my son to contact me
            "
"774","Thanx
            "
"775","Great phone .looks new
            "
"776","perfect
            "
"777","had lcd issues
            "
"778","I ordered this phone as a gift for my sister. After patiently waiting for it, it arrived and she eagerly began to set it up. Upon trying to set it up we found out it was locked - when the item description clearly stated it was unlocked. So we tried calling apple who then forwarded us onto this us fire carrier who this phone was through in an attempt to get it unlocked. They then stated that they couldn't do anything unless they got permission from whoever owned it previously, which was basically telling me I had a dud phone because I bought it from the internet.Immediately packed it up, dropped it off at the ups store and went to Walmart and bought my sister the iPhone SE, she had it the same day and couldn't have been happier.
            "
"779","Its a really good phone and no flaws
            "
"780","very good
            "
"781","perfect!!! this is legit. unlocked with metroPCS
            "
"782","Excelent product!
            "
"783","everything as described , arrived on time . no problems at all.
            "
"784","This was my first time getting an iPhone, not to mention a refurbished phone,so I was a little worried but I really love this phone,it's about my third day of having it and so far so good,only problem I have is I wish they would package the phone better then just stuffing it in a back and calling it a day.
            "
"785","Good!
            "
"786","The phone looks brand new. Im very happy
            "
"787","The box that it came in looked like it had been kicked around all day, the box was not taped so the package could ame open just by holding it a certain way, there was no protective packaging inside of the box which CAUSED THE CASE TO BREAK!! There was no invoice or receipt included in the box. I got the phone and it would not charge correctly. I would charge it for a couple hours and when I unplug the phone sometimes it completely dies and I must start charging from 1% again. The battery drains quickly. I would not recommend this phone to anyone...
            "
"788","Nice
            "
"789","Great phone. Great value. Just like new THANKS
            "
"790","Has defective speaker
            "
"791","A bit of a dent on one side, but otherwise excellent.
            "
"792","Great
            "
"793","Very good!!!
            "
"794","On time, new. Im in love <U+2764><U+FE0F>
            "
"795","Muy bueno
            "
"796","Works great
            "
"797","Great value
            "
"798","Love it
            "
"799","Excellent!!
            "
"800","I thought MY phone was damaged...
            "
"801","Everything was as promised.  Good condition.
            "
"802","The phone was perfect
            "
"803","Three stars because, while the phone works very well, has an awesome amount of storage, works perfectly with my SIM card service, and overall works smoothly, there's one pretty big problem: the charging port does not always work. I know it's the phone and not the cord, because I've tested cords with other phones, and they work perfectly fine. The phone has to be set down and not moved, or it might stop charging, and it often takes several tries to get it to start charging. Also, the headphone jack stopped working a month after I got it, so now I have to go buy Bluetooth earbuds. Both problems started about a month after I got the phone.
            "
"804","Exactly what I was looking for, in great shape (brand new)..
            "
"805","This was definitely the worse birthday gift... my wife surprised me with a new iPhone 5c which was the best part of the surprise because once I received the iPhone it lagged and kept restarting when I was in the middle of using it. The screen would work at times perfectly and at others it wouldn't. Amongst other things, the worse part was that the phone wouldn't sync to my iTunes or iPhoto on my Mac Book Pro... very big let down!! I woukdbt recommend buying it as much as the price may seem right in the long run the product isn't worth it
            "
"806","Thanks
            "
"807","Perfect
            "
"808","a think is great buy
            "
"809","It came great
            "
"810","Good
            "
"811","Phone working great so far. Looked brand new
            "
"812","Perfection.
            "
"813","Easiest cell phone I've ever used!
            "
"814","Great
            "
"815","Good iPhone
            "
"816","Thanks
            "
"817","Phone looks great...
            "
"818","Muy bueno.
            "
"819","Terrible experience, I bought two of these phone and one doesn't even turn on! Have tried several times and charging it... Resetting it and nothing, doesn't work !
            "
"820","Works great very pleased
            "
"821","I love it Otha's. Simple direcion
            "
"822","Works great
            "
"823","Great product, great price.
            "
"824","The phone seems brand new. Everything works as expected
            "
"825","Good I like it.
            "
"826","a gift - just what she wanted
            "
"827","My unit shipped promptly and was received within the estimated delivery window. In terms of exterior looks, the phone itself was all right - there were no scratches or visual blemishes. However, the unit I got shipped with a battery that would drain after 15 minutes on a call. As a result, I returned the unit and will hold off on purchasing another refurbished device.
            "
"828","Very nice
            "
"829","Good one ..
            "
"830","Perfect!!!
            "
"831","I bought it for my son he love it
            "
"832","Great product, fast shipping, honest seller! Thank you
            "
"833","Thanks
            "
"834","this product is garbage. I paid almost $200 for it and I can't even use it unless the previous owner removes their iCloud so I can get the phone activated. I'm returning it. I emailed BREED the company who sold it to me and now they are saying this phone didn't come from them when it did because I sent the order number and they still denied it. Y'all really suck. I rather just get a iPhone 5s from cricket or boost mobile for $250 or less with the activation. It'll be worth it cause it will work ! Smh.
            "
"835","I'm happy
            "
"836","Thank you
            "
"837","excellent phone
            "
"838","I'm actually a little sad and very disappointed that I bought this phone. I love all of the features that apple provides but after about a week of receive the phone, the time fluctuates and never remains correct despite all of the forums filled with suggestions. I've probably set this phone about 20 times already and gave up doing so because no matter how much I do it, it eventually goes to an incorrect time. I've been late for appoints numerous times because of it and can't really use any time sensitive apps. Apparently this is a common glitch, with the 5c. This is my first IPhone and I'm a bit bummed by this. I hope no one else experiences this.
            "
"839","As promised!
            "
"840","Works very good
            "
"841","Ordered the refurbished model, expected the possibility of MINOR scratches and such as mentioned in the description...SOOOO - this is what I got (pictured) as a gift for my daughter. Cracked case around headphone jack, headphones will not work, and the crack leaves a sharp edge that I expect will end up catching on clothing and completely breaking off.COMPLETE JUNK, WASTE OF MONEY!This took over a week to ship even though it was ""in stock"", shipped next day air (arrived a day late due to whatever the holdup was), and is broken. Now I have to return it, get another, and be held up for even longer??Thanks a WHOLE LOT!!!! :-(EXTREMELY DISAPPOINTED which is becoming the ""Amazon norm""...
            "
"842","Excellent product for a reasonable price
            "
"843","I absolutely love my phone
            "
"844","It's outstanding.!
            "
"845","Everything as promised!
            "
"846","iPhone 5c new 8gb
            "
"847","missing earphone
            "
"848","Very cool
            "
"849","It works.
            "
"850","Not bad but  it is obviously a used phone. Plus doesn't come with an Apple branded charger or headphones.
            "
"851","AWESOME !!
            "
"852","Great product exactly as describedFast delivery
            "
"853","Good
            "
"854","Excelente
            "
"855","Great phone!
            "
"856","It doesn't work properly, this device has screen problems
            "
"857","This was a great phone, don't listen to anyone who says otherwise. Just make sure you keep the sticker on the back so your phone carrier company can scan it to activate it when you take it in. Great phone just needs a better iPhone charger, that way it will charge faster. Works great had it for a month now and I have no problems! Get it! I'm so not lying, I was scared myself but everything turned out great<U+263A><U+FE0F>!
            "
"858","We purchased a 5c and are disappointed with how scratched up it is.  When you buy refurbished you assume there will be some wear and tear, but this is beyond normal wear.  My son and I are disappointed.
            "
"859","This phone is amazing. Looks new! No problems activating it and it just exceeded all my expectations :) definitely worth the buy! It's pretty cheap actually
            "
"860","This phone is advertised as an unlocked GSM phone.  When it arrived it had a Verizon sticker on it and even the ATT store cannot get it to utilize LTE.  The ad for this phone says it ATT and TMobile but it is not working.It' works fine on 4g but I didn't buy it for the slower network.
            "
"861","This phone is in tip-top shape and works like new. If I didn't know any better I'd guess it was a new phone. As advertised, it is compatible with AT&T and has been working smoothly since I set it up. I wished it would have come with an apple charger because those tend to be more reliable, but if the provided charger doesn't perform well then I can easily buy one from the apple store. Very happy with this!
            "
"862","My daughter was very happy with her phone. We discover the charger was bad it failed to charge her phone. We had another iphone exactly like it but white she plugged her cord in it and it works perfectly. We got her another wall charger and she is a happy camper. We also found a solar charger so when she is at the lake she can keep it charged.
            "
"863","Great iPhone came brand new and I love the green color!
            "
"864","The price was right and I'm really thankful it was so easy to get a phone for this price and convenience, but the battery is horrible and for some reason after I did the update my text messages erase automatically several times a day, which is very frustrating. Overall, it's a good deal for a used iphone.
            "
"865","Works just like an iphone should.After 4 months use, the touchscreen has little sensitivity, especially in the corners where it does not work at all.It sometimes will not receive a charge and often drains to 1% when plugged in.
            "
"866","This phone will not work with AT&T service.  I am going to send it back.
            "
"867","I love the phone and it works great, except when I'm using the phone the screen pops on and off so I can't use the speakerphone and I also can't end my phone call unless I push the power button. It's still usable just more of an annoyance
            "
"868","Best phone I've had yet. Easy to use and great functionality.
            "
"869","It works great!!! It is in perfect condition and looks like new.. Im really happy. I would just say that the home button doesn t work prefect, it s a bit slow.. But anyway it s fine! I m sattisfied.
            "
"870","I don't know if it was because it wasn't A brand new phone and refurbished?? But it was garbage.  It worked fine until after one week the touch screen quit working!! Just like that!!I took the phone into a metro store and they said it was the sensor inside the iPhone... and return it to where ever I purchased it. So I did and finally was issued a full refund by Amazon.
            "
"871","Phone came in perfect condition. Loved it.
            "
"872","don't get it, it's a locked verizon phone. had to trade it in.
            "
"873","I am very unhappy with this phone we've only had for about two months and it does not get service anywhere it is not working at all there is no problem with the service provider because I have other phones under the service provider that works great this phone is defective and does not work
            "
"874","the phones screen is out of place or loose or something.You can press to text and hear it clicking I'm and out the phone and also feel it too.You can tell it's been dropped before and that's what was more than likely replaced on it.Returning it before I end up dropping it and God forbid drop it and it breaks because it was loose to begin with.Thanks.
            "
"875","I was so excited to receive this phone in the mail! When it came i put a sim card in it and tried to put my carrier on it, and it wouldnt let me! I guess i have a phony IMEI number so i cannot put service on it, i can only use it on wifi which bums me out but i guess thats what i get for being too excited...
            "
"876","Thank you so much for this new and good looking cell phone.It was my first iPhone and I am super exited to get it.Fast shipping and short waiting.I really recommend you to buy it.
            "
"877","Ordered a GMS for ATT.. Arrived with a sticker that said.. carrier: Varizon..gave it to my daughter whom is a varizon customer.. I ordered another phone. Mean time Varizon could not get it to work.. it is a phone for ATT.. so dont believe the stickers..
            "
"878","Unfortunately this phone can't recognize cellular operator. I've tried anything to fix it up: reboot, upgrade ios, change sim card. Nothing helped. Amazon labeled this product as refubrished certificated but it's not. If anyone got the solution I'll be appreciate for the info.
            "
"879","phone is junk!! Glass started lifting from corners 2 days after we had it connected for my 11 year old! I would never buy from this seller again!
            "
"880","Came with charger, front speaker did not work so applied for refund
            "
"881","It definitively met my expectations, everything was correct, just as published by Amazon. I really recommend tihs type of e-commerce. Thank you!!Apple iPhone 5C Yellow 8GB Unlocked GSM Smartphone (Certified Refurbished)
            "
"882","The product has many scratches on the back cover.
            "
"883","The phone was okay but the charger was fake, after a couple of weeks it broke apart. I took it to Apple Store and they told me the charger was fake but the phone is legit.
            "
"884","Hello,I was expecting this phone to work with the sprint network, however, sprint informed me that I would not be able to use this phone.I'll be returning the phone. I'm sure the phone worked well, it just didn't allow me to use it via sprint.
            "
"885","i bought it and the screen stopped working after 3 weeks...
            "
"886","Very happy I switched from Sprint to T-Mobile SIM card phone. Saving $45/mo.!!! Not a scratch on my phone. Very pleased.
            "
"887","It came in great condition and looks brand new. It work perfectly fine. I read reviews that it stops working after 3 months, what do you expect for something so cheap. When it wears out I'll upgrade. Good phone for a good price.
            "
"888","Phone's keyboard was unresponsive in several spots.
            "
"889","Phone broke within two month. The screen flashed and it would shut off and refuse to turn back on
            "
"890","I had a problem with one of the cell phones, since I had to do a reset and apparently at the time of selling it did not eliminate the amount of icloud I had, and now I can not access the phone, as I do so that the seller of the information or that eliminates the imei of the telephone of its icloud account?
            "
"891","The phone works well but it doesn't work with just any iPhone charger which sucks cause that means I have to buy original chargers from Apple. The charger they sent with the phone did not work so I ask to send a new one please.
            "
"892","Looked Great. But would not charge.  Bought for daughters birthday...now have to return and get a new one......Late Bday gift for her
            "
"893","returned.  wouldn't hold a charge
            "
"894","Works great, no issues. Quick delivery. The included charger works well too.
            "
"895","phone its is damage in the screen really bad, the speaker is not working, and the charger does not work. don't buy from this people.
            "
"896","Well its an IPhone.  Either you like them or you don't.
            "
"897","Just got this phone for my daughter.was looking for an unlocked phone for straight talk.I am very impressed with it so far.It came packaged like bran new.Perfect condition and so far works well.I have just purchased my 2nd one for myself so I hope it's as good as this one.If you are thinking about getting this one and have reservations,,don't it's a great looking phone and you can't beat the price either.
            "
"898","Works great and was easy to get working with T-Mobile
            "
"899","Phone is in very good condition and works well. At check out the option for a new one was available and was selected, but ended up with the reconditioned phone. Definitely pleased with the product.
            "
"900","Few free apps doesn't support. Like Skype. Cannot hear otherside properly and freezes the screen. So the basis functions is not performing and it's annoying when I paid and didn't get back iPhone usage.
            "
"901","After a month the display and keyboard stop working. There's lines going across the screen and after a few seconds the keyboard locks. I am not satisfied.
            "
"902","Phone would not charge
            "
"903","Great! Thanks again
            "
"904","HAD TO RTN ONE
            "
"905","Good product..
            "
"906","I received the phone when expected. That was great, but I thought it would work just as my previously owned iPhone 5c and it doesn't. The home button doesn't work all the time, the mic stops working in between calls also when trying to use Siri and the phone is dented and scratched a bit.
            "
"907","I had to return it. I'm waiting  my money back. It brought no instructions, nor headphones,  it not came in its original box. I am convinced that the iphone was not Refurbished, but was used.
            "
"908","ok
            "
"909","The phone was for my wife.  She takes a lot of pictures.  She is very happy.
            "
"910","2nd order.  Same as the first:  Paid a premium for what I thought was an organization that paid attention to their refurbishing.  Plugged it in.  Did not charge.
            "
"911","The phone was not fully wiped when i received it and now I cant make any changes.  Its is basically useless.
            "
"912","Talk about a huge waste of money and time!! Had the phone for 2 days and it gets deactivated by my service provider, I call to ask why and low and behold that phone was reported STOLEN back in March!!! I will NOT be buying again and DO NOT recommend this!!
            "
"913","The volume doesn't work on my phone. I can't turn videos up or down. I have no option to even do so on the video
            "
"914","this phone have bad quality the sound barley works the screen blanked out after the first day of having it I do not recommend anyone to order this phone.
            "
"915","If I could give negative stars I would. The phone will not activate. I've spent hours at sprint stores. Terrible!
            "
"916","Terrible! Crashed multiple times. Just died 6 days after the return window closed (DEAD DEAD - won't charge, reboot, reset, etc). ""Certified Refurbished""? Really? Amazon/BREED -- Can you help?
            "
"917","I sent to you the sim is not working
            "
"918","Although the phone looked new, the sound did not work. Returned it for refund.
            "
"919","I order this phone, it will be delivered tomorrow and it better be in well conditions because it's a gift for my daughter and I don't her to feel bad!So it better be good!I'm going to give a 5 star because I believe it'll be good!
            "
"920","I would not advise purchasenot good
            "
"921","I bought this for my sister some months ago. She used it for less than a week and after that it always had a new problem
            "
"922","This has never worked right with any company for it to be unlocked. A waste of $200 i wouldnt recommend anyone to buy!
            "
"923","So disappointed that it stopped working right after the 1 month return period was over.. I have no phone and I'm using my ipad to tex.
            "
"924","The phone is a brand new iphone 5c in excellent condition.It comes with original multivoltaje 110-220 Vac apple charger and lighting cable. No earbuds included.It works great. The item arrived in time as promised.Item exactly as advertised. Great purchase, it is worth the money!
            "
"925","Completely satisfied with this product and transaction! The phone and the charger look brand new and there have been absolutely no problems with the phone.
            "
"926","Happy with the phone, but i already noticed a couple of small buggs..
            "
"927","This phone worked ok at first.  But after about a month the battery started to lose its charge very quickly. It randomly shuts off even with plenty of battery life left.  Very disappointing.
            "
"928","We thought we would get it same day but it ended up taking an extra day. My son is very happy with it though! Thanks a bunch!
            "
"929","This phone is supposed to work with AT&T SIM card; however, when I inserted my, a message came on the screen that the SIM card was not supported.
            "
"930","Broken already screen and power just for 2mos.
            "
"931","This phone has completely stop working! Won't up and this phone was stuck on black screen with apple icon.
            "
"932","Phone in bad condition aesthetically. Did not come in its original box, did not bring me the instructive and much less the headphones, I am totally disappointed with this product ....
            "
"933","It tore up  less than a month after I bought it.
            "
"934","Stopped working completely after only two months.
            "
"935","This phone is absolute junk and has been since the we got it......and go figure no return policy or exchange policy...so now I'm out of over $100 and my son is out of a phone
            "
"936","I ordered unlocked phone instead a got a Verizon model that requires a sim card.
            "
"937","Everything daughter expected
            "
"938","Hi I bought this iPhone 5c its doesn't work I ...Hi I bought this iPhone 5c its doesn't work I want to return this phone please
            "
"939","Did not work with Apple iTunes or Apple iCloud.  There were errors and Apple and service provider both claimed it was hardware issue.
            "
"940","What if you don't have a Sim card & it keeps telling you to insert one?
            "
"941","I send it back to the seller
            "
"942","It was shipped quickly and it works fine. It looks new and I'm glad with this. I hope to use this company in the future. Thanks again!
            "
"943","I got this phone yesterday and it works with Straight Talk! I'm so happy!
            "
"944","I do not normally write reviews, but I had to this time to warn others.  I received this today and immediately tried it out as it is a Christmas present for my daughter.  This phone has a Verizon sticker on the back which is normal a CDSM carrier not a GSM.  The phone is also NOT Unlocked!!!  It would not work with a sim previously being used in a different iPhone 5c that was unlocked.  I am very upset as I cannot get another one in time for Christmas.  I just want to say thank you for ruining my daughter's Christmas!!!!
            "
"945","Is ok
            "
"946","Its fine , im just having problems with the battery dying so fast and then it charge so slow
            "
"947","It stopped working a view times. And it dosnt let me use iMessage or give me service. I am highly disappointed in this product. I waisted my money
            "
"948","Look's Brand New!! Fast Shipping! Easy to set up!! Just put my t-mobile sim card started right up<U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>
            "
"949","Wouldnt know my daughter lost it 3days after purchase. Good price and good condition when i opened it.
            "
"950","I ordered this phone for my daughter and she loves it. It looks new and work great. Very pleased!! I would recommend.
            "
"951","todo ok
            "
"952","Terrible purchase. Phone has problem with the screen. It starts clicking app icons and scrolling all on its own. Unusable.
            "
"953","Item does not work. Not happy with this item at all. It is a piece of junk
            "
"954","Great phone.
            "
"955","Works awesome, but had to replace the charger.
            "
"956","Just like New! See no difference other than the price. Ive been using it for a few days but no complaints so far
            "
"957","Looks brand new!  So far it's great!
            "
"958","This product showed up with the wrong charger.  Then when I plugged it in using one of our chargers it wouldn't take a charge.  My son noticed that the screen on the phone was popped up in one corner.  The phone kept turning on and off and never did take a charge.  The only positive thing was that a full refund was given.
            "
"959","Only put 5 stars to show that this phone was locked
            "
"960","I got my iPhone 5c but I'm not happy because the charger is not working
            "
"961","This says this is 16 GB phone it is only a 8GB. I need someone to contact me now.
            "
"962","when I got mine it only has a storage capacity of 5.3 GBGEE THANKS
            "
"963","It stopped working on me so I returned it but they never gave me my refund.
            "
"964","I was unable to activate the phone with my carrier
            "
"965","I bought this phone and I did not received a charger for it.
            "
"966","Bad batery only I can used one month without problems.
            "
"967","Love the color phone. Dropped the last one and immediately got another
            "
"968","Good phone i buy for my wife no problems
            "
"969","my camera noise won't shut off even when it's on mute
            "
"970","So I bought a iPhone 5c and now it doesn't want to work
            "
"971","It looked new to me.  Bought it to replace stolen phone, took it in to AT&T, and they quickly set it up.
            "
"972","Speaker died within a few months.
            "
"973","Not happy with the phone has scatch on it
            "
"974","Didn't come with the phone <U+0001F621><U+0001F621><U+0001F621>
            "
"975","Good!
            "
"976","restrictions
            "
"977","Great quality
            "
"978","I like it
            "
"979","It's okay ..
            "
"980","Excellent product
            "
"981","I've had this phone for just over the 90 day warranty. I dropped it and the entire screen popped out.  After putting the screen back into the phone, I noticed that it was missing two little screws that should have been there to hold the screen in.  No other part of the phone broke.  I can only see about a quarter inch of the screen.  When I contacted the seller, they said there was nothing they could do because my warranty was up.  I would understand if I dropped it and the screen cracked or something, but it only came out because it was missing these screws.  It's supposed to be certified refurbished!!!!!
            "
"982","i was just glad that the phone works after i saw the ugly box that came in it and the cable & charger not original .
            "
"983","Is good
            "
"984","The battery did not hold a charge and some days i could not get it to charge at all.
            "
"985","The phone is a piece of junk. I had it for 3 or 4 weeks and it was fine. The LCD screen just randomly stopped working, and I looked some of the things up online. I believe it has a swollen battery. Do not buy this product! Amazon was good enough to take it back and refund me tho.
            "
"986","The product i snot fully tested. In middle of phone operation, the screen touch would was not functioning, resulting in phone dead like situation. Only way to get it back was to wtich off phone and on it back again. this was lot of trouble. Iam totally not satisfied with prodcut
            "
"987","The phone was not unlocked. Had to send it back. The only good thing was that my money was returned without and further hassel
            "
"988","Only worked for a month and a half, then the battery would die as the phone was on the charger. Phone can not hold a charge and is completely unusable. Only a 30 day warranty period of course, seems poorly refurbished to me.
            "
"989","so disappointed! I brought my phone from here but was pissed when instead of holding 8GB it only allows me to store 5GB of data then says unable to store more! The phone randomly surges colorful lights! I paid almost $200 for the phone and I basically wasted money because this phone is literally crap!
            "
"990","Not only is it locked it won't turn on!
            "
"991","Absolute waste of my time.  Terrible product.  Doesn't even deserve one star.  Thank you for ruining my day
            "
"992","the phone has to be returned it doesn't work.
            "
"993","Phone didn't work- battery drained and Apple did a diagnostic on the battery and it was fine.
            "
"994","Like
            "
"995","It Looks Like the phone has been used before
            "
"996","It came with a lot of scratch marks.
            "
"997","It works perfectly
            "
"998","im fine
            "
"999","Poor quality
            "
"1000","<U+0001F621><U+0001F621><U+0001F621>
            "
"1001","I had no idea that it wasn't able to be used with Verizon. Id I did, I wouldn't have bought it.
            "
"1002","Is not a new phone ! Is used phone renew it , also no earphone .  but working is fine ! The reason I'm not return because my sister say ""is fine I like it because is my favorite color "" !
            "
"1003","The phone got extremely hot and shut off. It finally came back on, but did it again days after and never came back in after that.
            "
"1004","I could not get this phone connected through any service. Unlocked my ass. What a rip off. Wish I could return it.
            "
"1005","This phone was terrible. I will NEVER buy another phone from amazon.
            "
"1006","I don't know what service it is
            "
"1007","Love
            "
"1008","Terrible
            "
"1009","8GB is not enough
            "
"1010","The phone was stolen!!!
            "
"1011","I need to say that It is amazing, arrived 2 days after I ordered it and it looks like a new phone, not a single scratch, working perfectly, the screen looks new, I haven't use the charger but it looks in perfect conditions. I gotta say I'm more than happy with my purchase. I downloaded all my icloud apps, pictures and contacts without trouble. the speakers sound good too. I strongly recommend this seller,
            "
"1012","This phone was given to me as a gift. I have always used android phones so I didn't know how I would adapt to the ""apple world,"" but let me tell ya, I loved this phone. I only say that in past tense because I had a break in and it was stolen, but I will be replacing it with this exact model. The phone is SOLID and the battery lasts so much longer than any other mobile I have ever owned. Can't wait to get my new one!K. Kris Loomis is the author of the Modern Shorts for Busy People series.
            "
"1013","I cant find the phone anywhere...I been looking for hours and trying to contact everyone and nobody answers me and I really need  a phone ...this is taking away time from me.....As a college student and more than part time worker time worth alot...
            "
"1014","It was great the phone works perfectly almost like brand new can¡¯t  tell the difference That is restored and not brand new. You would think it¡¯s a brand new phone I am very happy with his bi that is stored and not brand new. You would think it¡¯s a brand new phone I am very happy with this purchase
            "
"1015","Broke after a week and the screen popped off. I just sent an email asking for an exchange for a better phone, hopefully what comes next will change my review but for now -$200+phone for a week=1 star review.
            "
"1016","The reason I gave this rating is because this is not what I was expecting. First of all the lighting on the screen is very deem, secondly I can't access icloud and the battery life is nothing close to  four hours. There are a few good qualities about this phone, like the sound of the speakers and the picture quality but I wish I didn't buy this phone. Thake it from me just buy a 5s Don't waste your money on a 5c  like I did.
            "
"1017","Eso coje sim card altice
            "
"1018","I got it as a gift
            "
"1019","Recived  the phone pretty quickly only problem was when I opened the phone and inspected the phone a part of the screen was lifted it also had lots of scratches
            "
"1020","I would give my phone I got zero stars if I could. I have the blue 32 gigs and I should have returned it the first day I got it. It glitches often, I have to restart it at least 15 times a day. Needless to say I'm not impressed.
            "
"1021","This phone has worked well for me however my phone randomly WONT turn on. This has happened before and it fixed itself but this time, not so much. I like the choice of colors and size. These phones work very good for an older model and I'm happy with them! Well... you know except for the breaking part. ;)
            "
"1022","This phone does look like new , but when I went to at&t to connect the phone it would NOT connect I sat there for 30 minutes waiting and still nothing . I would not  buy this phone.
            "
"1023","love this phone literlaty I am dying so it can come. i wonder if this phone has headphones or not if not, its okay
            "
"1024","Was not unlocked. Beware doesn¡¯t connect to metro pcs!!!
            "
"1025","My daughter loved it! The perfect gift shes had it a month and no problems. It arrived in perfect condition looks brand-new
            "
"1026","Fast and very nice item.
            "
"1027","I love this phone but the only issue i had was that the charger didnt work so the phone was dead fot a few days... Other than that its a good phone its in like new condition....
            "
"1028","I will be ordering this phone today I do hope it comes by tomorrow so that it can be sent to Guyana before Christmas. I also hope that it works and looks as described :)
            "
"1029","The charger which came with this iPhone doesn't work after a few days of using.Maybe this charger is not original.
            "
"1030","i want one
            "
"1031","As advertised!
            "
"1032","Works really good. I love it.
            "
"1033","Nice style and color
            "
"1034","So far looks good
            "
"1035","Good
            "
"1036","Lauren
            "
"1037","well it was coll
            "
"1038","Get cleared.
            "
"1039","It's okay
            "
"1040","Nice
            "
"1041","As described. Works great!
            "
"1042","Give me it now
            "
"1043","<U+0001F44D>
            "
"1044","this looks new and came in 2 days and works just as a new one should, love apple stuff
            "
"1045","I needed an extra phone for work and I wanted an iPhone, but I didn't want to pay for a newer one. I purchased this iPhone 5c through DealFisher and it looks brand new. It came with a wall outlet charger and a lightning to USB cord. The phone is working great, although I haven't got a SIM card yet so I can't speak to that. I searched the IMEI online and it is unlocked and nothing seems to be fishy about it. The only downside about a phone with only 8 GB of memory means there is about 4 GB left for pictures and apps and anything else. I would recommend this for a second phone for someone, or a phone for a kid or preteen who doesn't need much space.
            "
"1046","I'm very pleased with this purchase. It really looks like new, except that there is that thought in the back of my head that keeps telling me it isn't. But the white surface is really nice. No scratches are visible anywhere. The screen works very well. I haven't used the earphones plug, but the audio on the phone's speakers sounds good for an older iPhone. The only one thing that made me rate it 4 stars is that the charger is of another brand, not apple and no earphones are included (but I wasn't expecting them). I bought this as an emergency phone because I broke my old phone and the price was reasonable for a phone that was going to be temporary, but now I think I will keep it however long it lasts. I have T-mobile service, and my old phone had the mini (the smallest ) sim card, so changing my number to this phone was very easy because it requires that same type of sim card and all you have to do after you tranfer the sim card for t-mobile is to follow the iphone's setup (at the beginning, before you do anything, it will ask you to insert the sim card). Also it arrived before expected.
            "
"1047","This is amazing! I ordered this 1 business day shipping. When I saw the phone I was like omg! Not a single scuff, scratch, marks anything. I have metro pcs so everyone who is wondering it works with metro! <U+0001F60A>
            "
"1048","I expected a little bit more from a refurbished phone. I bought this to tide me over while my 6s+ is out for data recovery due to a drop in the ocean on vacation. The issues with this replacement phone so far are: flimsy home button which isn't broken but is definitely on its way, the Battery Life app reports only 70% of original design capacity (my previous phones never got done that far after 2+ years of use), and (nitpicky) but the phone I received had several stickers on the back which required some goo gone to fully remove.On the plus side, the phone seems to operate great otherwise after all the updates were applied and my backup was restored. Apps appear to run fairly quickly considering how out of date this phone is.Something to note is that this is a 32-bit phone, and it at least looks like Apple is on the cusp of phasing these out. This means likely no more updates and a shrinking app store is in this phone's near future.So for a hold-me-over/backup phone I can't complain considering the price point, but as a primary phone I wouldn't recommend it long term.
            "
"1049","1st-star for fast delivery2nd-star for great customer service3rd-star no physical damage. No scratches, cracks, or dentsI had to deduct a star because I couldn't simply exchange my device. I would have to return it for a refund and pay again at a higher price for another phone even when my device wasn't working properly.I deduct the last star because the volume on the handset is a bit distorted. I could still hear out of it but just not as good. I bought wired earbuds for my cell phone and can hear crystal clear. So I just have to deal with having a secondary hearing device to effectively use my phone.
            "
