"","x"
"1202","Everything went well. Arrived on time!
            "
"1203","The battery was not working well
            "
"1204","The phone works. But we are wondering where is the earphone of it?
            "
"1205","Horrible Phone! keeps freezing and keeps searching for service! looking for new phone. any recommendations?
            "
"1206","DONT order this phone.  The battery life drops fast even if I leave it in airplane mode!  I trusted ""factory refurbished"" but won't do so again...
            "
"1207","thanks
            "
"1208","It cuts off when it isn't even dead
            "
"1209","I got the phone an it's not even reading my att&t chip , and its iCloud locked
            "
"1210","No.
            "
"1211","Excellent product!
            "
"1212","The phone was horrible
            "
"1213","Broke
            "
"1214","My iPhone is not working, say not service, is not unlocked and you don't send me the headphones! Today is back the phone. I think is not just because i pay for a good product and is not working!
            "
"1215","Bought it from ""Prime Mobility"" seller, because he's working with Amazon and i've got it in less than 20h.I've got the phone without any dents or scratches. It looks like brand new. When i checked internal status, it showed me the age of phone is about 900 days. Battery showed 70% of health. Fair enough. Of course i didn't expect to get the brand new phone for this bargain price. Who wants t get completely new - just go to apple store. After the tests i've found only the battery has the issue. I mean it worked well but it was the first candidate for repair. Decided to find closets shop and replace it. Accidentally stopped at near apple store and asked them about repair price. They checked my S/N and told me that replacement will be free for me! After 1h i've got brand new phone!So i'm very satisfied by my phone.
            "
"1216","There is nothing so special in this phone that people are mad after it. Apple is only popular because of Brand value, not for manufacturing products.For the pros part-Great colour (Rose Gold)DurableGood speed (not great)CompactBeneficial 3d touchNow let us talk about the cons-Screen colours are not vibrantProcessor is not the fastestHangs sometimesAnd if you don't believe me, check on internet that the study in true that after you buy an Apple device, they slowly and steadily slow down your phone by major and minor software update. So be aware!! An update is not always for good.The biggest Con-The camera is very blurry and bad.I hate its camera.More info about the fourth con-This is not a rumor, a complete and accurate study and only Apple is this clever to force you to buy their only by name flagships. Other companies like Samsung are honest and never do this bad practice. In other flagships, after around 20 months, the phone feels a bit on the slower side because the processor gets old by the time.Enough talking for today.And again this is my honest review and not any practice of degrading Apple. Please click the helpful button below the review.I have just upgraded to note 8. No comparison at all!And this Apple never by any means worth your kidney!!Have a nice day.
            "
"1217","This product was absolutely horrible!! I ended up getting one in September and the battery drained super fast and it was very laggy. I returned it and then I got one in early December and the battery would drain very fast right out of the box. It would heat up very warm when charging for some reason and also ended up having just 16gb in it while I paid for 64. I went on vacation with it and when I got back it wouldn¡¯t turn on no matter how much I charged it or tried hard resets. I checked for water damage but the phone was flawless in appearance and didn¡¯t seem to have problems from a glance. I even used a lifeproof case and took perfect care of it!! My family thinks it is just me who ruins phones and goes through them fast but all of my iPads from actual Verizon STORES work flawlessly. It is AMAZON!!! I will NEVER buy an iPhone from amazon again!!!
            "
"1218","The first apple product that I have ever gotten, was the iphone 6 S. The iphone 6 S is a cellular device created by apple. It is the sixth phone in its generation and is the upgraded version of the iphone 6. The phone comes with a 3D touch HD retina display made from the strongest glass on any iphone. This model also introduces for the first time ever, live photos. Live photos captures a photo in movement so it can be seen still and in motion. I purchased the 6 S, because it has great camera quality and allowed me to do group messaging as well as facetime with anyone else that has an apple device.The main strengths of the product is the camera quality, updates, and phone size. The camera quality of the iphone 6 S went from an ordinary 8 megapixel camera to 12 megapixels that really makes the photo come to life. The live photo helps to capture in motion pictures to get every detail of a photo in that moment. Every couple of months to a year, there is a new update that adds added effects to the device itself. Better apps, emojis, and special messaging features may be given. Right now the highest update at the moment is ios 10. Ios 10 features new advancements in the phone, such as games within imessage, 3D emojis,and more ways to explore apps.The iphone 6 S comes in two sizes, iphone 6 S and iphone 6 S plus. The regular iphone 6 S has a 4.7 in. display, while the iphone 6 S plus has a 5.5 in. display. Each phone comes with fingerprint unlock technology that unlocks the phone and make purchases within a just touch of a finger.The main weaknesses of the product is the small storage space, unavailability of downloading directly onto the phone, and poor battery life. All apple products have an internal memory drive that is connected to the cloud. When the storage space is full, you either have to upgrade your storage, or delete files. Since the storage is internal, it is regulated by apple. According the iphone policy anything that is not available through the app store, cannot be added onto the device. Foreign things such as music, games, etc. cannot be downloaded. Everything must be downloaded off of the app store and things such as music, must be streamed through 3rd party apps or on the web browser. Poor battery life has remained consistent within the apple company through generations. Since the battery is also internal, damaged batteries are hard to replaced, so if damaged must be taken to a shop to be replaced or fixed. Iphone battery life lasts well for the first couple months or years, but after that constant use and abuse leaves the battery weak and causes it to drain more easily.For the conclusion, iphones reign superior within its camera quality, as for androids which have a lack for good quality. Innovation within the company apple has made this product one of the most advanced in its class. Technologies such as live photo, fingerprint scanning, as well as siri give it an undeniable advantage over competitors. Apples iphone 6 S gets a review of about 9/10 for its great commitment to innovation.
            "
"1219","Bought this from US but for use in India. Received the phone in unlocked condition.Second day, the phone turned off unexpectedly. Restarted multiple times, however it goes off in about 5 seconds though 30% battery charge is left.DIAGNOSIS=========Took the phone to nearby Apple Store. Learnt that Iphone 6s manufactured in Sept-Oct 2015 had a known manufacturing defect with battery.ACTION======Got the battery replaced free of cost as the products from above mentioned timeline are eligible for free battery replacement. Lucky me!Also got the phone serial number verified from Apple Store. Realized that it was Verizon locked before, however in unlocked condition now. So not a problem.======All in all, phone looks nice to me - no scratches or dents. Looks decently new.
            "
"1220","The first one I received had a chip in the screen. The second one I¡¯ve received I cannot make calls with because I cannot hear other individuals unless they are on speaker and when on speaker they can¡¯t hear me. Also the phone randomly shuts off when I¡¯m trying to do stuff on it.
            "
"1221","This was a gift for my granddaughter. Not even two months and the battery doesn't charge anymore. Is there any warranty on this phone? So sad!!
            "
"1222","This company has bad electronic phones,tablet and computers nothing works correctly I only gave a star because it came in timly manner but my item was not working when received in mail I want use them ever again waste of money and they very unprofessional when you call them directly.
            "
"1223","I ordered one I was skeptical  but it works great its not fake either when its plugged in and I play on it at the same time it starts to glitch the screen a little witch is annoying but it seems to be getting better or I'm just getting used to it but over all a great price for a great phone it works with at&t and if you think about buying this with warranty  and you use at&t don't because warranty is 89$ on here you can buy a new one from the store with that 89 plus the cost of the phone so yeah but beside that great phone
            "
"1224","This phone was as good as new. The battery life lasts a couple of days before it needs a recharge and the photo quality of the pictures is excellent.
            "
"1225","It was a good phone that lasted awhile had a lot of problem with the battery but that¡¯s apple and the phone would freeze sometimes I needed a small phone and this was a great one now I moved to one of the newest iPhone but it is just a little bigger with full screen this was my great first iPhone.
            "
"1226","After my old iPhone 6s stopped working well, I knew I needed another phone. I was looking online, and I saw that refurbished phones were much cheaper than new ones. I really love the 6s, so I looked at this, and found that this really is the best option. The screen seems brand new, and the battery was new as well. I absolutely love the phone.
            "
"1227","Bought 2 of these phones to replace a 4s and a 5s and they look like new and work great.  Plus I bought a 2 year SquareTrade warranty to go with them.  Can't go wrong! Plus I received it a day sooner than I expected! Fast shipping!
            "
"1228","Battery is fine unless using Snapchat. That app will drop percents in minutes. Quality has been pretty good otherwise. A month in, though, I'm having difficulty making calls. Either they can't hear me or I can't hear them. Sometimes both.
            "
"1229","First phone was dead after first week, but was replaced quickly so good there. Replacement phone was in great condition but lasted 7 months, took it to Apple store and confirmed it is dead with no possible repair. In summary good condition phone but disappointing durability.
            "
"1230","Had a horrible experience with Apple Warranty.
            "
"1231","HAVE HAD NO PROBLEMS AT ALL WITH THIS COMPANY AND THE PHONE PURCHASED! GREAT PLACE TO TRUST ON ORDERING IPHONE'S
            "
"1232","They don¡¯t replace the battery so when I got it it has lost 20% of its maximum battery capacity and to get a battery replaced it¡¯s 80$ that is my only complaint
            "
"1233","So far so good! Att store updated and added it to my account no problem.
            "
"1234","Almost everything is good for refurbish but battery life is bad. It will only last hour is you use continuously. Not really recommended.
            "
"1235","I have got the iphone. It's almost brand new, and the battery still have 88% health. I am in Taiwan,and it only took 11days till I got it. Thanks the seller.
            "
"1236","It didn¡¯t work with t mobile carrier.
            "
"1237","Este articulo puede ser usado en cualquier parte del mundo. Esta desbloqueado por ejemplo lo quiero para usarlo en costa rica
            "
"1238","When I took the phone into Tmobile the reps told me the phone appeared stolen since it was locked and I couldn't activate it.
            "
"1239","Came with a broken camera
            "
"1240","Better than I had ever hoped for, this phone was flawless.  Very pleased.
            "
"1241","The phone worked fine until it broke the next week, i dont know what happened it just stopped working. We sent it back to get a knew one but when it finally came it broke with the same problem withing the next hour. would definitely not recommend.
            "
"1242","I want my money back
            "
"1243","Very pleased with my order, I¡¯m using it now, great phone at a great price
            "
"1244","Was hesitant buying a refurbished phone, but I've had it for over a year now and it's performed just the same as new, no issues what so ever
            "
"1245","Cracked with in a week and when I went to Apple to fix it they said it WAS NOT REALL DO not buy . Feels fake,  screen is weird and glitches,  it seems good to buy for the price it is fake I regret buying
            "
"1246","I love it <U+0001F499>
            "
"1247","Love my new Rosegold <U+0001F4F1>iPhone 6s! Fast shipping It¡¯s Brand new to me not one scratch. Packaging was Excellent as well. <U+0001F60D>
            "
"1248","not unlocked
            "
"1249","Can I use the T-Mobile SIM card on  this IPhone 6s.
            "
"1250","I am considering buying one.. But going through and reading all the reviews they seem to be bad and the phone not working or unlocked.. should I waste my money on this?
            "
"1251","Sirve para GSM
            "
"1252","Great price Quick shipping
            "
"1253","The phone seems fine but the charger after just a few weeks has already stopped charging her phone.
            "
"1254","Great phone!! Thank you
            "
"1255","the i phone
            "
"1256","It never worked I should get it for free or get my money back
            "
"1257","I would like to promote this product
            "
"1258","Will it work on simple mobile?  Is it gsm unlocked
            "
"1259","I bought the iPhone 6S the day it was released and it was an amazing day. The accessive touch and the picture quality is just spectacular. Although, they could make some minor adjustments. Having other companies coming out with a water proof phone, apple should as well make it water proof to increase their buyers. But to conclude, i loved the iphone 6s
            "
"1260","It works in Uruguay?Here we use RED 2G GSM - 850MHZRED 3G HSDPA - 850MHZRED 4G LTE - 1900MHZ (BANDA 2)
            "
"1261","Sucked
            "
"1262","Don't buy
            "
"1263","The phone I received looks brand new. No scratches or anything like that, you can't even tell it's refurbished. Everything works great, and it was unlocked like it said, it worked with a t-mobile sim card to set up in my case. The only issue I have noticed that I have seen others comment on is the battery life. The battery doesn't seem to last that long, and it will sometimes get stuck on a certain number, then when it becomes ""unstuck"" it will drop anywhere from 5-10% in under a minute. Very odd. I have also noticed this happen when using the Camera and Snapchat. I'm not sure if this is an issue with the 6s itself, or if it is just the phone I've received, but I use my phone heavily throughout the day and have had to charge it about 3 times a day. When I first received the phone, I charged it fully before using it. When I used it, it updated iOS and I also transferred all of my stuff from iCloud, this dropped the battery significantly, to around 30%. Weird thing was, when I rebooted it, it went back up to 64%? It was weird, but I haven't been having that issue since that one time, just a bad battery life IMO.
            "
"1264","Phone arrived timely and in condition promised.  It's a perfectly cute and functioning Rose Gold iPhone 6S.  I have had no technical issues with this phone.  It has gone non-responsive and had to be restarted maybe twice since it arrived, but that was when my daughter was playing games on REALLY jenky apps, and I really think it was an app issue, NOT the device.  When she's not using shady apps it works perfectly.  The device has been just fine so far.  Of course, it's been only a few weeks.  This was much more affordable than buying a device from AT&T and it was a risk that has so far paid off.
            "
"1265","I got this phone from bluetek after my iphone SE was water damaged. To avoid a reoccurance, I got a lifeproof case for this. Phone appeared fine at first, but within the first use it was apparent that the battery was bad. When I updated to the current iphone software as forced by apple, it got  worse. Once the battery reached 70% it had to be on a charger to use any apps.Prior to the SE I had prior to this phone, I had another 6S that was a year old. I was the only owner. It also crashed within a week of upgrading my apple software, but it became entirely ununsable.When I took my new case off to return the phone (the one from Bluetek seller,) the phone screen was separating from the back.
            "
"1266","I am in love with my new iPhone. Works like new, the battery is excellent with no bad wear there is absolutely no scratches on the phone. I would recommend not upgrading to iOS 10 because it does drain your battery faster. There is no headphones included, just the phone and lightening wire and adapter that isn't from apple. I recommend getting a screen protector and a transparent shock absorbing case if you wanna show off like me.
            "
"1267","OLYMPICWIRELESS- originally purchased an Amazon renewed aka refurbished iPhone 6s Immediately I noticed scratches which was quite obvious sign of usage. In description it said no to minimal sign of wear but it was bit more than minimal in my opinion. Secondly, phone got really hot within minutes when I was setting up the iPhone. Not warm, but hot!! I didn¡¯t bother troubleshooting and just packed it up and went back for a refund.chubbiestech- I immediately ordered the identicalPhone for same price from this seller the day I shipped out the defected phone. Phone arrives from New York a lot quicker than expected which was nice. Upon opening, I was very pleased with very clean, almost new looking phone. Well, I found a tiny little black sticker near the charging port that said the word ¡°void¡±. But I figured it was maybe a phone that had charging issue prior to getting refurbished. I totally ignored that and I was really excited and thought I found a good phone for great deal. I set it up and charged and started using when it was 95% charged. I watched fewClips on youtube and surfed the internet via WiFi for maybe little over an hour. To my surprise, my battery went 95 down to 15 and quickly down to 3%. I knew to check my battery health in iOS setting. Picture attached basically shows almost full battery taking a dive down to empty within an hour. I am really confused why battery wasn¡¯t inspected? You would think that since the phone is being refurbished, the battery would be the first thing that they inspect? No. Chubbiestech didn¡¯t. I get in touch with chubbiestech regarding the situation and asked that I receive partial refund as I am going to be needing to replace the battery and spend time out of my day to do so. My request was reasonable as the phone did not meet the description expected. I was granted to be reimbursed only if I can get a receipt from the Apple store which is far enough I have to take time off work to do so. I insisted and told the seller I may just need to goto a phone repair store near by because seller had no intention to consider my time I am spending on their mistake. Well, there was no discussion after that because I just decided to pay $35 of my own money to get battery replaced by phone repair store near where I live. Technician opened my iPhone and asked if the phone was mine that just needed a battery replaced. Told him it was a refurbished phone and he immediately checked to see if it was a stolen phone. ¡°Phew¡± it was not a stolen phone. After, he opens the phone and tells me that the phone does not seem to have been refurbished at all as all original parts are present and no sign of ever opening the phone. So I am wondering if this seller even did a simple inspection. Of course, that¡¯s just my assumption but the truth is, phone was defected and I am obviously not happy about spending my own money fixing the seller¡¯s bad business ethics.I got lucky to have received a phone that only had battery issues. All in all, after replacing the battery my phone works just fine. But I do not suggest you purchase from the seller I mentioned above. Happy shopping!
            "
"1268","Just got the phone, came a lot early than expected, thanks!I was a bit worried about buying preowned, I have to admit... but the phone arrived just like new. Almost no signs of previous use. I'm from Uruguay and it works perfect with my local carrier. I uploaded some photos so you can check it out... I'll start using it right now if something goes wrong, I'll update this review right away. Got it by Electronic Deals.
            "
"1269","This phone came in great shape and has met all of my needs. I had to go online to learn of all of the capabilities of this phone and I am still learning new things about it. A friend recommended that I purchase an Iphone and I am glad I did. I wanted the 6s because it has an audio jack and am glad I got that.. since the newer versions no longer have that. It's a great deal.. very happy with it.
            "
"1270","had it for about a week, stopped working, just reset its self over and over, was in very good condition, but only worked for a week, now i have to bother with returning it.
            "
"1271","So I am really impressed with this phone. The case it came in was pretty dirty. It would have been nice if they would have wiped it down before shipping it. But the phone itself was pretty perfect. Super clean and not one scratch. I was able to put my AT&T SIM card in it and update the software and then basically plug it into my ITunes and put the saved backup from the phone I was replacing it on this phone. It has worked perfectly!
            "
"1272","This iPhone 6s that came from the seller ""MyWit"" looks like a brand new iPhone 6s. Had no scratches on the body or the screen and had no dents. All you have to do is turn the phone on and inserted the SIM card and setup the activation within 5 minutes. Really easy setup. The phone is great. I'm satisfied with this purchase! This was unlocked. It did work for Walmart Family Mobile (T-Mobile).
            "
"1273","Works great. Was a gift for for our daughter and she loved it.  All was as stated on the site, arrived on time and yes I would buy from them again. Great phone..
            "
"1274","I purchased my first refurbished iPhone recently, which arrived on time and was aesthetically in great shape. Unfortunately, the battery life of the phone is awful. The phone is at 100% when I arrive to school at 8am, but it loses 70% of the battery life before lunch (and I only use it between classes). The remaining 30% doesn't even last through lunch. Additionally, the screen does not respond with a screen protector, so I had to remove it. AND it freezes up at times so I am forced to hard reset at least once a week .
            "
"1275","While watching a video on MTV yesterday (Sat. 07/15/2017), the screen gradually started changing color from the edges, shutting down towards the the edges. IT HAS REFUSED TO TURN ON SINCE, more than 24HRS after.  Tried software restoration/recovery to no avail. I got this phone JUST last month (June)
            "
"1276","bought from dealfisher the iphone came unlocked worked great  the only downside was the charger and cable are generic cheapy  but i am happy with it<U+064F>edit  yes I was happy in the first impression  but this iPhone isnt good I didnt care about the small scratches  but  speaker sound was very bad quality and I dint like it
            "
"1277","Phone worked fine until early January (2 months after purchase).  Started having problems with not hearing the other party on phone calls.  Reset ""all"" which seemed to fix it for a couple weeks.  In February started having problem that other phone call party couldn't hear me off and on.  Resetting did not help.I was (and still am) out of the country so could not return the phone.  Went to an Apple service center in Oslo Norway who said the on-board microphone was bad which meant replacing the entire inside of the phone.  I will not be back in the U.S. until August.  Don't know what I can do.
            "
"1278","I could not be happier to finally have an iphone - this came with the pink case and I am just in love with this phone  - the only thing I did not know but found out quite quickly is that it takes its own sim card and the sim card from an android does not fit - so I did have to go to my carrier's store and have them put in new card and reload phone with my information.  I watched tutorial on line and got what I needed.  I still go back to that when I need to learn something else.It is a great phone and totally refurbished and perfect -Thank you
            "
"1279","Received iph 6S after 9-10 days wait and when I started configuring the iphone  and after completing the updates , I freaked out when the screen displayed Remote Management  - Hill- Rom, Inc will automatically configure and manage your phone. and then on next it displayed a message saying invliad phone.  when I googled, Hill-Rom, Inc., is a company that makes hospital beds, furniture. This is something I was not expecting to receive a company locked Invalid phone.  The Iphone was also getting hot. I printed returned mailing label and the phone is on the way back to the dealer VIP Outlet.
            "
"1280","I bought this from DealFisher. It arrived very professionally, nice box, and the plastic sheet covering the front and back. There were no scratches and looked brand new. But then I noticed I could see some of the LED internal light peaking out through the screen. So it was a new screen, that wasn't glued all the way on, or it was the original screen popping out from a swollen battery. I never checked the battery life/cycles. I was replacing my Iphone 5 that had a swollen battery pushing the screen out, so I definitely didn't want a repeat when buying a replacement. Not sure if it was just a bad copy.
            "
"1281","The iphone bought as refurbished was I believe a new phone in appearance and works just great ,I had a need to connect to speak with some one at Kiss Electronic and was blown away at how well they treat you as a customer.I am very happy with Iphone 6s i purchased it works well and connected to my wireless carrier right away , if ever I can patronize this vendor in the future I will I am also glad that there are still some good vendors out there .
            "
"1282","Would not recommend. Came with a lot of scratches. I returned it within an hour of receiving it. You should spend $100 more and buy a new one. There's always someone else you can sell it to again.
            "
"1283","Defective! The phone had continually shuts itself off and on, the screen changes colors and gets lines in it. I have attempted to contact the seller without response. I will be sending the phone back and expect a full refund! The only reason it got one star of because it wouldn't allow me to submit the review without a rating <U+0001F621> My granddaughter worked and paid for this phone
            "
"1284","Great price and phone looks like new! So far no issues and phone works great. Definitely recommend it**update: switching cell phone provider and find out phone is lock not as described (unlock) was told by the seller to call Apple to get unlock but why should I call Apple when he described it as unlock. Now I'm returning phone and leave my daughter phone less until I get a new phone.
            "
"1285","Apple iPhone 6S - 64GB GSM Unlocked - Gold (Certified Refurbished).I  love  my new  iphone 6s gold 64 gb ,it's a light weight , beautiful design and a lots of new features that i need to discover  but so far so good .overall i love this device and i  definitely  recommend it.
            "
"1286","We have had an iPhone 6 and a 6s in our family.  Both have been poor performers.  Their antenna must be poor quality, as their reception is consistently worse that even our old 5s and SE's.  In addition, they succumb to Apple's battery life scandal.  I would avoid this model of iPhone studiously.  The SE works much better, with the same camera as the 6s.
            "
"1287","I understand that this is a refurbished item but feel that it is a bit overpriced considering that the battery is useless and needs to be replaced.  I would have thought that the refurbishing process would have taken that into account, nope. I think the asking price should be $245 considering the cost to replace the batteries for these phones. This review might be a little bit premature but I feel that I needed to make sure that people buying these take into account that you will probably be spending another $30 for a new battery.  So far everything seems to be in working order but I have just received the item and have yet to thoroughly test it.  Using it on T-Mobile and LTE speeds are decent
            "
"1288","We bought a ""certified refurbished"" Apple 6s phone for our daughter a few months ago from Kiss Electronics and it has been a nightmare.  The phone plays japanese music on it's own at times and the camera sound cannot be muted because it was from Japan (we know this because of the J in the serial number) and that sound comes on by itself and can't be muted.  She just bought another iphone 7 refurbished from Apple this time and is very happy.  I will never buy from Kiss again!  It might have been certified but not by Apple.  Few hundred bucks down the drain.
            "
"1289","This was an Amazon Prime purchase and for some reason the time estimate said it was going to arrive in 4 days. But then it did end up arriving quicker than that estimate. So this caused unnecessary worrying on our part...  but as far as the phone itself, it¡¯s perfect!  Time will tell if it develops the same problem our other 64Gb 6s developed (screen blanking out but the phone was still ¡°alive¡±.).  Hopefully not. We really love the form factor of this phone and the processing speed (for the $)
            "
"1290","I have the phone for two weeks. I came from an android phone. This phone blows the android away in every catagory, speed,camera, ease of use. There is even an app that brought all my goodies from the android over in minutes. Loving it so far
            "
"1291","I loved the phone, it¡¯s working great. I really loved the packaging, it came with original headphones and charger, nicely packed. And refurbished warranty card for a year. I naught same phone from other seller for more expensive and it was way worst than this, which didn¡¯t had headphone and after market charger. So I appreciate this seller for providing all original accessories.
            "
"1292","Item like the seller description. Not any visible scratches. It come in an brownish color box not in a originally box. also it comes with charger and lightening cable but with no any headsets. I think is ok for an refurbished item. Is unlocked working either in VODAFONE or ORANGE networks. I think is a good deal for the money I've paid for.
            "
"1293","I am editing my review one year ago I bought this iPhone as a gift and after 8 months the screen started to act up and now it looks like something is melting inside the phone. I would not found out I wouldn¡¯t had asked my sister how¡¯s that iPhone working.Very bad iPhone it will only be good for one year then have you replace the screen for 140 it is better to get the new one and then have it for life
            "
"1294","i bought because it was one of the last iPhones at a reasonable price (250$).all in all it is a fine refurbished product. no complains so far. i however do not use much for gaming therefore the cpu is not heavily loaded.battery life is still fine it can last from morning to night without engaging in Skype or whatsup video calls but i feel i need to buy a new battery soon.
            "
"1295","I bought this from chubbiestech and wow<U+2014> I¡¯m very impressed! The phone is flawless and came with a glass screen protector already on it! There were also many other things that came with the phone that I had no idea were included: a car charger, charging cable, plastic phone case and a normal wall charging adapter. The battery is great<U+2014> I have nothing bad to say about this product I love it.
            "
"1296","I got my phone when expected. It had a few very MINOR scratches which I expected, since it's a refurb. Beyond that, it has worked perfectly. As well as the one that I got brand new, but lost to a roller coaster accident.
            "
"1297","I gave this as a gift to someone who said was worth it, although I am personally an Android lover.
            "
"1298","Phone goes blank suddenly. Have to tap the Apps 4-5 times in order for the phone to work. Screen is vibrating at times.
            "
"1299","Perfecto
            "
"1300","This phone came  in perfect condition although it was refurbished. It works perfect and I just love it. The only down side is that the power cord that came with it, does not charge the phone.
            "
"1301","We¡¯ve had this phone for less than 2 months and the battery lasts less than 3 hours now.
            "
"1302","Defective phone. This is so disappointing! What does the ¡°certified refurbished¡± mean when I receive the phone and the receiver speaker doesn¡¯t work. You can only make a call on speaker phone. Apple support thinks it has water damage.
            "
"1303","I' changing this review, because i think i was a little unfair. The phone has some scratches in the corner, but other than that, it is in great conditions. Battery, camera, speaker, they all work great.I bought it from chubiestech
            "
"1304","I must of gotten a really good refurbished iphone 6s cuz its super fast and in great conditionbattery life is great too.
            "
"1305","This phone was in great condition! I accidentally bought the wrong phone (my stepdaughter wanted a 6s+) so I had to return it. I really wanted to keep if for myself but I needed to use that money to buy her the phone she wanted. If I were buying this phone for myself I would have been really happy with the purchase. It included a case and a screen protector in the box.
            "
"1306","On a scale of 1 to10  I give this an 11.  Arrived in 3 days charged and ready to go. The phone is perfect in every way
            "
"1307","The phone has a problem with the ringer button. The ringer keeps going on and off without me touching it.  Course I didn¡¯t find out until I switched carriers and activated it. What a hassle
            "
"1308","I purchased this phone in 2017 for my granddaughter.. Still going strong with no problems. Used my local carrier for service with no issues. A surprisingly great buy!!!
            "
"1309","I am not entirely certain I will keep this phone- battery doesn¡¯t charge properly and speaker makes weird noises.
            "
"1310","Purchased with a bit of trepidation, I'm wary of used phones.  This one was near perfect.  Battery cap was over 80% remaining.  Cosmetics were good.  Plugged it in, it worked without hassle...  What more can you ask for.  Happy customer.
            "
"1311","I could not turn it on even after charching it for a full day. Also, mute switch was broken and home button was completely loose. Very bad product
            "
"1312","The iPhone looks new. No scratches or dents. It came with a charger and worked well with T-Mobile. I was hesitant to buy because of some bad reviews but I read that it depends on the seller. I bought it from buySPRY. So far it's working well and I downloaded an app that checks the battery health and it says ""average"". I will update after a month on how well it's performing. I'm happy with this purchase.
            "
"1313","Didn¡¯t work. Product arrived inoperable. Very annoying to order it with rush delivery because it¡¯s needed and then get a product that you was clearly not inspected.
            "
"1314","My daughter, loves it. She had a 5c and it died, so we got the 6s for her, no problems
            "
"1315","I was nervous about this purchase but I didn¡¯t need to be. Has worked perfectly and I would never know it wasn¡¯t brand new. Am recommending it to a friend!
            "
"1316","Battery would only charge to about 72%. Then, when the battery was at 72% it would go dead quickly. While charging or using the phone it would heat up. Literally it was HOT!  Very disappointed in this purchase. Have returned the phone and requested full refund.
            "
"1317","best phone yet, imo... highly rated.. it's a great device. super affordable now as well!
            "
"1318","After Hillary-ING my iPhone (destroyed) out of frustration with Draconian security and snobby support I purchased  a Galaxy and have been satisfied.  Apple can suck it
            "
"1319","Good quality phone! Apple is an amazing brand!
            "
"1320","I usually am very hesitant to buy anything refurbished because of bad luck in the past.  I decided to test my luck with one of these iPhone 6Ss and I have to say I am pretty satisfied. The phone was in perfect condition, no scratches on the case or glass.  Normally I buy a glass screen protector and it came with one already installed.  The glass underneath the protector did not look damaged or scratched so I was not worried.  The phone operates like a new phone.  No lag or slowness to it.  The battery charges well and holds a charge very well.  The phone comes with a new 3rd party lightning cable and charger.  I was hoping for an Apple original but they seem to be working fine.  If the cable goes out in the future I will probably just get another original cable and charger.  It does not come with earbuds.Overall I have to say this phone is pretty much the same as buying a new one besides the accessories.  I would recommend this to anyone who needs a new phone but wants to save some extra cash on a slightly older model.  This phone, iPhone 6s has close to the same specs as the new iPhone SE but I like this 6s because it is thinning, has rounded edges.  I purchased the 64GB version which is perfect for all my storage needs and is still less than the 128GB version of the SE.
            "
"1321","We had checked the phone for basic functionalities here after purchase, and worked ok, but we had to take it to Spain to our grandson. Our son took it to a local Movistar store for a new sim card and hook-up to their network. All worked fine. Phone was in excellent, as new, condition, everything works fine and grandson is happy.
            "
"1322","I bought this refurbished iPhone for my daughter. Before I gave it to her, I had it for a week and tested most of the functionalities and features that I could. Everything works great. (Connectivity, upload/download, hotspot, camera resolution, fingerprint, icloud features, FaceTime, restrictions, etc.)Also the iPhone is in pristine condition, no scratches or nooks visible to the naked eye. This was a great buy.
            "
"1323","Don't buy from ""ProElectronics"". The phone they gave me wasn't assembled correct and the screen is popping out of the phone.
            "
"1324","As advertised!  Great condition, works flawless
            "
"1325","My phone came in great condition, but it turns out was made in Japan. I could never turn off the shutter sound when I took a photo. Apple could not help me with this issue either since it came from a Japanese manufacturer. I put up with it for months and now I'm really annoyed with it. RETURNED!
            "
"1326","Phone is doing well with no glitches. Took it to ATT and had a diagnostic done on it and it checked out!!
            "
"1327","Phone ended up being a used device and ultimately had battery bloat. However, Apple replaced it for the price of the battery. Be aware that refurb can mean it may have been used.
            "
"1328","Bad phone received it turning on turning off did all the troubleshooting Apple helped Amazon help phone still did not work one main reason why I don't buy refurbished products
            "
"1329","Wow, what a beauty.  I think mine was a new phone, excessed from a carrier.  It came from ""Wharehouse Deals"" because the box was damaged.  It had an older operating system on it and needed to be updated first.
            "
"1330","Shipped fast install was a breeze over all very happy with 6s
            "
"1331","Don't buy used iPhones. Ever. Just stop. If you cannot afford new, go get an android. You will be happier anyway. The hassle of returning 3 just to get a half decent working one is just NOT WORTH IT.
            "
"1332","I bought this phone through Magic Mobil Partners and they were great, even emailing me to make sure everything was okay. Be aware that the casing is not original, but the screen is flush with the casing as it should be and is a high quality screen unlike in some refurbished models. I am very happy with the purchase and would buy again.
            "
"1333","Phone is defective home button does not work fingerprint scanner does not work had to take this to an Apple store to find out too late for me to return it very disappointed
            "
"1334","Phone will not hold a charge even after I purchased a new battery. I don¡¯t see how this could¡¯ve really been refurbished. Very disappointed would not recommend.
            "
"1335","The phone had minimal damage just a very tiny bit on the corner other than that the phone was in good condition. Arrived on time. It did have a few moments where it froze, if it continues I will return it.
            "
"1336","My iPhone arrived quickly, it was unlocked as promised and in great condition. It looks completely new, with no visible scratches or any sign of use. It even had the latest operating system installed. I'm very happy with this purchase.
            "
"1337","Works good. More than I expected.
            "
"1338","Damn good phone. Battery is great. Awesome buy.Metro PCS user.
            "
"1339","Condition of phone was excellent! Had it a few days now and works great. Charger came with phone also.
            "
