"","x"
"1045","This iPhone 7 matte black was a good purchase for me because my old phone was slow and battery would run out fast but with this iPhone it seems to last me the whole day of usage without charging it back but theres two problems first the fingerprint doesn¡¯t work so good it took me a while to set up because it would say an error and second of all when I wanted to put it to charge, it wouldn¡¯t charge unless I fixed its position but overall I can fix those miner problems and it was worth it.
            "
"1046","Be cautious, this says Apple is the seller but once you purchase it will update the ""sold by"" line to a third-party seller (mine was called MyWit). That means you're not covered by Apple protections on a refurbished device. The phone I got didn't have it's battery replaced in the refurbishment. I had Apple run a test within a month of purchase and they said it definitely needed to be replaced (battery drained to 25% after using it for 3 hours) and it would cost $30 for a new battery (I eventually talked Apple out of this once they realized how I had been mislead, and how the refurbishment was done poorly). When I contacted MyWit for a replacement, they said they don't do replacements, but I could return the phone and buy a new one. Seems reasonable, except that the price was fluctuating every day and had increased between $20-$60 since I had purchased it.The phone works OK now that I got Apple to fix it, but just be aware this isn't actually Apple selling it, so it's a riskier buy. Go to Apple.com and look at their refurbished devices if you want to be sure your phone was properly refurbished.
            "
"1047","Overall a great product. Came in almost perfect condition with a glass screen protector already on it. I did have to get the battery replaced, no big deal. Shortly after the battery was replaced the camera and flashlight stopped working. Apparently this is an issue with the iPhone 7s in general (that's a risk you take when buying a refurbished phone)... I was able to get it replaced as well though and I have a perfect working phone.
            "
"1048","My 32 GB 6 got knocked over by a 3 year old the other day and some wonky pixel lines messed up my screen, so that I couldn't even unlock it.  I got this 128 GB Black 7, and now I have tons of room.  It looks and feels brand new, charged like a champ, battery life has been great, camera is wonderful even using my iphone 6 case.  I could not be happier.  Seriously, I'm dancing around about this purchase!
            "
"1049","Buenas tardes... pense que el celular era nuevo, ya que me vino rallado y sin la caja original, me parece un total abuso y hasta estaria dispuesto a devolverlo, son una estafa total! pido la devolucion de mi dinero
            "
"1050","Phone WAS NOT unlocked when it arrived. Was still locked by AT&T. Had to call Apple Care and AT&T before I could get the phone unlocked and operational.
            "
"1051","I can¡¯t even use the phone because it won¡¯t read any SIM cards... can¡¯t make calls or text anyone and can¡¯t use data. Super irritated and probably will never do this again. I¡¯m returning my today.
            "
"1052","The phone came with its own screen saver and had no cracks on it. Was worried about getting a broken one like some of the reviews, but it works (for now anyway). But there¡¯s a camera shutter sound whenever I take a picture (iPhone camera, Snapchat, instagram, etc). I looked online and they said that phones in other countries have it illegal to have the shutter noise on silent (but in the US it isn¡¯t like that), so if anyone knows how to silence that it will be great. Everything else on the phone is fantastic!
            "
"1053","I bought this phone for my mother and she loves it. It was in great condition and functioning great! Also came with a tempered glass cover on it «Ã
            "
"1054","The phone was shipped on time, looked great and functioned correctly.  However, it was not unlocked and I am unable to get my current carrier (AT&T) to unlock it so I can switch carriers.  I now have to call the other major carriers to see if I can convince them to do it or just purchase another phone that is for the carrier that I want to switch too.  Ultra frustrating.
            "
"1055","There are too many problems. The earphone was not heard from left side. Also when I call, I can hear the other person's voice, but other person can't hear my voice. The problem is serious <U+0001F621>
            "
"1056","Be careful ordering from this seller. Do not buy. When I received the phone, I went to turn it on at the boost mobile store and he was able to give me a new sim card, (which I paid for) and a number. The boost mobile store guy then told me it was not picking up a signal and he tried updating the phone, and it did not work. He told me that it was a known iphone 7 problem, and I had to go to the apple store. I went to the apple store who first told me they would send the phone out (to I am guessing apples corporation because they could not fix it in the store) and give me a phone to use until I get mine back. Another lady then came to me and said since the phone was refurbished that they would send it out but the corporation would just send it back unfixed because it is refurbished, so they gave me another option to trade my iphone 7 in to them since it is in perfect condition and it is worth $250 off of whatever phone I buy from them. I then looked up the ¡°problem¡± the iphone 7¡¯s are having, and it says some iphone 7¡¯s Apple has determined that a small percentage of iPhone 7 devices may show ""No Service"" in the status bar (even if cellular coverage is available), due to a component that has failed on the main logic board, the seller also lied and said thathe checked everything to see if it works, which he lied he knew it would be like this. Now I am going through all this trouble teying to figure out what to do, so beware you will be waisting your money, and time.
            "
"1057","I am totally unsatisfied with the bought. The iPhone is defective and I tried to return the item but Amazon informed I have to pay to do that and this is extremelly expensive here from Brasil. I would also like to be able to return the product but without having to for very expensive mail rates in Brazil.  I wish I had not made the purchase.
            "
"1058","I have to return it.  Not fully unlocked.  I couldn't connect it to Tmobile.  We wasted  a day going to Tmobile and then Apple store.  No one was able to help us.  They said couldn't connect to network.  VERY, VERY unhappy.
            "
"1059","So the iPhone itself on the outside was good looking. Small scratch on the bottom of the screen. Software seemed to work okay but I only had it a few hours before I decided to return it. This is why: I went to test out the camera and it couldn't focus on something even when I tapped on the screen to tell it what to focus on. The screen when using the camera ""jiggled"" and my husband pointed out the clicking sound coming from the hardware of the device. Then I noticed the camera was shaking! Then we couldn't hold the phone because it overheated! So yeah it got sent back. True review with no lies.
            "
"1060","I have gotten a Japanese or Korean phone and I¡¯m in the states. My camera shutter sound will not turn off because it¡¯s illegal there to have the shutter sound off.  The phone will not stop glitching and crashes a lot. It looked like it was in great condition but it was not.
            "
"1061","I was extremely excited to get my iPhone 7, but it turned out to be a very frustrating situation. I went through the process to start up the phone and get to the home screen. The first thing I tried was to put my SIM card into the phone, but it didn¡¯t work. It searched for minutes only to say ¡°No Service¡±. Then I tried using the camera app, but it glitched out every time I attempted to take a photo or record a video. I looked up the problem and the articles said to check Voice Memos to see if you get ¡°Recording Failed - No audio devices found.¡± <U+2014> unfortunately, I had this problem. The only good aspect to this phone was its look, nothing else. Overall, the phone is broke and unusable. I bought my phone from ElectroWireless; they ripped me off completely. I expected a working phone from the description, but instead I was shipped an exact opposite of it. I am very upset.
            "
"1062","The phone(iPhone7 - 256GB - black) came with a fried modem. Within 24 hours an alert saying ¡°Carrier Update Failed¡± popped up. After that I had no bars, instead it was replaced with ¡°No Service¡± and a warning icon.Besides the defective internals, The outer casing and glass were in good condition. Only minor nicks in the aluminum from the previous owners case.I¡¯m currently sending the phone to Apple for the iPhone ¡°No Service¡± repair program, as it is still eligible.
            "
"1063","I purchased an Unlocked silver 32GB iPhone 7. Phone appears to be in great condition. However I received a rose gold phone that is not GSM unlocked.Please advise.  I really need to have this phone unlocked.
            "
"1064","I bought this phone and within 6 weeks, the motem had totally failed, which prevented me from getting any service at all. I bought the same phone again through this listing but from a different vendor and had the same result. Just spend the extra money to get a brand new phone. These refurbished phones aren't reliable.
            "
"1065","from ecuador I bought an iphone 7 128gb and my daughter brought it to me and when I tried to use it I realized that the headset did not work and the speaker option was also inactive .. I took it to a technical center and they told me that they would have to check it his repair would cost between $ 50 - $ 120, so I do not know how to proceed since it is the first time this happens to me
            "
"1066","Product worked fine for first two months and whenI travelled abroad it did not last more than two days. By the time I returned from abroad, the return window period closed. The screen keeps suggesting to connect to iTunes and when I did it tries to restore but fails repeatedly, does not go any further. Being unable to contact the seller, had to use to my old iPhone. This was my first refurbished iPhone I bought and wouldn¡¯t suggest buying one anymore.
            "
"1067","After having this phone for 61days the phone started freezing up , force closing and the back camera stopped working (it was just black , no image would show when you pull up the back camera) and the flashlight stopped working . Not happy with this phone at all . This didn¡¯t even last me 3 full month so it was definitely not worth the money <U+0001F616><U+0001F616>
            "
"1068","I got this phone back in March after my old one was stolen. It was decently priced and I was desperate. It worked great, looked and felt brand new, I had no problems connecting it with my carrier! After about 6 months, it started to freak out and restart all the time. My apple ID no longer would work so my imessages were turned off, I couldn¡¯t facetime. It was a nightmare! Also when I would barely put it down on a table the screen would freak out and it was restart again. Sometimes I would have to forse wake it. The people at the Apple Store told me that there was something wrong with the hardware and that many certified refurbished phones have had their hardware touched or messed with during the refurbishing process. I ended up getting a brand new phone about 8 months after I purchased this one. Bottom line, don¡¯t buy this phone if you want it for a long period of time it will have so many problems in the long run and it¡¯s more worth it to spend the money on a new phone.
            "
"1069","I ended up searching on Amazon for the iPhone 7 after my original was non functional and two of the replacement phones the AT&T insurance vendor sent were also individually non-functional not to mention they only had black when I originally had a silver/white that matched my case. They sent me a check to find my own and so I got a refurb here in my desired color.Everything is pretty much equivalent to my original phone in wear and tear (minor scratches and dings) aside from the fact that the screen lifts on the bottom left a little and I feel it may be effecting the touch screen efficiency.I was also surprised to find it had a screen cover already on it when I received it which I bought separately with the phone not expecting that bonus! So I was very pleased.I also received a charging block and cable with the phone.
            "
"1070","Purchased is item based on the Amazon reviews. Extremely unhappy with the purchase and the item is not as described. Below are the issues I faced on this refurbished phone.1) When making and receiving calls hear alot of noise ( like raining on the other side and birds chip sound). It took some time to realize from where that sound is coming, tried calling multiple numbers and its the same everytime.2) Phone gets over heated and felt like its going to blow up. Very scary.3) Noticed battery drops from 92% to 76% with a single call which lasted for 5 min. Definitely not a good battery, could be fake.4) Noticed call drops and ""No Service"" while on the phone. Weird, had to do sim in and out. Seems like the SIM card tray is not firm.5) The speakers on the phone are not functioning as it supposed to be, very distorted sound.Very unhappy with the purchase
            "
"1071","Very satisfied with my refurbished iPhone 7, been using it from like 3 weeks and everything looking and working fine, its looks like its almost new and came in a really good package and a screen protector (tempered glass) to protect it, it also came with USB lightning cable and a wall adapter, the only thing I did not like about this seller (and I¡¯m not really sure if is he's fault), is that it came without invoice, but I know that happens sometimes so, its not a big deal.
            "
"1072","It¡¯s a great product, I am really happy with my brand new iPhone. It¡¯s was good deal. I highly recommend PRIVI. Thank you so much and God bless you!!
            "
"1073","This phone looks new and the battery is phenomenal. Popped in my T Mobile sim and it was ready to rock and roll. Everything about this phone has been as expected EXCEPT the screen. Sometimes it works perfectly, but about half the time it does not. It doesn¡¯t recognize the correct location where touching the screen. For example, I¡¯ll try typing a word but it¡¯ll recognize keystrokes from the other side of the keyboard. If I lock and unlock the screen a few times it will act normally.  I cannot find out how to reach their tech support.
            "
"1074","So far, I LOVE this phone. Looks like new, everything works as it should, battery holds its charge great. No issues whatsoever. Even the clerk as TMobile commented on what a great phone it is, and at such a terrific price.
            "
"1075","I was nervous upon buying this however it did not disappoint. The phone was in perfect condition, however did not come with the original charger. There was no damage, works perfectly and doesn¡¯t seem to have any functioning issues.
            "
"1076","Phone seems to work well and is fast. Arrived looking great. The battery how ever is bad. Per the phones battery health the battery is degraded and will not hold a charge. I can not even use it for an hour.
            "
"1077","I bought this from BuySpry In September 2018. The battery was just 1% higher than the cut off limit for the free battery replacement from Apple, until the first week of 2019 (when the battery replacement wouldn¡¯t be free anymore). Now (April 2019), it¡¯s at 75% max capacity and doesn¡¯t last for long after just casual use.It arrived with a little chip out of the side near the volume buttons. It¡¯s just cosmetic but it still irks me.The screen is also starting to mess up. It doesn¡¯t always sense when I swipe across the screen to answer a call or when I type.So now I¡¯m going to be down another $50 at least to get another digitizer and battery.I gave it 3 stars for value for money because I¡¯m still not sure if it would¡¯ve been easier and cheaper in the long run to just buy new.
            "
"1078","Overall, this was a great phone and a nice purchase. It did come two days late, but it wasn¡¯t a major issue for me. The phone came well packaged and was not damaged. However, there are a few white specks on the back of the phone that I can¡¯t remove and there is also a small scratch on the screen, but nothing too bad. It works perfectly fine and is pretty fast. It is also ¡°GSM unlocked¡±, which Verizon said wouldn¡¯t work with their carriers. But I tried the SIM card anyways, and it actually worked. So overall, I¡¯m really pleased with this purchase.
            "
"1079","Seems to work well. I¡¯m enjoying a battery that lasts overnight and apps that don¡¯t crash every time they open (like my poor older phone). Overall, seems to be a good product so far. A couple minor dings on the corners of the phone but it came with a screen protector which is great. My only other complaint is that it has trouble with my parents¡¯ WiFi, but they don¡¯t have the fastest internet to start. And of course I hate that it doesn¡¯t have a headphone jack (but that¡¯s an iPhone thing not an amazon thing).
            "
"1080","Saved up for months and months to purchase this, when I received it, the camera was completely broken. The exterior looked strange and it refused to take any pictures. The lens would shake and shake and it would show a blue screen but the rest of the phone was functional.
            "
"1081","The phone was in perfect shape. But it did not work with my Xfinity account (uses Verizon network). Too bad. Nice phone. They did a quick refund, about a days turnaround. Pretty incredible.
            "
"1082","This is a recurring experience to me !!!. The price was very attractive but you know every cheap thing always comes with a hidden cost.  The iPhone worked only 14 hours !!!, and then it suddenly turned off without any warning. Since then it never worked again. Taking into consideration that the seller was a certified seller, I went to an apple store to get it fixed cause seller said the mobile phone came with 90 days of warranty. Apple store guys told me ""this phone was sold damaged by us and also sold AS IS !!! we can't believe this seller did not warn the buyer about the phone condition."" I say it is a recurring experience cause in many times ""certified sellers"" are not as certified as the must be. Apple store was located in Boston (Boylston). Finally time wasted for nothing !!.
            "
"1083","Wi-fi button doesn't work, so you can't connect to wi-fi even after restarting the phone, battery shows different digits every minute from charged 80% to 5% in just a minute. The phone would turn off and on by itself. After purchasing this item I sent it back and got a refund. Although after about a month my card was charged 130$ from Amazon and I didn't make this purchase. This phone was the only item I used the card for this website. So yeah terrible phone and possible fraud on the card from this account.
            "
"1084","I think this is a knock-off item. On the back of the phone, it has the words ¡°iPhone product¡±. It¡¯s not a real iPhone.Also, it did not come with the earbuds and lightening jack connector as advertised. These we will end up needing to buy separately. It works, but it¡¯s pricey for basically a fake iPhone.
            "
"1085","This is my second iPhone purchase from amazon but first from this seller and I am very happy! It actually came a day earlier than promised which is awesome! It has two TINY scratches on the back but you really cannot see them so it looks and works as a brand new phone! Thank you!
            "
"1086","I just received my product today. Comes with a screen protector and lookes like new. I see no scratches or dents etc. I too was skeptical about this product for being 290$. So far works perfectly I just popped in my SIM card and it worked right away. I highly recommend buying this!
            "
"1087","My iPhone 6 took a swim and I didn't want to $700 -$1000 for a new phone.  This phone works great, I just transferred my AT&T sim card and updated via iCloud.  The iPhone 7 and above are ""waterproof"".  It's the same size as the iPhone 6.
            "
"1088","Bought this as a gift for mothers day. Was going to be first iPhone, so I didn't really care if it was somewhat slow and the battery didn't work as good. Well, after I received it, I checked it out myself and I was impressed and satisfied with what I was looking at. The touch, speakers, battery and screen were in great condition. I do wish they would just wipe down the phone and clean it before sending it out though.
            "
"1089","Very unhappy about my purchase the phones are supposed to be unlocked so you can program them and they are not I have to return it and with that I am out on the screen protectors as well
            "
"1090","So far so good.Bought refurbished iphone7 128gb from eKings.I received this product within a week. It came in a plain white box, it did come with brand new apple charger. The phone looks brand new. No scratches, the screen and back have a protective film on it which I appreciate. So far from what I have tried everything works. I did notice a little dust in the charger port and speaker area but that¡¯s no big deal. I did notice the phone got hot when I used an off brand charger.I will try to update this post in a month or two.
            "
"1091","OMG I finally got it! Now I know why kids will stand on line for iPhones for hours. After fooling around with Motorola smart phones for 9 years, none of which were particularly impressive or worked particularly well, I have finally come away from the darkside of cellular and into the light. This thing is great and it wasn't very hard to set up. The security on the phone is outstanding. I bought this iPhone 7 (256GB) for myself and the iPhone 7+ (128 GB) for my wife for less than $1K .  All my kids, and grandkids told me that the iPhone 7, with loads of memory, and an upgrade to the IOS 11 operating system was the way to go. They were right. These phones are an outstanding value.
            "
"1092","My son purchased this phone because he broke his phone. The phone was not charged at all, and the charger they sent with it was not an apple accessory; it would not charge the phone. I had to charge it with my charger before I could do anything. It just seemed like a very cheaply done refurbish. Won¡¯t purchase from them again. It was still expensive and should have come with the proper charging equipment.
            "
"1093","The phone is in very good condition, the carcass did not have any type of scratch, mark of blow or damage; the touch screen works without problems; the quality of the audio is very good when making calls; Apple's own functionalities work without problems. It includes a generic charger and does not include headphones
            "
"1094","This is working out perfectly so far... great condition, great battery life so far... the only thing I didn't expect was the glass protection screen already on it... it made the cover I got for it a little difficult to install. Other than that... very happy so far with it.
            "
"1095","Ok after a month of use I can say the phone is like brand new for $400 (what a bargain). Got the phone in a nice box with a charger, cable and an Amazon renewed booklet. I'm using the phone outside of the US without any issue.
            "
"1096","Very bad, recive with scratches!
            "
"1097","Prompt shipping. Phone looks brand new. Works great, but it has only been a couple of days. The battery is only 84%, but that is to be expected on a refurbished phone, and can be easily replaced in the future. All good so far! 100% happy.
            "
"1098","I got what I paid for. An iPhone refurbished, working and rolling. Only minor scratches (like one small). I haven't fully see how battery life will be, but seems okay. I bought it from Quick Deals CR (with Prime). If you want an iPhone, plus the benefits when buying from Amazon, I think it's a good deal.
            "
"1099","Do not buy this phone, there is no way it¡¯s certifiedI am now 3 weeks after my return window and the phone stopped workingI took it to get fixed and they said it¡¯s under no warranty as it was just mashed up from different parts
            "
"1100","Phone arrived in prestine condition, with a new charger to boot; HOWEVER it is defective. My phone doesn¡¯t pick up signal from any SIM card that is inserted. It is a known issue for iPhone 7¡¯s that start with Serial # A1660. My iPhone starts with that serial number and because I¡¯m not the original purchaser Apple is charging me $300 to fix the issue. Fix this.
            "
"1101","So far, this phone has been working as expected. No disappointments
            "
"1102","I even do not want to give a star. This product is a garbage. It keeps turning on and off by itself. I can¡¯t even use a minute. The seller is trying to cheat on us. Be careful. Evil.
            "
"1103","Upgraded from the 5s. Love my new phone. Looks like new !!!! The battery life is DECENT but that¡¯s not a problem considering I¡¯m not the type of person who is constantly using their phone. Didn¡¯t come with case and screen protector btw
            "
"1104","I¡¯ve had this phone for less than a year. I¡¯d love to return but they won¡¯t let me ( of course). And within 6 months the vibrate features became very aggressive. I¡¯m told I was sold a phone with a faulty Taptic Engine as well as an often unresponsive touch screen. I¡¯d like to buy a newer iPhone but I can¡¯t sell it to anyone bc I can¡¯t justify f***ing anyone over with a phone that is ¡°operational but still broken¡±
            "
"1105","Muy bueno
            "
"1106","Like a new phone without the price
            "
"1107","This company needs to be closely watched because I made a purchase and they said the phone was fully unlocked but it was not I want to AT&T to try and get it unlocked and the Apple store and they told me to send it back to where I get it from it was no good they could possibly unlock it but it will cost me an extra $300 to have it unlocked they are charging me to ship it back to them when in the fluid off the phone was locked
            "
"1108","Phone arrived on time and included a charger. I had to revise this review after a few days of receiving the phone. Everything was fine. The phone worked and got service. I absolutely loved it. However, the phone randomly stopped working with Verizon. I couldn't send/receive text messages or phone calls and it wouldn't even connect to wifi. I had no way of contacting anyone and I had to be somewhere that night. It was beyond frustrating. I went to Verizon to hopefully fix the issue, but the IMEI number on the phone was not even legit and they could not do anything. Spend the extra money to get a real iPhone from Apple or a trusted friend. It is not worth the hassle, trust me.
            "
"1109","The phone it¡¯s selfnis alright, the charger I received with the phone has stopped working all together. I take good care of my things so I know it¡¯s not me. I received my phone at the end of October. It is December 6th and my charger isn¡¯t working. That is a problem. Now I can¡¯t even charge my phone anymore.
            "
"1110","Phone is awesome. When you're on a call the volume is low could barely hear  so we switch to speaker. But over all the phone is great ot looks great no other problems i will be buying again in the very near future.
            "
"1111","My package came on time and the iphone 7 looked new. There were no scratches or marks on it. it's unlocked so no bundled apps to bog down the system. It works great with T-mobile. I paid 1/2 of what i would have paid if i went to the A Store. It has the larges memory and the best price and functions well so far.
            "
"1112","nothing but problems since I bought it, mic sometimes doesn't work the camera sometimes doesn't work,took it in to have it fix and a was told that it was falling apart inside missing screws every where.and that  I have to replaced the charging port too, was having trouble charging it.
            "
"1113","Apple iPhone 7, with a three month warranty.  within two months of purchase we began having issues with this phone.  A week ago the phone completely locked up and shows nothing but the apple sign when powered on.  I have contacted the seller twice through recommended email and I still haven¡¯t received a reply.  Completely dissatisfied with this purchase. <U+0001F44E><U+0001F3FC>
            "
"1114","Overall the phone is great especially for the price. It¡¯s Friday April 26th, 2019 and I¡¯ve had my phone for a week now. I read a lot of comments about not being a bale to use the phone due to network problems, but mine worked perfectly. I¡¯m with cricket who¡¯s also owned by AT&T and literally all I did was switched SIM cards and the phone worked. I had an android and did the switch and had to save contacts and other information, but it¡¯s a great purchase
            "
"1115","The phone is not unlocked. The battery life is zero. So upset cos Ispent so much time now need to look for another phone.
            "
"1116","the first few days the phone was working real fine and when it came to the 3rd day the service went out and i went to tmobile and they said its been reported stolen. Then the day after the charger won't fit all of a sudden and also the screen would randomly go black. I hope i get my money back for all this.
            "
"1117","My phone works great, I have had it for over an year now. The only problem is once when an Apple software update had a glitch and my phone started rebooting continuously, and I couldn¡¯t rely on Apple¡¯s Genius services to solve it. But I guess that is the only downside.
            "
"1118","We have been using the phone for about a month now -- ZERO ISSUES!  Arrived in perfect shape.  No scratches at all.  Unlocked and works great in Germany.  Arrives in plain box with charger plug and usb charger.  Highly recommend refurb over new.  Great value.
            "
"1119","The phone is in good condition but it¡¯s not unlocked like it says. I live in a remote area that only gets service from certain carriers and since i¡¯ve been lied to, ive been struggling to even activate this iphone.
            "
"1120","I don't usually give five stars on any of my reviews so this item is a rarity.  Phone worked perfectly on GSM T-Mobile.  Just inserted the SIM and added Apple account and the phone hasn't given me any issues after about six weeks of heavy use.  The phone had absolutely zero blemishes or any type of damage.  Absolutely no scuffing of housing or scratches on screen.  It looked brand new.  Sorry no pictures.  Very happy with this purchase and will be looking at buying another from this seller.  Hopefully it'll be in similar conditions.
            "
"1121","I was afraid to get this phone when I read the reviews but I took a chance. I am not disappointed. It looks brand new and everything works great.
            "
"1122","el telefono me funcono bien 10 dias . Luego estuvo con la posibilidad de comunicarme por wp pero no pude recibir no realizar llamadas.El departamento tecnico de apple diagnostico falla del rutter.He resulto devolverlo en mas o menos un mes que estare en Miami para poder enviar por correo seguro  el aparato dado que desde Uruguay me parece menos seguro.Agradezco a Amazon la rapida respuesta y la aceptacion de mi reclamo y el reemboslo del dinero.
            "
"1123","I purchased this phone, and it came with a supervision profile installed, which allows someone to monitor my internet usage and location.  The top of the phone says ¡°This device is supervised by TEST¡±.  This is not acceptable.  If this cannot be removed, I will need to return the phone.
            "
"1124","Phone keeps disconnecting from cellular service. Apple claims this is normal for this model and it needs to be repaired. If the refurbishing replaced any of the internals this will cost $319.
            "
"1125","I brought this as an early Christmas gift for my husband. This phone came earlier than the estimated shipping. I also think the cost was inexpensive. The condition was great, no complaints from either one of us. My husband loves his phone and now on team Apple. I will definitely be purchasing again when it¡¯s time for an upgrade
            "
"1126","Battery was at 100%. There were no scratches or marks on the phone at all. Came with a screen protector already in place and generic charger. Unfortunately it would not work with my carrier which is a GSM carrier. Had service for about an hour before it cut off and never came back. My carrier didn¡¯t know what was wrong with it either.
            "
"1127","Extremely affordable price especially for 2 of the 128GB memory storage, ilmy sister was just going to buy me one as a gift but when I noticed the price for 2 she said that was a deal and may not find it anywhere else.When the phones arrived they were very well packaged and even included a small tool to be able to open the SIM card location that was a plus and thoughtful add.Recommend this sell for everyone.
            "
"1128","Bought this device for my mother-in-law's birthday. Everything looked fine, however, the audio was damaged and came through muffled. I returned the device for a replacement and after almost two weeks have not received it. Not worth the headache. Get your refurbished devices directly from Amazon or Apple and save yourself the trouble.
            "
"1129","I received the phone quickly and it was in good condition, looks like a brand new phone and worked perfect. About a week maybe two weeks later the microphone completely stopped working; couldn¡¯t talk on the phone or speak to text or record videos. Tried everything to fix it myself, eventually calling Apple for them to tell me that this is a common issue  with the iPhone 7 and the only way to fix it was to make an appointment at the Apple Store which for me is almost 2 hours away.  So just beware of any iPhone 7, not from this seller in particular but I would just get a 6S they are just as good actually better because I¡¯ve had no issues with my 6.
            "
"1130","First off I¡¯d like to say the phone was perfect. Everything was perfect. It was the color I wanted, the size I wanted, it all worked great. I even activated it with my phone carrier. It worked for a few minutes, connected and all. I even bought my fiance a phone and activated his (from a different seller). I tried to order a car service and realized that I didn¡¯t have service. It started searching and kept saying no service. I took it back to my carrier and they took a look at it again and apparently this is a problem of yours. The phone constantly shuts off on me and it won¡¯t connect to any SIM card. I¡¯m getting my money back. *annoyed*
            "
"1131","Phone in great shape and works well.
            "
"1132","Item as described.  thank you but in 15 days o have problem. But in waranty Apple has chance a iPhone
            "
"1133","Great seller, excellent phone (iPhone 7 32gb), I am more than satisfied, can trust, honest seller and fulfilled all the described!
            "
"1134","Best iPhone I have owned to date.  The iPhone 7 does everything I want it to do, and it does it fast and has a great battery life.I don't see myself upgrading phones anytime soon!
            "
"1135","The phone came in near-perfect condition. The only sign of use was a little ware around the Apple logo and some signs that it was in a case, but I couldn¡¯t have asked for a better phone. Works perfectly. A huge thank you to the seller.
            "
"1136","Item was defective. Sent it back for repair and they sent it back with the same issues. When I contacted them again they told me to take it to Apple. Apple was unable to repair the phone and told me my only option was a new phone. Comtacted the third party company selling on Amazon again and they told me they would fix it for a fee but a refund Or replacement was not an option. What good is their warranty if they won't replace a phone they can't fix.
            "
"1137","Love this cell phone! Works perfect! No problems! Love Love Love!!!
            "
"1138","I needed a phone that works with Metro PCS,As soon as I open the box and saw the model # and  a label that said Verizon, I knew it was the wrong item.The description says that it will work with T mobile which is the same network.Very disappointed, will return tomorrow.
            "
"1139","I  originally bought this phone to upgrade from my old 5S I absolutely love it!  However I am not able to use it with Verizon  as the description states!  Was hoping I would be able to because some of the other reviews  said that it would work with Verizon but,  mine doesn't  also it would be  Smart to pay attention to the seller.  I bought mine from dealFisher.  The reason I'm not going to return this is 1 because  i'm absolutely in love with the phone .  The camera is awesome and the sound is awesome.  And 2  because I already bought a phone case for it. Every gigabyte I ordered is on there  and the phone was exactly as described. So,  I guess I'll use this phone for Facebook  and use my old 5S as just a phone.  I would suggest if you're on Verizon don't buy this phone  unless you're using it for social media and things of that nature.  If anything changes I'll come back and update this review.
            "
"1140","I was so lucky  actually I bought the iPhone eight  i¡¯m really happy it¡¯s a wonderful phone I¡¯m really really happy, Excellent price
            "
"1141","The seller should inform buyers of the product's Incompatibility with the largest U.S. carrier.  I bought this as a Christmas gift for my husband.  We tried to set it up on our Verizon account on Christmas morning and could not.  The Verizon representative told us that the phone is not compatible with their network (although the model is, the particular phone is not).  Very disappointed.
            "
"1142","I like the phone but the only problem I have is that the camera¡¯s shutter sound will not turn off. I silenced the phone and even that didn¡¯t work. It¡¯s still a great phone
            "
"1143","Phone came with screen damage. You could not type or slide to answer a call. The screen would randomly zoom and freeze. The screen was non-responsive most of the time. Also came with a lot of chips in it.
            "
"1144","This phone is one of the models of that have ""no service"" issues.  Buy from different seller or have many issues with your phone.
            "
"1145","I¡¯ve bought two of these one for myself one for my fiance. Hers completely died about two weeks ago. Took it to my electronic repair guy and we tested the whole phone and it had no power no matter what we did. Now mine continuously gives me a cellular data error and from what I¡¯ve researched means that the cellular signal receiver is dead.
            "
"1146","Excellent and much less expensive than it would have been from the T Mobile store!
            "
"1147","I bricked my Iphone 7. I needed a cheap replacement. I didnt want to spend big amounts of money to have a new phone that lets face it, we will change it in a year. I coudnt care less for physical defects. I went for this one. For now it has been working properly. Everything functional. I restored it, updated it, and it works well.
            "
"1148","Working well for more than 6 months. Works as new. I like it because of built in memory space.
            "
"1149","I am really very dissatisfied with this product. Firstly, I haven't received any accessories like earphones, cable, adapter and also ear phones connector. Mainly the volume button isn't working and the ring is not working when someone calls I can only feel the vibration. I don't know why is this happening.
            "
"1150","Product not as described. Was not unlocked.  After calling customer service they stated if your not buying from a computer you won¡¯t get the full details. Who uses a computer these days?  So they sell half detailed products on amazon mobile sending out wrong products to customers.  Don¡¯t buy.
            "
"1151","Came out defective, after sending it to the facility to get fixed they sent it back still defective and didn¡¯t reimburse my money. Wouldn¡¯t recommend.
            "
"1152","Phone is clean and like new kinda blew my expectations good job guys <U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE>
            "
"1153","Don't waste your money. While completing the initial set up the iPhone locked up. All resets as instructed by customer service were attempted with no result. They then advised to return. Only issued a 50% return because the phone was returned locked (which was the reason for the return). The other 50% is the ""restocking"" charge.
            "
"1154","Received wat expected
            "
"1155","The phone worked ok for a while, now it has interference and cutting out issues when talking on it. Texting worked fine at first but some seemed to be delayed how but I'm not sure if that's the phone or the provider.
            "
"1156","Good quality smartphone. I am very happy with the purchase.
            "
"1157","The Iphone itself was in perfect condition. The reason why I give 3 stars is due to batter. I received it with a 92% battery condition. However 2 days later it decreased to 88 and 2 more days later to 86. Battery wouldn¡¯t last more than 4 hours.Solution to this, i had to go to apple and replace the battery. For 50 USD they get you a new battery and the iphone works like Brand New. I really recommend this solution if you go through the same problem. However, it involves spending 50 more bucks which is annoying.
            "
"1158","States that the phone is unlocked.Took the phone to Verizon, they stated that the phone is not unlocked. Therefore making the phone unusable. I filed for a refund and sent it back.
            "
