"","x"
"1249","Bad battery life barely lasts half a day.
            "
"1250","My son loves it so far....
            "
"1251","Does not work! 3 months and the life of everything is done , start to fail of everything
            "
"1252","Battery died after 2 months.  Will not turn back on.
            "
"1253","this phone has no issues and looks like it was brand new! thank you! this was a gift for my daughter and she is super pleased!
            "
"1254","It came without headphones is the only issue. The iPhone came in excellent conditions
            "
"1255","The camera was all messed up
            "
"1256","Works great so far,  just needs an SD card
            "
"1257","Nothing
            "
"1258","Phone didn't work and have gotten no response after returning it.
            "
"1259","Phone is working good, i am happy with it. Thanks
            "
"1260","the screen glitch to much
            "
"1261","Very good !!!!!
            "
"1262","I love this iPhone came brand new !
            "
"1263","The front camera isn't in the right spot, it's only half way in there but it works fine
            "
"1264","Ok
            "
"1265","Great phone,  great customer service. Have no problems with product or service
            "
"1266","It's great
            "
"1267","OUTSTANDING.....BETTER THAN MY EXPECTATIONS...THANKS FOR GREAT SERVICE.
            "
"1268","A+
            "
"1269","Reception was poor. Touch screen was low quality
            "
"1270","Some functions is not working :(
            "
"1271","awful died when charge was 70%
            "
"1272","The phone worked great . No probems at all with it , very postive feed back !
            "
"1273","I received a rose gold phone not a gold one it is in with sprint not unclocked :(
            "
"1274","No good
            "
"1275","The iPhone cane is great condition.
            "
"1276","The cameras weren¡¯t working
            "
"1277","Liked it.
            "
"1278","But I lost my phone please help me to find them back
            "
"1279","It looks great and function as I expected.
            "
"1280","My wife love the phone.
            "
"1281","works great and looks great!
            "
"1282","Super poor product. Phone keeps doing random stuff, opening apps on its own, won't let you listen to music with out pausing it self every 2 seconds
            "
"1283","Great recommend buying good product
            "
"1284","Phone arrived in 2 days and is working great. No complaints.
            "
"1285","The phone won¡¯t hold a charge and I need to exchange it or get a refund!
            "
"1286","Great product! Amazing unexpected one year warranty! Would purchase again!
            "
"1287","The GPS and Bluetooth doesnt work on the phone at all and the 90 day warranty that was supposed to be on the phone didn't exist...
            "
"1288","Starches all over screen
            "
"1289","Broken could not make phone calls
            "
"1290","Already had one so knew I liked it.
            "
"1291","Excellent IPhone in great condition and works well.
            "
"1292","Is a good device easy to handle
            "
"1293","The phone is trash ..made my son cry ..still can not activate
            "
"1294","Kinda the fingerprint scanner won¡¯t work
            "
"1295","I connected this phone with metro pcs problem free
            "
"1296","Horrblie kept dying had to pay a restocking fee to return never again
            "
"1297","I got it only a week back. So far it is working fine.IR
            "
"1298","After only a little over 2 months the phone just stopped working. No way to return it! For 300 dollars this was a complete waste of money!!!
            "
"1299","The phone shuts off after a few minutes of use, even with 100% battery. Deceptiinado.
            "
"1300","Battery is trash
            "
"1301","Was sent very quickly and the phone is great!
            "
"1302","NO PHONE! All I got in the package was the charger
            "
"1303","works great
            "
"1304","The battery works terrible and in most occasions, turn off with more than 40%.
            "
"1305","Not so bad not in the best shape but so far it's awesome the 4 stars is mainly the wait on the item to be shipped
            "
"1306","No flaws, fully functional phone! Little to no signs of previous use and everything is working perfectly!
            "
"1307","After 6 month the product is already dead, really disappointed
            "
"1308","Does not hold charge very well wouldn¡¯t recommend it <U+0001F44E><U+0001F3FD>
            "
"1309","Works great came in a little bent but no biggie
            "
"1310","Only last 20 days before it stop working. And Amazon is taking 2wks to refund ..dont do it
            "
"1311","It came in perfect conditions, pretty much brand new, have had it for almost 6 months and no problems so far
            "
"1312","It would not charge after 3 weeks.
            "
"1313","Nice phone but battery died in one week and i had to buy a battery for 72 dollars
            "
"1314","The battery goes down super fast and it¡¯s been giving me trouble with the touch
            "
"1315","Good as new so far , very happy with it and the price! Thx!!
            "
"1316","My daughter enjoyed her phone! Just like a brand new one!
            "
"1317","Very slow internet and texting .
            "
"1318","It works bad, Battery is burnt.
            "
"1319","The phone was not unlocked!!!
            "
"1320","Good quality
            "
"1321","It didn't meet my expectations because I couldn't access the Amazon flex I downloaded on my iPhone 6. It's says the apps is not from a trusted source.
            "
"1322","It stopped working after a month of use.
            "
"1323","screen just fell off not long after purchase
            "
"1324","WAS NOT AN UNLOCKED PHONE IT WAS RETURNED
            "
"1325","Battery dead in 125 days. No product support after 60 days. Too bad. Please be Careful before making decision.
            "
"1326","It was locked and I sent it back
            "
"1327","I like the big screen compare to my smaller screen one.
            "
"1328","My sister loved it. She said it's perfect. Thank you.
            "
"1329","My cellphone has a serious problem. I can't turn it on. The charger isn't working, I tried other chargers and all of them doesn't work. I can't use it, what can I do to change the product or fix that problem?
            "
"1330","It did work good for 5 months than when i clic one letter a different one would pop up, or if I would clic an app a different one will pop up.
            "
"1331","The Device had bad dents and scratches
            "
"1332","The mic didn't work,,,,had to have it fixed !!!
            "
"1333","The phone works great!  And it made it here in a timely manner <U+0001F44D>  I'm using it right now in fact.
            "
"1334","looks giid
            "
"1335","Looks like new! Very happy!
            "
"1336","I used to have service everywhere with my old IPhone. But now with this one it will say no service and it stays like that till I restart the phone
            "
"1337","A gift To my nephew
            "
"1338","Fine
            "
"1339","Battery died with in half an hour of setting up......
            "
"1340","Doesn¡¯t ring, you have to use speakerphone for your caller to hear you. Disappointing
            "
"1341","Light, fast and delivers as promised
            "
"1342","It came brand new it's amazing.
            "
"1343","It was good
            "
"1344","Yo no autorice la compra
            "
"1345","Regular
            "
"1346","I was really worried about ordering a refurb after reading some of these reviews, but decided to take the risk anyways. Phone looks like new. Only issue is I think the screen may be loose because the vibration sound is not normal....also the brightness adjusts randomly which makes me think there's something wrong with the light sensor. Not huge issues and not worth the hassle of trying to return. Guess I will just have to deal with them.
            "
"1347","Great product, delivered timely.
            "
"1348","Works perfectly and I can hardly tell that it is refurbished rather than brand new.
            "
"1349","Had to send back after only 3 days. Screen flickering and battery draining fast, getting hot.
            "
"1350","Everything works as listed but the camera sound won't turn off
            "
"1351","Great phone. No problems. Received quickly.
            "
"1352","Excellent
            "
"1353","Phone works perfectly , would buy again . Currently using it to write this review ! One problem , Came fully dead. Otherwise it was perfect.
            "
"1354","This phone was not working when we received. Keypad wouldn't work on and off.
            "
"1355","I wouldn't buy it, I already regret it buying it. I'm not doing this to make them sound bad but my front camera is half broken around the lense and for 3 days in a role my phone goes on vibrate and on silent simultaneously.
            "
"1356","It works like new..Only issue would be that the battery finishes quite quickly.
            "
"1357","Works like new
            "
"1358","the cell phone arrived without a signal
            "
"1359","Me encanta el telefono y gracias
            "
"1360","The phone looks new but the battery runs low so fast
            "
"1361","Phone was not unlocked!  It was locked to a carrier in Japan.
            "
"1362","Got the phone last week I changed it when it came on a big spot of ink was in the corner. Now the ink made lines all thru the phone.
            "
"1363","Work well and picture quality is perfect!!
            "
"1364","While the phone looks ok it has a lot of bugs and I may be forced to return it
            "
"1365","The phone is in perfect condition no problems at all everything works perfectly fine no scratches no nothing they really did a good job <U+0001F44C><U+0001F44C>
            "
"1366","My iPhone with a lot of damage
            "
"1367","So in love with my phone. It was made just like new and works perfectly.Thank You!
            "
"1368","Don¡¯t order
            "
"1369","Phone as describe. All works. Thanks.
            "
"1370","iPhone 6 was delivered by the opened box without protection. Both charger and cable are non-original (SHARKK). iPhone appears to be a real one but unfortunately I didn't turn on because the screen and body is loosed. When you touch the screen, the screen is sunk into. I have to return it. And also, a damage at the charging area.
            "
"1371","A gift for my daughter who needs a phone for work.......she loves it!!!!!!!!! It works perfectly!!!!!!
            "
"1372","It works perfectly fine I haven't got any issues with it.
            "
"1373","I'm returning this purchase. Wifi is weak and GPS apps don't work correctly.
            "
"1374","It wasn't unlocked and it would work one day and have no service for the rest of the week.
            "
"1375","Terrible phone.  Had for 2 months and the phone completely stopped working!!
            "
"1376","As advertised... but faster than expected
            "
"1377","Many scratches. I never buy again.
            "
"1378","Works fine for its price.However, there is a little dent on the back.
            "
"1379","Awesome came the next day as scheduled in damn near mint condition so far battery holds up nice and has way passed expectations.
            "
"1380","Great
            "
"1381","The phone looks and work like new ,just a little scratch in the bottom but nothing to care about
            "
"1382","This phone has problems it turn off at 70 percent
            "
"1383","The phone is working as expected so far. Thank you for your follow up.
            "
"1384","Battery holds the charge only 2 hrs.
            "
"1385","The phone is great but beware you could get a Japanese phone that won't let you take pictures silently. Was extremely annoyed by this.
            "
"1386","Everything was good
            "
"1387","The battery dies every hour and can¡¯t hold charge
            "
"1388","Battery life much better than my old phone.
            "
"1389","Didn¡¯t work
            "
"1390","Very Nice I-phone, just like brand new. I am well pleased.
            "
"1391","The phone keeps crashing  trash battery
            "
"1392","Great phone,no problems at all!
            "
"1393","Very much satisfied, got product very much on time and in excellent condition. Thanks you.
            "
"1394","Excelente producto. Luce como nuevo.
            "
"1395","I love my new phone
            "
"1396","its say factory unlcok but its not it keep saying searching
            "
"1397","Exccelent
            "
"1398","iPhone work's great. Thanks
            "
"1399","This phone was a rip off! They stated when i bought it that it was unlocked but it turned out that it wasnt. We were robbed of 350 + dollars.
            "
"1400","There was minor scratches.. Nothing serious. But works good.
            "
"1401","Great product
            "
"1402","Yes it did meet my expectations very much so
            "
"1403","When I got it I could not hear out of the ear mic.
            "
"1404","It didn't work very well. Turn it off by itself. I had to return it
            "
"1405","Battery was bad and they would not fix it
            "
"1406","came in good condition! :)
            "
"1407","Phone doesn't even turn on or charge....highly upset because I was looking forward to switching over to team Iphone
            "
"1408","Stopped working 8 months later. Total fail.
            "
"1409","I felt like taking a chance on buying a refurbished phone although I saw mixed reviews for this product. I am very satisfied with this purchase. My iPhone came with ZERO scratches. It was as new as it can get.The battery, all the buttons, fingerprint sensor were all in excellent condition. I would strongly suggest buying refurbished and saving 100s.
            "
"1410","Worked as I expected.
            "
"1411","I'm happy with iPhone 6 and it can meet my needs but the battery isn't that much good.
            "
"1412","Phone looks and works like new
            "
"1413","I've had the phone for about a month now. Everything works, in good shape. Would recommend.
            "
"1414","It's okay, the only problem is that the shutter sound doesn't turn off when the phone is muted but other than that it's fine!
            "
"1415","Very satisfied with this item
            "
"1416","The batterie life is not that great  it dies really quick.
            "
"1417","Thank you for immediate response I received the 2nd device
            "
"1418","The battery life sucks
            "
"1419","No complaints or regret
            "
"1420","Works well  and funion's like new
            "
"1421","its a phone..OMFG
            "
"1422","Phone it's not good when turn off the vibrate button still ring when incoming call
            "
"1423","Worked for a week then wouldnt turn on out of no where .
            "
"1424","Came in brand new. Perfect!
            "
"1425","Everything was in tack nothing was missing
            "
"1426","Fast shipment well organized as I expected
            "
"1427","Good when it gets to 10% shot down.
            "
"1428","It came in as new and my mum liked it
            "
"1429","Very good and works perfectly
            "
"1430","Came as promised, no problems so far. :)
            "
"1431","My phone arrived I the amount of time it was suppose to. Transferring my service to the phone was easy. Wonderful product
            "
"1432","Great condition
            "
"1433","Battery is awful.
            "
"1434","Great.
            "
"1435","good condition, one tiny nipit at the top corner it doesnt matter cuz the phone works perfectly fine so far
            "
"1436","Telephone without headsets and without original charge.
            "
"1437","i phone was in great condition, with a nice size screen.
            "
"1438","Very happy with my purchase of this iPhone and had absolutely no problems activating it with Metro PCS :)
            "
"1439","Does not come with sim card, but sim cards are easily found.
            "
"1440","Works great and looks like a new phone.
            "
"1441","Looks like a new iPhone incredible !
            "
"1442","Baller.
            "
"1443","The battery was awful, it wouldn't charge right and then it just wouldn't turn on
            "
"1444","Black Listed telephone...stolen....
            "
"1445","Phone arrived today and will not charge
            "
"1446","No funcionaba la bocina
            "
"1447","Swagy swag fresh
            "
"1448","Very good condition like new I m very happy and very satisfied thanks
            "
"1449","This phone was exactly as expected and working well. It was for my daughter and at a great price!
            "
"1450","Fast dying battery life, touch screen does not press what is ""touched"".
            "
"1451","The phone is not unlocked please help
            "
"1452","Good condition <U+0001F44D>
            "
"1453","When i received the phoone and took it in it was locked still. Otherwise in perfect condition.
            "
"1454","Worked great delivered on time
            "
"1455","I bought this iphone for my mom and so far it has been working great. The battery is really good like brand new and the phone only has two small scratches. It arrived without original box and it only contained USB charger which is not original either. So you only get the phone I guess and if anything happens I will update my review.
            "
"1456","Really satisfied. Good condition. Works perfectly so far.
            "
"1457","Didn¡¯t come with charger cable
            "
"1458","NO ANDA MALISIMO
            "
"1459","Does not work.
            "
"1460","It's perfect. Works as new.
            "
"1461","Perfect
            "
"1462","It was working well for a month then it started freezing occasionally and shutting down on it's own
            "
"1463","Perfect nothing scratched. One of them with wifi problem, need to replace to improve the wireless
            "
"1464","Exellent !
            "
"1465","The phone functioned poorly right from the start. The original screen on the phone looked replaced as this one was not fixed properly on the left edge. The touch sensors on the screen didn't respond on the bottom part of the display. Also the phone didn't work with any provider in India. It said it is unlocked but didn't looked like.
            "
"1466","Works perfectly however the phone comes up as an unrecognized number on the caller ID
            "
"1467","Phone was perfect and it arrive on time
            "
"1468","Nice for the price
            "
"1469","It¡¯s amazing
            "
"1470","a good economic option
            "
"1471","Excellent choice. Perfect conditions.
            "
"1472","It constantly is searching for a signal. The screen is raised.
            "
"1473","So Far its working ok, looks like new not refurbished so great product!
            "
"1474","Works well and is unlocked. No scratches...
            "
"1475","Won¡¯t hold a charge
            "
"1476","LOVE , LOVE, LOVE MY NEW PHONE! Came as promised on time and in great condition! Easily set up and working great! I would buyit it again and I recommended this company to others!
            "
"1477","It keeps freezing and dies in the cold
            "
"1478","It came quickly and works great.  It doesn't even have any visible signs of wear and tear.
            "
"1479","Good
            "
"1480","It worked great
            "
"1481","the batery died quickly
            "
"1482","Worked fine in Brazil.
            "
"1483","Excellent, five stars at all areas. Highly recommended!!
            "
"1484","Excelent product.
            "
"1485","Thank you
            "
"1486","Great!
            "
"1487","Great
            "
"1488","People cant hear me i have to talk on speaker phone
            "
"1489","Phone works great.  No problems
            "
"1490","Blue tooth and Wi-Fi are not strong! speaker volume bad. My i5 worked better!
            "
"1491","Great for everyday use
            "
"1492","Batery is broken. I must charged my iPhone 3 times per day
            "
"1493","Perfectissimo!
            "
"1494","Excelente
            "
"1495","damaged product with no cable and headphones phone is not working in good condition.
            "
"1496","Good
            "
"1497","Betty is run out very quickly
            "
"1498","Excellent condition
            "
"1499","Honesty!
            "
"1500","Great product and service!
            "
"1501","It's Friday April 14th 2017, I've had my phone for about a good 2 weeks and it seems perfectly fine. I have experienced no issues with it so far, no cracks, dents, and or chips. Worked with my service which is metro pcs and I am happy. I was a bit skeptical at first because of all the bad reviews but I'm glad I went through with it, I bought it from buyspry or something along those lines.
            "
"1502","Great phone
            "
"1503","Phone was in perfect condition. Really appreciate it !
            "
"1504","Charging problem the one I bought
            "
"1505","Excellent product. Thanks.
            "
"1506","I bought this iPhone and I was so nervous about it , but when I got it it's really look great not Marlon it at all, it looks new I like it
            "
"1507","my phone came new no dents or scratches the phone works perfectly fine
            "
"1508","Phone I got was not charging properly
            "
"1509","Can't hear anything, it isn't refurbished at all
            "
"1510","Not working at all <U+0001F62D><U+0001F62D><U+0001F62D>
            "
"1511","Didn't have it for a whole two months now it won't charge at all
            "
"1512","glass was in perfect condition when received
            "
"1513","I can't turn off de camera's Sound!!!! Even if I put it in silence mood!!! Idk why!!!!! :(
            "
"1514","So far so good. The phone itself is cosmetically perfect and is working fine!
            "
"1515","It seem like a new one ! Work perfect !
            "
"1516","Bien
            "
"1517","I got what I expected. My phone has been working perfectly!
            "
"1518","got phone in time, condition is OK, sides have minor and medium scratches, the front panel was replaced (something stuck under the front camera glass, its visible and annoying, since I see it all the time, but camera works fine).So far everything else works.
            "
"1519","would buy again
            "
"1520","iPhone looks brand new. Ive had it for 2 months and its been working perfect on AT&T.
            "
"1521","Both phone were in really good shape and worked wonderful
            "
"1522","Yes, the iPhone is really good!! I'm loving it!
            "
"1523","Wi-Fi barely works
            "
"1524","I'd ordered three phones and one of them doesn't work, it's broken
            "
"1525","Besides 3 small scratches, phone is In awesome condition, it's feels brand new and works perfect !
            "
"1526","fits perfectly
            "
"1527","Still new but seems to be great meets all my needs and was in perfect condition
            "
"1528","I love this product but I need to active it to give an better opinion.
            "
"1529","the phone restarts repeatedly
            "
"1530","The speakerphone does not work and the microphone
            "
"1531","Perfect
            "
"1532","The phone cracked a day later and the warrant doesn't cover damages like I thought. Blown
            "
"1533","Did not work
            "
"1534","It's great . I love it
            "
"1535","Fantastic service phones (2) worked and looked good , thanx guys.
            "
"1536","the best phone i buy
            "
"1537","Phone works great only problem is some visible scuffing
            "
"1538","More than what ive expected
            "
"1539","It was supposed to be an unlocked iPhone . But it came with and AT&T sticker on the back of it
            "
"1540","Phone was in perfect condition .
            "
"1541","The phone battery drains too fast. Might return this package.
            "
"1542","It was in great condition and worked great, but only for like 3 days then I lost service and couldn't connect back. They don't tell you it's a Verizon phone but it's not a big deal because verizon doesn't lock their phones. I have T-Mobile and for some reason it just stopped working and neither verizon or T-Mobile knew what to do, so I sent the phone back to get a refund. Still was in great condition and worked great but it might depend on your carrier.
            "
"1543","Muy bien todo
            "
"1544","Love it!
            "
"1545","Excellent!!!
            "
"1546","crashed within 30 days, do not trust the seller
            "
"1547","It needed a new battery had to buy one
            "
"1548","Amazing
            "
"1549","Allison OK.
            "
"1550","I like the size of my phone the weight is real good
            "
"1551","Super clean, no scratches, works perfect for a great price!
            "
"1552","Its ok
            "
"1553","The phone came in good condition and worked right away when I inserted my sim card
            "
"1554","It Came in Perfect Condition Nothing is wrong with it I love it
            "
"1555","Battery problems, dies very fast
            "
"1556","Bad battery, didnt sent it back cause im in ecuador
            "
"1557","Nice
            "
"1558","it has no ear phones but it is brand new .... I like it very very much
            "
"1559","good delivery and the phone was ..very well take care
            "
"1560","Phone looks good. Battery doesn't work very well. The phone died at 42% or higher multiple times.
            "
"1561","My phone doesn't charge properly don't know what the problem is, can someone help me.
            "
"1562","alayfwn lays jadid wayujad bih eutl wamaftuh lays mughalif aljihaz mustaeml wa'ana la 'arghab fih
            "
"1563","phone blows, dies when it's at 25%...
            "
"1564","Defective items here
            "
"1565","CONDITION  A-1
            "
"1566","Looked new!
            "
"1567","It workin perfect
            "
"1568","Very happy with the price and the quality thank you
            "
"1569","works perfectly fine, I received it with no scratches just like if it was brand new
            "
"1570","Great phone
            "
"1571","Phone has battery shortage. It worked for a week, it shuts off when it wants too
            "
"1572","it was ight
            "
"1573","Phone does not charge
            "
"1574","The phone is in excellent condition and works perfectly.
            "
"1575","Excelent cellphone, ninguna queja.
            "
"1576","WiFi stopped working
            "
"1577","All as expected!
            "
"1578","Price dropped after a few days. I paid 382. Price dropped to 365.
            "
"1579","Arrived in a timely fashion. However, a week later the screen flashes blue.
            "
"1580","My phone looks and works like new.
            "
"1581","Phone worked as expected
            "
"1582","Recommedable iphone 6 400 usd its a deal
            "
"1583","EverythingA Lot
            "
"1584","It works great!!!!
            "
"1585","Awesome phone
            "
"1586","Crap
            "
"1587","This iphone has a white spot on the screen
            "
"1588","Top equipament. It has a quick OS and great ruge inside memory.
            "
"1589","Phone came damaged, can't read sim card
            "
"1590","Full battery last less than 3 hours.
            "
"1591","Some scratches but it's iCloud locked smh
            "
"1592","Phone is already freezing up, fails far more times than it works.
            "
"1593","Great experience
            "
"1594","Perfect gift for my husband!!!
            "
"1595","Really happy with the phone! Good product
            "
"1596","My phone came in about 4 days and looked basically new. Also very easy to switch SIM card for an AT&T carrier. Was factory unlocked
            "
"1597","It's very difficult to find internet and also couple os time don't read the SIM card
            "
"1598","Great product
            "
"1599","Very disappointed in this purchase! I understood from reading other reviews that there was a chance that there could be a problem with the battery (that seemed to be the most common complaint); however, I was willing to take a chance given the price as well as the number of positive reviews...I regret the choice. The battery was completely used, once fully charged you could not use the phone for more than a few minutes before it shut down. To make things worse the screen was damaged, it was spongy (for lack of a better word) when you touched it and images would be slightly distorted (apparently this can happen when a battery goes bad, it can expand and damage the screen). Either of these issues (the battery and the screen) should have been easily identified in any sort of refurbishing process and there is no way this phone should have been sold as a certified refurbished product.
            "
"1600","perfect as it should
            "
"1601","iphone arrived today and my son loves it! Looks nice no scratches and so far works great!Update 2018 my son has been using his iPhone now for over a year with no issues :)  very happy with my purchase!
            "
"1602","Very nice phone iPhone 6 . I like it a lot
            "
"1603","Thanks very much it's great
            "
"1604","Received it fast !great product!! Worth the money
            "
"1605","Great Iphone,and the suppliers described exactly what I got it.
            "
"1606","I can say I like your product
            "
"1607","It's really good phone work great like a new
            "
"1608","Was not that great!
            "
"1609","Love this phone
            "
"1610","Muy bueno
            "
"1611","Excellent product
            "
"1612","Works perfectly
            "
"1613","I I have charger problem with the phone
            "
"1614","Thank you !!Works perfectly and New condition.Fast shipping
            "
"1615","phone is bent vertically and also volume down button not working
            "
"1616","It ok
            "
"1617","Excellent product, I am very pleased.
            "
"1618","tanks very much, beatufull my iPhone
            "
"1619","Works perfectly
            "
"1620","Because it have a fail in the screen, i have been here in the EE.UU for 8 days more, please i need an answer quickly
            "
"1621","Came on time great product and great price thank you Amazon
            "
"1622","Fake iphone does not charge
            "
"1623","We have been to AT&T 3x since we received the phone less than a week ago, the phone doesn't stay connected to service and says ""searching"". Very disappointing Christmas, and frustrating as the gift giver. Returning now.
            "
"1624","I am happy with this phone
            "
"1625","Loved it its like new
            "
"1626","My iPhone screen is messed up
            "
"1627","Other than battery issues great phone
            "
"1628","Phone came in quick, still working good to this day.
            "
"1629","Phone Works Great!!!
            "
"1630","purchased for my grandson. He loves it. The phone had no scratches or blemishes, looked brand new. I will never purchase a new phone again.
            "
"1631","Phone is ok
            "
"1632","Phone is working perfectly
            "
"1633","Not Work !!
            "
"1634","Is beautiful. Very nice
            "
"1635","I purchased a 64GB refurbished iphone 6 gold from MyWit. I must say the service provided by the seller was almost excellent!1) Shipping - 5/5It was very fast! I ordered it on Tuesday and it was supposed to arrive on Friday but came in a day earlier. So awesome job.2) Package - 4.5/5As shown in the attached photo, the phone came in the seller's custom box with an OEM charger + USB cable. I don't think it's the same as Apple's because the material felt a bit more plastic like. However, the box came very dusty. I almost thought the iphone screen came cracked but turned out to be some dust.3) Phone - 4/5I purposely picked this one because the description says the phone should ""look like new, with minimal to no signs of wear."" Not sure what the definition of minimal signs of wear but there are few scratches that indicate ""not new."" The first thing I noticed was this deep scratch on the back of the phone where I could see the grey part underneath the white paint. Then, there was these minor scratches/dent on the left-bottom of the phone as shown in the photo! Also the mic/earphone plugging holes have minor scratches around & inside. So there's the one star I took away from.4) Performance - 4.5/5So far everything seems to work! I received it today so I might have to wait but so far, SIM Card works; fingerprint reader works; camera works; screen has no problem; no black-out issues were observed; no obvious battery issues; and it came fully unlocked (no previous user AppleID issue). The side buttons + power button work flawlessly. The phone itself seems relatively responsive just a bit laggy. It came 67% charged and so far so good! If anything comes up, I'll try to update!
            "
"1636","Everything was smooth and fast
            "
"1637","Phone became unusable in about a month.
            "
"1638","great product
            "
"1639","I had go get my battery change
            "
"1640","GREAT PRODUCT! came in new condition and works very fine . Looks BRAND NEW . I recommend this iPhone , very good price for this iPhone 6. but there are battery issues .. but it's still a great product 5/5
            "
"1641","Thanks for iPhone 6 I got this phone no time
            "
"1642","It¡¯s good
            "
"1643","Terrible. It shut off at 30% and won't turn back on. Now I have to pay for your mistake. I'm never buying a phone from you guys again
            "
"1644","Phone is in great condition. Battery lasts less.
            "
"1645","The bottom of the screen was lifting off the phone
            "
"1646","So far so good. Had to re start the phone once when the screen froze and I am sure to not leave it on the charger past 80%, given the iphone 6 battery needs and because the phone only came at 88% of its original design capacity. Make sure the first thing you do is download the battery life app to determine if you received a less than adequate battery in your refurbished phone.
            "
"1647","Only have it for two weeks but so far it's perfectly fine and just what I wanted!
            "
"1648","The phone has a very large stain on the back and the front camera is not placed bine .
            "
"1649","It was new
            "
"1650","I got the phone yesterday ,everything was looking fine...i trough i made a good deal after all but not even a couple of hours the screen went black and when i tried to turn it on i got only a green stripe on the left side,it seems the display is defect . I returned the product right away . From my personal experience , don't buy refurbished products especially when you pay so much for a phone , put a little bit more and buy it new. Now i have to returnt it and wait for my refund and that's just a waste of time. Thanks god it started to show off the defects before was too late
            "
"1651","Its really a good product
            "
"1652","Good phone gave me zero problems. I love it
            "
"1653","I love my phone its like a new phone .
            "
"1654","Working good
            "
"1655","So far I have been completely satisfied with the product. It was within two days everything in the phone is functioning completely well and up to date. I would recommend this other buyers this deserves its 5 stars. They're very professional and nice.
            "
"1656","Didn't work
            "
"1657","Just like new . No issues <U+0001F4AF>
            "
"1658","This phone was delivered extremely quickly, in perfect condition. There was no sign of use at all. I inserted my T-mobile sim card into the phone and it worked right away. No complaints at all. I've had the phone for about a month now.
            "
"1659","Awesome. Looks brand new.
            "
"1660","It was broken
            "
"1661","Great phone
            "
"1662","Works great.
            "
"1663","Everything is ok!
            "
"1664","Excellent buy no conplaints, just like new!!
            "
"1665","It good I like so much
            "
"1666","Terrible purchase the phone has been messing up since I got it
            "
"1667","Excelente
            "
"1668","Great phone!
            "
"1669","Perfect!!! Happy with my IPhone
            "
"1670","Works really good so far! I am happy with the purchase
            "
"1671","This iphone6 battery is so bad
            "
"1672","Nice
            "
"1673","Great love it. It came right on time.
            "
"1674","Clean good condition <U+0001F600>
            "
"1675","It's  good
            "
"1676","Product was in like new condition. There was one small scuff on the bottom right edge of the phone. I returned it because I accidentally ordered while searching for a 6plus with smaller memory for my son if that makes any sense. I originally searched 6plus, changed the color and the memory sizes and it switched to a 6s but I didn't notice until it arrived
            "
"1677","It is very good
            "
"1678","Awesome
            "
"1679","Work grate  as it looks grate
            "
"1680","Great....
            "
"1681","Great
            "
"1682","It was great didnt have any issues
            "
"1683","Phone was in excellent condition, but the SIM card reader was broken so phone would not work. Disappointed.
            "
"1684","Amazing. Worth the money. Works great!!!
            "
"1685","For a refurbished unit it is awesome
            "
"1686","Paquete recibida y  a tiempo.
            "
"1687","Great
            "
"1688","No complaints at all
            "
"1689","Great phone at the best possible price. Used with Straight Talk and no problems in setting phone up.
            "
"1690","Did not work with AT&T
            "
"1691","Is not an accurate description,the phone is all scratched up the double click home button for Apple Pay don't work.the paint in the back is wearing of
            "
"1692","Perfect
            "
"1693","Excelente
            "
"1694","MY DAUGHTER LOVE IT
            "
"1695","Ok
            "
"1696","Just day one but I am loving this phone!!! It was super easy to set up from my last one and works just like a new phone! It came with all the extra parts too like the charging cord, box, and even new headphones. Was in the iPhone box and everything packaged like it was never used before! Certainly worth the money!
            "
"1697","It's a really good phone!!!!
            "
"1698","I bought this phone for a friend, the product description explained that there may be minor wear and tear on the phone, and there was only one insignificant scratch on the back of the phone. It worked with the carrier that we use which is straight talk, and we didn't have any problems activating the phone. I am completely satisfied with the quality of the phone and how easy it was to set it up. It also came with a charger which was a plus. The phone was a great deal for the price.
            "
"1699","Really like the iPhone 6. Fits nicely in purse or pocket. Still learning how to do all I can with it. Get better service with my carrier than on other cell.phones I have had especially in the building where I live. Will be holding on to this one a good while.
            "
"1700","I was skeptical about buying a phone from here, especially a used/refurbished phone. There were some mixed reviews, some saying it was good and others having a terrible experience, however I was desperate so I gave it a go. Not disappointed at all. The phone came in great to almost new condition. It looked new, the charger that came with it was off brand, but I wasn't to worried about that. It was definitely a great buy.
            "
"1701","It was a perfect phone
            "
"1702","When I purchased this I was expecting an iPhone 6S, because this listing appeared in the middle of all the other iPhone 6S listings. But I was disappointed to find out this was a 6. Then once I realized this wasn¡¯t an S, and took it out of the box it had a golden halo around the Apple Logo on the back of the phone. Setting up the phone was even worse because this doesn¡¯t come with a dummy sim for Apple Activation at setup. I wasn¡¯t able to use it out of the box and I would never buy from them again.
            "
"1703","Nice!! i love it!
            "
"1704","Good
            "
"1705","GRreat phone
            "
"1706","Everything is A OK except for the battery. I had to update this phone to iOS 10.2 which I heard messed with the battery life in other phones so I don't know if this is an issue relating to that or the phone itself but it's an issue nonetheless.My phone will charge to 100% and everything is fine until I get to about 75%. My phone will drop to 14% or below in minutes and when I plug it in, the phone says it's charged 50% or so when it just told me it was 14%. It doesn't make sense!I will update my review when Apple updates iOS to see if the issue is fixed.
            "
