"","x"
"694","Screen quality is great. Battery life is nearly impossible to kill in a 8 hour shift with heavy use. Curved screen is unnecessary and sometimes while holding the phone to watch a video you may mess with the screen accidentally on the edges. Speaker is in a terrible spot speaking of holding the phone sideways to watch videos your finger will cover the speaker. Dropped it once and the corner shattered, really disappointing. I think the one thing that has really bothered me the most was the keyboard/word prediction. It seems to not know English very well and corrects you with odd words or is somewhat difficult to customize properly. I had to download a different keyboard that is probably equally as annoying any way. Best thing is the secure folder with fingerprint or Iris lock capabilities I believe, fingerprint for sure. Secret web browsing mode as well. Hide certain apps/images/folders you name it pretty much. Don't know if I would actually recommend. Maybe buy used or if you get a really good deal with a gift card or something.
            "
"695","The phone is great to use, but way to fragile for something to carry around with you everyday, making it impracticable.  I've only owned it for 3 months and the phone has been in a case with screen protector since day one, but already the screen has somehow cracked with no impacts that I can recall.  After some googling, turns out this is a very common occurrence for owners and that this is the most fragile screen square trade has ever tested.  I have been a big fan of Samsung over the years, but releasing a phone for close to $1000 with such a fragile screen is a really poor showing.  For those who's phones have not cracked yet, your day is coming...
            "
"696","Very fast and feature-filled phone. Hardware delivers as promised and easily outshines iPhone. However, my phone screen cracked while I was in an airplane. The phone was not dropped or struck; it just started cracking from the bottom right corner while I was playing a game. The crack spread across the screen and was quite unsightly, but the phone was functional.I contacted Samsung who offered for me to mail in the phone (for free) and they would examine the phone and see if there was any fault in the manufacturing. For $225 they would replace the screen if the cause was not found to be due to an underlying defect.Well they just charged me and fixed the phone. I never heard anything or was given any sort of report in regards to whether or not this was a known manufacturing issue. I find that strange given their recent history with abnormal functioning phones.The phone was shipped to me as promise by UPS but Samsung did not insure the package nor did they require a signature on delivery for this 850 dollar product. Alas, the package was swiped from my doorstep. I followed Samsung's instructions and filed with UPS and Samsung about the incident. One week later UPS concluded the package was delivered accurately (duh, I knew that). So Samsung REFILED with UPS stating it was stolen. I was reassured that this was the normal sequence of events (Odd?). Anyways, I'm now on week three without a phone that I didn't exactly consent to being repaired and definitely did not consent to be shipped uninsured and without signature on delivery. Everyone at Samsung has stayed on script and has been perfectly cordial, but their policies are not helpful in minimizing the inconvenience their defective product has cost me (time off from work, inability to perform work functions without a smart phone, etc...).To conclude, an okay product without the company support to make it as awesome as it could be. Oh yeah, and a company with a track record of failing devices who still fails to perform thorough root-cause analyses on their products. At least with my n of 1.Note: 2 stars because, prior to the phone randomly breaking, it was a solid product.
            "
"697","I have been a loyal Samsung customer for many years. However, that has come to a screeching halt. My Galaxy S8+ stopped working one night. I did not damage it in any way. Went to bed and it was fine, got up the next morning and could not connect to any network. Went to AT&T for help, they worked the problem for a bit , it was finally decided it had to be sent in to Samsung. They received my phone on Aug 8. They did not even open the box until Aug 13. I received emails from them that day that said this would be repaired in warranty at no cost to me and that the phone would be fixed in 5 business days. That was the last I heard from them. I, however, have reached out to them countless times now. I keep getting shuffled between repair support, customer support and executive customer support ( which by the way means nothing). I have spent over 7 hours total time on the phone with them, been hung up on, lied to about different department availability, spoken rudely to, put on hold for outrageous amounts of time. Finally today find out that my phone has been ""repaired"" twice now since sent in and has failed both of its quality control tests. Now it is being repaired a 3rd time and will have to go through ""quality control"" again. There is NO timeframe given for how long this might take. I have been told repeatedly that NO ONE there can make a decision to replace or refund a phone. I run a small business and I depend on this phone every day. It has been over 3 weeks since I've had it.....and there is NO care whatsoever from Samsung. Be assured, I will let everyone know that I possibly can about this horrible and unfair customer service. SHAME ON YOU SAMSUNG....this family will NEVER purchase another product from this company.
            "
"698","Edited water having phone less than a month..Ok so I've had this phone for a week and have played on it quite a bit. I upgraded from note 3. I habe this international dual SIM version.Pros:Battery lifeScreenSizeoptionsDual SIMCamera both front and backVideo qualityFingerprint readerIris scannerConsThe screen it is very fragile even the tempered glass won't protect it.  I've had to replace it one time already and that's wad 327 dollars and today the phone slipped from 2ft of the ground and i have to replace it again.If i could go back I'd wait for the note 8 to come out the rounded edges suck.
            "
"699","Absolutely the worse phone I have ever owned. Battery life is sub standard. Purchased a screen cover, but the phone has a mind of its own, and the rounded edges make it next to useless to type or navigate, even when the screen is super clean. The phone looks large, but keyboards and apps appear small, and hard to use, due to the curvature of the screen, and the Bixby program that cannot be removed? is the most irritating application known to mankind. I will not be fooled again, never another Samsung product.
            "
"700","Theoretically speaking, overall this phone is dreadful. Pros are the variety of security features (face recognition, iris scanner and fingerprint scanner) and the option to choose themes. However, the cons definitely outweighed the pros. The cons that were definitely obvious to me were the lack of battery life, the poor picture quality (an iPhone 6s has a better camera than this phone) and constant updates. I have had this phone since September of 2018 and I am not happy with it. Just a heads up if you are looking into purchasing this phone.
            "
"701","Wife recently purchased thru ATT authorized store. She loved the look and feel of the 8+ and at first, it worked great. However, within a few days it stopped working, displaying no network available error code on screen. Problem is, we were at home and my phone, an older Samsung S4 Active, also with ATT was working so there definitely was ATT network service available. Turned the phone on and off a few times, still no signal. Finally, using my phone, called ATT customer service. Forty five mins later with numerous instructions from ATT Agt, using my phone, finally managed to get her phone up and running with Agt stating he had found an error on the part of the store sales clerks initial registration process. Ok, fine. Fast forward 3-4 days later, same problem + phone was shutting itself off for no reason. Back to customer service using her phone this time. It would not allow her to make any outside phone calls or text messages, giving same no network available error code, yet it would allow her to dial customer service using 611, however. Another long conversation with ATT phone rep again who, this time suggested taking phone back to store and have the sim card replaced. Phone was now 16 days old since purchase. Did exactly that and store clerk changed out sim card. Still didn't work. Tried 2nd sim card on same visit and it didn't work either.  Store clerk then erased electronic serial number in their system, re-typed same ser # back in, reinserted 2nd sim card, rebooted phone and it finally worked but only for about 4 days before same problem occurred again. Problem is, she had to go out of town to a funeral and needed a dependable phone. She was so frustrated by now, she had ATT store switch sim card back over to her old iphone 5, which at least had always been dependable, if not very exciting. Thus she was safe on the trip, at least as far as having a phone she could count on again. When she returned home from funeral a few days later, she immediately called ATT customer service, once again explaining her problem. Another 30 min conversation and they now wanted to send her a refurbished phone replacement for a phone she was paying a new phone charge for, not a refurb price. She refused the refurb and the ATT rep finally told her he was making note in file, recommending the selling ATT store take it back. She also called Samsung directly and their rep told her to take it back to store and have them do a factory reset before sending it in to Samsung for warranty repair. Samsung rep was sure that would more than likely fix the problem. So she took the S8+ phone back to ATT store where she bought it, demanding a new phone, since they couldn't seem to fix it. They refused and in stead, sent her sixty miles down the road to an Atlanta Corporate ATT store, the Mgr of the selling store stating he was sure the Corporate store would replace it, what with the ATT phone rep recommending same. Corporate store mgr. was indignant, rude and emphatically refused, stating the selling store should replace it. By now, after several ATT dog and pony shows, failure on their part to do the right thing, my wife had had enough, drove sixty miles back to selling store, dumped the non working S8+ phone as well as the Samsung 8in Tablet they had also talked her into buying with the S8+, demanded a refund for all and a receipt for the returned equipment. ATT store clerk didn't have the authority to do an immediate credit, stating she would have to get the owner to do it over the next few days. Seven days go by with no credit on her acct so she now drives back to store, talks with the clerk again, who immediately credits her acct and credit card for all eqpt. Store clerk admits that this was 3rd Samsung S8+ returned within the last week for similar problems. Meanwhile, a few days later a Samsung factory rep comes by this ATT authorized store, poo poo's the apparent S8+'s problems, stating that it was just probably a bad batch of S8 phones, with no other explanation. Well, now my wife feels pretty much snake bit by Samsung and ATT over this uncalled for ordeal and is in all probability going to change to Verizon or some other carrier and I am sure, by now you have surmised she will not be purchasing a Samsung anything. She's too scared of them and what appears to be a lack of current quality control on Samsung's part compared to their good reputation in the past. Having been an ATT customer for more than ten yrs, she was very surprised and disappointed to learn of ATT's apathy and argumentative nature when failing to back up their phone with proper service after the sale. Additionally, I have been an ATT cell phone customer on my line since 1989(formerly BellSouth) and we are long time Direct TV customers. After seeing how she was treated I am also considering looking elsewhere for a different carrier and equipment, after continuously being their customer for over 28 yrs. Any company and any carrier can have problems. It's how they handle those problems that either insures brand loyalty or causes you to look elsewhere. All they had to do was to do the right thing to start with and give her a new phone that worked. Having refused to do that, what can we possibly expect from them in the future. We are currently paying almost $300.00 a month to ATT for our phone and Direct TV service. Even that did not motivate them to replace the phone, a phone which at the time was less than a month old. We sincerely hope your experience with both ATT and the Samsung S8+ phone is a better one than hers was. My phone is overdue for an upgrade but living thru her experience causes me great pause in considering any new Samsung product, inspite of fact that I have had my S4 Active for several yrs with no problems. I have never looked at another cell phone network provider in all my yrs of ATT service but I now feel compelled to at least see what they can provide.
            "
"702","Weakest screen I've had on a phone. I had a Note7 and the screen was indestructible. When I brought it back to the store during the recall, after they refunded me they started throwing the phone to see how much force it could take before breaking. The store employees were tossing it high in the air and it would fall on their hardwood floor unscathed. They eventually got it to break after many, many throws but it withstood SO MUCH before finally shattering. I assumed the S8+ would have the same gorilla glass as the Note7. Nope! In fact, the S8+ has one of the most fragile screens out of any recently released phone. Look it up. Mine fell out of my pocket about 1.5 ft and shattered, also damaging the LCD itself. Additionally, I recently got an ""offer"" from Samsung as a Note7 owner to trade my phone in for a Note8-- they offered me ""up to $450"" for a phone that I paid significantly more for. This will probably be my last Samsung phone after my recent experiences with their products.
            "
"703","I had a Nexus 6p, but it stopped working and I didn't want to fork out the money for a Pixel 2 so I decided to get the Sumsung S8 plus as part of Tmobiles buy one get one free deal. BOY WAS IT A MISTAKE. The Galaxy S8 is complete junk compare to my Nexus 6p. First of all the fingerprint reader is right NEXT to the camera!!! So it's very easy to mistake the Camera for the finger print reader when you are not looking and it usually takes me several tries to unlock the phone. Second the phone only have one speaker on the bottom compare to the stereo speaker in my 6p. And YES it does make a difference!! Third, the curve screen completely sucks, it warps videos and side of webpages and ebook. Lastly as of today, it still doesn't have support for the latest android software while my 6p already supported it. In all honesty if I had to choose all over again I would have chosen the LG V30 or Pixel 2 or IPhone X. Heck I would've chosen my old 6p over this phone. So yes please stay away from this phone, it's definitely not worth the price.
            "
"704","Do your research and you will see this is the most breakable phone ever.  Mine cracked twice .... Without dropping ... Even though I have the Samsung case designed to protect it.  Great phone but that $200 monthly deductible will drive you broke (no pun intended)!
            "
"705","This phone is fantastic...unless you are a Verizon customer. I have tried everything after receiving this version as a gift to get it included on the Verizon network, with no progress. It apparently is a GSM vs CDMA issue, and there is no way to configure this phone to work with the Verizon network. Now I'm hoping that it's still returnable, otherwise I'm just out of luck and still stuck with this damn iPhone I wanted to ditch.
            "
"706","The Samsung Galaxy S8+ is a smart choice for a smartphone. This phone serves all the purposes you would expect in a modern smartphone and does so tremendously well. With a 3500 mAh battery, it lasts all day displaying all your information, entertainment, and communication needs on a beautiful edge to edge screen with a 6.2¡¯¡¯ Quad HD+ Super AMOLED technology with a easy to use UI (user Interface).As someone, who has been on #teamiPhone for the last 5 years making the switch was not an easy choice but after analyzing the market and realizing that now in the Fall of 2017 is the perfect time to switch markets. I switched markets and I am enjoying the S8 + more than I ever did a new generation iPhone. After letting my mom (a baby boomer) play with this new phone, it became quite clear that she could operate it with about the same level of competency as her iPhone 6+ running the latest OS. Granted, there is a steeper learning curve for older generations with newer technologies¡¦I think it is safe to say that anyone at any age could operate the S8+ with ease and learn to enjoy life on the other side of the smartphone market. You should consider researching it further learning more about it¡¯s incredible durability, waterproofing, and hardware specs.
            "
"707","This is an amazing phone Samsung has really outdone themselves it is very sleek and operates very fast I could not be happier. A nice protective case is a must with this phone it is very slippery. And I wish that Samsung will provide a better charger these are kind of cheap. Overall very happy with the product
            "
"708","I didn't buy my S8+ from Amazon, but I did buy it unlocked. And if you try to activate it with a network under their Bring Your Own Device provisions, you need to ask for an ISIM card. CSIM and USIM type SIM cards will not work.
            "
"709","I used Moto, Samsung, Lenovo, Mi, Pixel, Huawei, BLU and iPhone. In my experience, Samsung phones are well tested, working and largely compatible to external devices like 3.5 mm jack, sd card, car bluetooth, BT earphones, BT speakers, NFC, fast chargers, etc.
            "
"710","BUYER BEWARE:The Galaxy S8 and S8+ has extremely fragile glass.  There have been many metric tests that have shown the glass to be very vulnerable to cracking, not good for a all-glass phone.  The SquareTrade testing resulted in the worst performing glass they have ever tested.My wife and I are big Galaxy fans, and pre-ordered the phones even with the Note7 issues.  We loved the phones until last weekend when both phones ended up with cracks on the edge screens.  There were no drops, or collisions, or any single event we could point to for how these cracks happened.  Our best guess is the cracks were from being in our pockets (also the cracks are from tensional forces, not impact), and we weren't playing basketball or wrestling, simple walking around town and at home.  It was the fact we were so gentle with these phones that has us dumbfounded.  It was after this when I researched and found they very poor performances in reliability testing on the S8 glass.My wife's phone crack originated from the interface between the edge screen glass and the Bixby button, her screen is unresponsive in an isolated area around that crack.  My phone's crack is originated from the bottom-right corner, and the entire screen now is unresponsive.  I cannot unlock the phone or even power the phone down.I contacted Samsung, and just like how they handled the Note7 batteries at first, they are not taking ownership of the issue and blaming the failures on the consumers.  Even though the Samsung warranty rep I spoke with slipped and stated that they were receiving a lot of reports of cracks that customers claim were not from any impact/drops.  Still they are taking the blanket stance that any screen cracks are user caused and voids the warranty, not taking into account all the real metrics showing the glass to be fragile and it's actually manufacturer defect.  I owned a S4, S5, S6, and S7 with no issues of screen cracks.Regardless, I'm sharing my experience and warning anyone thinking about buying the phone.  FYI, my wife had the Spigen Liquid Crystal Galaxy S8 Case and Zagg Tempered Glass, I had only the Zagg Tempered glass.  The cracks actually occurred under the Zagg glass, which the Zagg glass on both phones are crack-free.
            "
"711","This is a great phone let down by one major flaw of a super scratchy screen. I have had an S3 and and S5 in the past and this was a step up. I love the display, the memory, the speed, and the color. If it was just for that I would have given this phone 5 stars. I have had this phone for only 3 days and there is already a bunch of scratches on the screen. And deep enough to pick up with your fingernail. I never had this problem with the previous Samsung phones. In fact I went caseless for the entire 2 year life of the S5 and only picked up one scratch when it fell to the floor of the truck once. I haven't treated this phone any different and have not dropped it or otherwise abused it but there are still noticeable scratches and marks. This alone makes the phone a ""DO NOT BUY"" in my book. Maybe if it was HALF THE PRICE but not at over $600. I seriously think that the screen isn't even glass but PLASTIC. A big step backward for Samsung.
            "
"712","Screen broke after falling less than one foot. $200 to replace the screen. Why spend $700 on a phone that will break so easily?
            "
"713","Phone only lasted two years before losing the ability to charge (low temperature error) and had very poor reception.
            "
"714","Spec wise.. this is a nice phone.. got one BOGO from t-mobile BUT BE SURE 100% TO GET A CASE AND A SCREEN PROTECTOR FOR ITThis is the most fragile screen I've literally ever seen on a phone.  I scratched it the second day just by having it in my pocket with my keys.  My fiances phone screen actually broke JUST BEING IN HER PURSE.  There is a lot of complaints online if you look for them of it falling 3 ft onto carpet and shattering the screen
            "
"715","This phone is amazing internally. Amazing speed. Amazing capabilities. Awesome camera. Super Fragile externally!! The curved screen is sleek looking, but super easy to crack!We have used Samsung products since the S2. I have never had a broken screen on a Samsung product until this phone.  I would recommend a heavy duty protective case if you have to buy this phone. Sadly we are switching to a more durable phone with our next upgrades. We had a good run with Samsung, but these curved screens are a deal breaker!
            "
"716","Paying almost 900 dollars for a phone and then some for a case you'd think it wouldn't break. My screen has shattered twice now. I've never broken a phone before in my life. I've never dropped this phone either. One minute it's fine and the next it's shattered. It was in my purse all day next to my cloth wallet. I never set my purse down nor did it get hit/leaned on/thrown/etc.. I pull out the phone and it's shattered. I'm so frustrated and angry that something this expensive would break for no apparent reason. TWICE. If I could give 0 stars, I would. This is absurd. I want my money back.
            "
"717","Phone won't recognize on my computer at all. I tried plugging it into other computers, but it still wouldn't show up. Very frustrating!The Edge screen is unbelievably annoying as well. No good tempered glass screen protectors for this phone exist. I don't know why SAMSUNG thought it would be a good idea to force the curved screen onto all of its customers without designing a protection solution that actually works.
            "
"718","Best phone I've had yet! Beautiful display and advanced features. It takes beautiful pictures, has fast charge and long lasting battery life. Charged My phone once and didn't have to charge it again for two to three days and that was with me being on it a lot. My last phone was the lg flex and I wasn't as big on it so I decided to go back to Samsung again and my am I happy with my decision. Would recommend anyone to definitely give this phone a go. It's pretty expensive but it's worth it. Great phone!
            "
"719","S8+ is a really well made phone and has a nice feel when you hold it in your hand. Recommend taking Accident protection plan. The much criticized Bixby is not too bad and you need to spend time to train your assistant, after that it works great. Never expected another company to beat Apple in build quality, looks and intuitive interface....Samsung S8+ proved me wrong.... love the phone
            "
"720","I can describe this entire review as: this will be my LAST samsung phone and no I will never recommend ANY samsung phone.First, positive points:* Camera is great (I personally think its better at taking pictures under more difficult lighting conditions than iphone 8plus).* USB-C connector* Wireless charging* OLED display (minus the curved screen)Negative,* Samsung is terrible about providing OS updates, (at least a year behind everyone else, just pathetic, considering it was a top of the line phone..* Curved screen, just the worst design period, tempered glass screen protectors do not stay on for more than 5 days.* Bixby button is placement is terrible and gets triggered very often* You can't disable bixby button or remap-it to something that is actually useful* Very fragile, my screen broke when phone fell down in a car from less than a foot height (hit the seat rail).* The repair cost is insane, I payed 250 to get the screen replaced at (ubreakifix, samsung official repair center), I had to get it repaired 3 times; on top of it, the third time I had to bring it I had to drive 220 miles (round trip), before everything was working like its supposed to (first screen, after repair microphone would not work, then phone jack stopped working).  The last repair technician said, that I should be very cautious about getting this phone wet as it has likely its not going to hold. I should have just cut my losses, payed a bit extra and just get the new iphone 8plus.Overall very disappointed in samsung phones...
            "
"721","I actually bought this through BestBuy and I absolutely loved it for the first year, but right after it came out of warranty a really nasty screen burn manifested and fixing it costs like $300
            "
"722","I end up getting the Galaxy 8 plus nice phone long Battery-life nice screen seems like a good phone phone does have a lot of bugs hopefully they fix it soon biggest problem is a network connection bug. voice to text maybe works 40% of the
            "
"723","Phone features are good but durability is horrendous. Glass is way too fragile! Phone fell on carpet (with case) and screen cracked. This is my forth  Samsung S5, S6, S7 & S8 and the others held up well.  Consider the cost to repair and or insurance + cost of phone! Very disappointing.
            "
"724","The phone over heats way too much and after five months of using the phone it stopped working, so i won't advise anyone to buy it
            "
"725","The phone itself is pretty good and have had the phone about a month ans i was in class and dropped it fell out od my pocket and the screen shattered. I have never had such a cheap screen. They want more than 500 dollars to replace it.
            "
"726","I bought the S8+  from T-Mobile on Oct 7, 2017. On Oct 12, 2017 , I was downloading an app and the screen was stuck illuminated for 3 hours. The screen was illuminated for 2 hours, couldn't maneuver, had a frozen screen, and I couldn't power the device off. I had to put my phone in the bathtub because it was getting really hot. Every 15min I went to check on it and attempted to turn it off. After two hours, I was finally able to restart the phone. It works after the restart , but I'm definitely returning my device.
            "
"727","I had a galaxy 4 and was due for an upgrade.  It needed a new battery too. So decided to get an 8 plus. There are more days than not that I think I should get a new battery for my 4 and use that. I do like some of the upgrades from the 4, love love love the camera but this phone can have a mind of its own.
            "
"728","After a few months I still like this phone. However, I do not like the curved edge! Fantastic idea but not a practical application. After being told by Verizon employees that it did not have ""gorilla glass"",  I purchased their recommended tempered glass protector. After it popped off several times within the next few days I exchanged it for a different one. This one stayed on about two weeks. With no other viable option I was left with just trying to catch it when it repeatedly popped off. Eventually, of course, the 50$ glass was just gone. I do have the phone in an ""Otter Box"" case. I have accepted that I have signed a two year contract on a phone that is extremely fragile and this does not make me happy at all!
            "
"729","Fell from my couch cushion about 20-24"" to hardwood floor. In Otterbox commuter case, IQ Shield screen protector. Edge looks like I smashed it with a hammer and it sent a crack across the top. These phones are fragile. Read other reviews. Bixby is totally useless and annoying. Avoid!
            "
"730","I expected a larger screen, what I got is a ridiculously narrow and long screen with non standard width to height ratio. Wish I bought something else with a bigger screen.
            "
"731","Need  Device ID (ESN/ IMEI / MEID) - Samsung Galaxy S8 / S8+  Don't have  Can't Use without
            "
"732","First of all, am a fun user of samsung devices. I have owned My s8+ since 1month. My problem is that when i was texting i noticed i got a spider crack on the front screen which made me shocked and mad at the same time. I haven't face this issue before. I have owned a note 3 before it lasted for 3 years with me without any issue. S8+ is a powerful smartphone i have ever seen except the screen. It is very senestive and too much expensive for replacement :(
            "
"733","0 stars. This is the rube goldberg of cell phones. Idk who is giving this phone more than 1 star other than because you have to give at least one. Everything wrong with this phone in a nutshell- bixby button, misplaced fingerprint scanner, misplaced speaker, annoying side tab on edge of screen- oh and it's really expensive. I promise you will not like this phone- unless you drive slow in the passing lane.
            "
"734","One of the best phones. I have been with Iphone for more than 5 years and never tried an android phone. Thanks to the campaign as i have opted to try it for the first time and i am loving it. The biggest positive for the phone is its display. Even Camera is very good. I feel they went totally wrong with the fingerprint sensor placement. Design of the phone is great.
            "
"735","Still on Android 7.0 (Sep 01 2017). Completely outdated firmware, a lot of bloatware on device. Very unfortunate upgrade policy. Great hardware, but software / firmware sucks. Never again Samsung, just very much behind.
            "
"736","This is am an awesome phone. Look at all the features it as and the 64GB never have to worry about storage.It like everything you want to pack into this device. I love the features and the phone itself. Samsung did a great job creating a phone like this.
            "
"737","Hi. I would like to promote this Galaxy s8 plus phone on my Youtube channel, and i would like a free working sample of this phone. Thanks.
            "
"738","Outdated firmware (7.0) lots of bloatware on device. Very bad update policies.
            "
"739","Paying almost 900 dollars for a phone and then some for a case you'd think it wouldn't break. My screen has shattered twice now. I've never broken a phone before in my life. I've never dropped this phone either. One minute it's fine and the next it's shattered. It was in my purse all day next to my cloth wallet. I never set my purse down nor did it get hit/leaned on/thrown/etc.. I pull out the phone and it's shattered. I'm so frustrated and angry that something this expensive would break for no apparent reason. TWICE. If I could give 0 stars, I would. This is absurd. I want my money back.
            "
"740","The Last Samsung Product I Will Ever Purchase!Prior to this terrible warrantee experience I am having I liked Samsung products. I have several in my home. However, when something goes wrong and you need to send the product in for service and repair, good luck!I purchased a Samsung Galaxy S7 Edge earlier in the year after being a loyal iPhone user since the 3GS. When I made the switch I was pleasantly surprised how much I liked the phone. It worked flawlessly for about six months until a firmware update they release trashed the phone. Took it to a local Samsung rep. at Best Buy and he tried for a day and a half to replace the operating system with no luck. He said that it is still under warranty so send it in and they¡¯ll fix it. Sounded great, however.I called their customer service number and they stared a claim, she took my information down and told me it will take around eleven days to get it back, then issued me a UPS label. I sent the phone off to them and they send me an email on June 27th confirming that they received the phone and issued me a ticket number. So far so good right?Well after the first week when by I decided to check the status of my repair through the Repair Self Tracking portal they have and was surprised to see that there was nothing in their system about my repair claim. Though to myself, that¡¯s weird.On July 13th, after thirteen business days later of not hearing anything I called them again to check the status. They said that they were done with it but I gave them a P.O. Box address and that they can only delver to a physical address. Oh, ok I get it, a mistake. However, when the person who originally took my information shouldn¡¯t she have told me that they required a physical address? Still, not too upset. They told me that they would ship it immediately and I would have it in 1-4 business days. Great? Not so fast.Five business days later on July 20th I still had not received my phone so I called again. The Samsung rep I talked to this time said pretty much the same thing that the last rep told me and that it has not been shipped. Now I¡¯m irritated. I told him that they had the correct address now so what¡¯s the problem?  He put me on hold and checked with the repair shop and a Anne told him that they would overnight it today and I would receive it tomorrow. This is where it gets really shady. I asked this person to please send me an email stating our conversation and confirming that the phone was being shipped overnight. He told me that they do not have the capability to send emails. What? Samsung can¡¯t send emails? I was pissed off so I asked to speak to his supervisor. He put me on hold for a really long time and came back to tell me that his supervisor ¡°Graham¡± will not speak with me and that he doesn¡¯t have the capability to send an email either. Now I¡¯m furious. I¡¯m being lied to and this is getting really shady. I¡¯m not sure they even have my phone at this point. He put me on hold again and talked to Anne again who told him that when they sip it later today, I would receive an email stating that it shipped. I was not happy and expressed it vividly.I then went on the web trying to find another number to contact or call someone above them all with no luck. So what I found is that if these people want to screw you over, there¡¯s no one else to get involved or help. What a predicament.Later the same day (July 20th) I called again and talked to another representative name Angela. She checked the status and let me know that it shows on her end that my phone is scheduled to be shipped overnight and I should have tomorrow. I wasn¡¯t holding my breath at this point.We¡¯ll here I am now, today is July 26th and yes, still no phone. I am beyond upset and don¡¯t know if I will ever get my phone back. I¡¯m thinking I am going to have to get an attorney involved which will likely cost more than a new phone. I can tell you this, if this can happen to your phone, it can happen to all Samsung products. I will be switching back to an iPhone here shortly if I don¡¯t get my phone by this Friday. I caution you to ever think about buying another product from Samsung again.
            "
"741","Bought my S8+ direct from Samsung. It's the best phone I've ever owned.
            "
"742","Buenisimo celular, recomendadisimo
            "
"743","Necesito saber si sirve para argentina el celular, gracias.
            "
"744","we ordered a Samsung Galaxy S8+, and it was to take it as a gift in Madagascar. The person opened it and realized that its a Samsung S8 and not a + while we paid full price for it.
            "
"745","Prior to this terrible warrantee experience I am having I liked Samsung products. I have several in my home. However, when something goes wrong and you need to send the product in for service and repair, good luck!I purchased a Samsung Galaxy S7 Edge earlier in the year after being a loyal iPhone user since the 3GS. When I made the switch I was pleasantly surprised how much I liked the phone. It worked flawlessly for about six months until a firmware update they release trashed the phone. Took it to a local Samsung rep. at Best Buy and he tried for a day and a half to replace the operating system with no luck. He said that it is still under warranty so send it in and they¡¯ll fix it. Sounded great, however.I called their customer service number and they stared a claim, she took my information down and told me it will take around eleven days to get it back, then issued me a UPS label. I sent the phone off to them and they send me an email on June 27th confirming that they received the phone and issued me a ticket number. So far so good right?Well after the first week when by I decided to check the status of my repair through the Repair Self Tracking portal they have and was surprised to see that there was nothing in their system about my repair claim. Though to myself, that¡¯s weird.On July 13th, after thirteen business days later of not hearing anything I called them again to check the status. They said that they were done with it but I gave them a P.O. Box address and that they can only delver to a physical address. Oh, ok I get it, a mistake. However, when the person who originally took my information shouldn¡¯t she have told me that they required a physical address? Still, not too upset. They told me that they would ship it immediately and I would have it in 1-4 business days. Great? Not so fast.Five business days later on July 20th I still had not received my phone so I called again. The Samsung rep I talked to this time said pretty much the same thing that the last rep told me and that it has not been shipped. Now I¡¯m irritated. I told him that they had the correct address now so what¡¯s the problem?  He put me on hold and checked with the repair shop and a Anne told him that they would overnight it today and I would receive it tomorrow. This is where it gets really shady. I asked this person to please send me an email stating our conversation and confirming that the phone was being shipped overnight. He told me that they do not have the capability to send emails. What? Samsung can¡¯t send emails? I was pissed off so I asked to speak to his supervisor. He put me on hold for a really long time and came back to tell me that his supervisor ¡°Graham¡± will not speak with me and that he doesn¡¯t have the capability to send an email either. Now I¡¯m furious. I¡¯m being lied to and this is getting really shady. I¡¯m not sure they even have my phone at this point. He put me on hold again and talked to Anne again who told him that when they sip it later today, I would receive an email stating that it shipped. I was not happy and expressed it vividly.I then went on the web trying to find another number to contact or call someone above them all with no luck. So what I found is that if these people want to screw you over, there¡¯s no one else to get involved or help. What a predicament.Later the same day (July 20th) I called again and talked to another representative name Angela. She checked the status and let me know that it shows on her end that my phone is scheduled to be shipped overnight and I should have tomorrow. I wasn¡¯t holding my breath at this point.We¡¯ll here I am now, today is July 26th and yes, still no phone. I am beyond upset and don¡¯t know if I will ever get my phone back. I¡¯m thinking I am going to have to get an attorney involved which will likely cost more than a new phone. I can tell you this, if this can happen to your phone, it can happen to all Samsung products. I will be switching back to an iPhone here shortly if I don¡¯t get my phone by this Friday. I caution you to ever think about buying another product from Samsung again.
            "
"746","Look out for the guarantee when it is an international version because if something goes wrong you have to track down the manufacturer in whatever country it could be to see if he takes the repair. In my case I bought an international version in the US and Amazon would not take responsibility for the malfunction, nor the seller because it appeared a few weeks after the purchase, and nor Samsung USA because it was not manufactured in the USA. I has to track down myself the manufacturer who happened to be in East Asia. I had to shipped them my phone with no guarantee which I finally decidad not to do. I an stuck with a phone that does everything OK except the talking function in a phone call.Kind regards
            "
"747","Got the phone and Samsung duos was written on the back!!!! What the heck is this, and no one is responding to me fast enough.
            "
"748","Worst phone!!!!!!!!!!!! This is the second time this month the screen has broke. It dropped from about 2 feet with an otter box case and the screen shattered
            "
"749","i would like to know if the Phone comes with all devies, like original samsung headphone, adapter, charger etc...?
            "
"750","The best phone ive owned
            "
"751","This is one of your best phone by far, this phone beats out the Galaxy S5. I enjoy the screen, design, and the iris scanner. The camera takes the best pictures.
            "
"752","love the phone,deviled fast  just love it
            "
"753","I have tried to buy this celphone and amazon is saying that another person is doing it, It is becasue it is cheaper than the other one
            "
"754","Excelent
            "
"755","Hello, I would like promete this phone on my instagram page because i do make up . I would love to promote it because it has an awesome camera and great graphics
            "
"756","Every thing is perfect
            "
"757","Love my phone thru Verizon
            "
"758","I have one se I love It.
            "
