"","x"
"689","Hellooo My screen phone was broken.could you help me please for repair
            "
"690","bixiby button it is a pain, got watch out how grab your  phone  from anywere that button will initiate bixby.
            "
"691","This phone is very fragile, I accidentally dropped it 1 ft high and it broke in 3 different places. It is tough to find a good screen protector that protects the phone and not degrade screen sensitivity. The setting to increase touch sensitivity which was available in the S5 is now gone so there is no way around this problem. The thoughtless design of this phone will not allow you to solve this problem. Either add a ballistic glass protector to the screen which solves the fragility of this phone but turns it into a useless phone since you have to press really hard to get the screen to respond, or not add a glass screen protector which leaves this phone subject to breaking sooner or later. It is as if Samsung intentionally designed the phone so that the screen will break (so they can sell more $200 'gorilla' glass screen'?) Other gimmicks are the 'Bixby' app which pops up constantly if you swipe the phone unintentionally in the wrong direction, and the edge screen which accidentally activates some menus while holding it. So you will have to try to hold this slippery phone by avoiding the front edges which increases the chance of dropping and breaking it.
            "
"692","Piece of junk!  Have to shut phone off to get notifications.  Not good for my business.
            "
"693","My boyfriend J, loves his new phone, its a phone he likes he said after using it for some hours.
            "
"694","This is a great phone in terms of its power and UI... Pretty much any phone in this price point is going to be amazing, and it definitely fits the bill in terms of specs and performance.However, it is probably the most fragile phone ever made.  I have never broken a phone in my life, and I drop my phone as much as the next person.  You can tell the second you hold this phone that it is amazingly fragile.  The whole thing is made of Gorilla glass, which is known to spider crack extremely easily.  Crazy that this design was actually approved, I don't care how strong you think your glass is it will never be more durable than metal/plastic.  Any benefits are overshadowed by the fact this is the most fragile phone ever to hit the market.The design of the phone makes it way easier for it to slip out of your pocket.  I can't ever remember having my phone fall out of my pocket (I am sure it has happened, but nothing became of it IE breaks), but I had to constantly be aware of my phone in my pocket/take it out and put it on the table because when I sat it immediately started to slip out.  I think it is because this phone is larger vertically and smaller horizontally compared to most phones.  I have owned many phones, and this has never been a problem until the moment I put this phone in my pocket.My phone fell out of my pocket while sitting, it was a drop between 2 and 2.5 feet, and it cracked in 2 corners, one corner that was not even apart of the initial impact.  The fact a corner that had no major impact whatsoever (a fall of maybe 4 inches after the first corning hit the ground) cracked was alarming to say the least.  Shame on me for not having the case on it (I literally had the phone for 3 hours, did not make it home yet and my case I purchased was at home)...  However, few weeks later it slipped out again, with a case on, and the whole front of the phone shattered.... Again a drop no more than 2.5 feet.Insurance on this phone is an absolutely must, or I guarantee you will not own this phone in a working fashion very long.  My S5 fell 2 stories and didn't get a scratch. This phone fell 2 feet and spider cracked to a point where I need to get it repaired.  One of the most important aspects of a cell phone is its durability and ability to handle everyday life and people where accidents happen at one point or another is guaranteed.  The fact you have to treat this phone with the delicacy of an infant makes it almost a burden to own.Between the failings of the S7 and the beyond poor durability of the S8, this lifelong Android user may switch to Iphone my next phone purchase a few years down the line
            "
"695","I have had this phone for about 5 months now. Now I have owned the S4, Note 4 and now the S8. Samsung is notorious for lag after some months of use. As a previous Samsung phone owner I took some steps to try and mitigate any lag as best I could. I install AVG Cleaner and consistently let it run to clean my device of any unnecessary junk. I reboot it at least once a week! I clear it's ram and delete any background memory hogs that might slow it down. Despite this it has managed to lock up on me at least twice in the 5 months that I can remember and self reboot. There is still some latency but overall it has been pretty responsive. Given the option to purchase it again now that I have had it for 5 months I can't say I would have made another choice. After 5 months it's still a solid phone and in my opinion one of the best phones available as of writing this review.  When I was looking for a new phone to buy 5 months ago I was seriously considering leaving the Samsung line, I was fed up with their notorious lag and wanted something more stable. On the day I decided to buy the phone Samsung had the best deal out. I am glad I waited a while and didn't buy it as soon as it hit the shelves. The price dropped and it came with two free gifts!Verdict... Great phone! Not perfect!  but... Just Great!
            "
"696","I purchased my Galaxy S8 from the Samsung site only because they gave me $200 for my old phone (Galaxy S5). I was hesitant at first, given some of the negative reviews here and also elsewhere on the web. I have now owned the phone for over a month, here are my impressions.1. Red screen: This was one of my main concerns, since many people seem to have received phones with red screens. The phone does have a setting that is called ""blue light filter"", which I find awesome because it tends to protect your eyes from the damage these screens cause especially when used in the dark. With this setting turned on, the colors do tend to look reddish at first, but you quickly get used to it. Otherwise, you can turn it off and the colors of the screen are simply amazing. So I had absolutely no issues here. The screen resolution and size are exceptional.2. Fingerprint scanner: It's on the back of the phone, right next to the camera. At first, I'll admit it was a bit inconvenient, since I had some trouble putting my finger on the scanner rather than the camera. However, the minute I got a case for the phone, this stopped being an issue, since the case border is useful as a guide to put my finger in the right spot. At this point, the scanner is great, it easily recognizes the fingers I have registered and is many times better and faster than the one I had in my prior phone. I am 100% used to it now and even look for the scanner in the back whenever I hold a different phone. So again, no issues here, even if there are a ton of reviews saying that people can never ever get used to it. I actually like the location of the scanner now.3. Size: I had a Galaxy S5, which had a 5.1"" screen. This one has a 5.8"" screen and feels much better. The S8 feels long at first but the dimensions ""make sense"" and you quickly get used to it. There's even an advantage here: I normally carry my phone in my front pants pocket and since the S8 a bit longer I can grab it more easily than I did the S5. I have found the S8 much more comfortable than the S8+ both to carry and to hold, and I haven't missed the extra half inch that the S8+ has.4. Hardware and performance: This is a top-of-the-line phone and I have had absolutely no issues with lag, freezing, quality, or anything I can think of. Videos look amazing, the camera and the camera software are quite more advanced than I am as a user, the sound from the speaker is missing nothing, and the sensors (iris, heartbeat, light, focus and so on) all work perfectly. The phone also comes standard with AKG headphones and they are by far the best I've had, both in sound quality and in the materials used, I feel like they will last for a long time. I also had a problem at first with things like the edge bar getting in the way whenever I was playing a game, but it was a user error: the phone comes with game mode, which easily and quickly hides the edge bar while in a game, so it doesn't get in the way, and the minute you leave the game the edge bar is back on its own. I bought the phone in Coral Blue and the phone color is very attractive.5. Some things I do not like (note: all these things are minor issues for me, that's why I gave the phone 5 stars):5A) Sometimes I don't get notification sounds if, for example, I receive a message after several hours of not receiving one (in the mornings, for example). I just notice that the notification is there all of a sudden. I have tested this and it in fact happes with several apps. I'm sure this will have an easy fix with a software update, but for now I cannot trust notification sounds 100%. Note: this is only true of the sound, the notifications do appear correctly all the time.5B) Like I said before, the headphones are absolutely great. However, they have a quite sturdy and long cover for the jack, and using the phone in landscape mode with the headphones connected is a bit uncomfortable since the cover gets in the way quite a bit. This is inconvenient but by no means a huge issue.5C) Bixby is still very limited, but the phone comes with Google Assistant, which I have found even better than Siri at times. I would just prefer that the physical Bixby button could be configured to use with Google Assistant. It's also a minor issue, since I can always press and hold the home button and get Google Assistant just as easily.5D) There are some web pages where, if you're watching a video in landscape mode and then turn to portrait, the video will not resize. This can be solved by hitting the back button but it's inconvenient. Note: I found that this is true also for the iPhone 8 that my buddy has. Also note: this happens only in *some* pages, most of them work fine.5E) I was surprised at first to learn that there were no tempered glass screen protectors at the Samsung store for this phone. Then it made more sense, since the screen shape does not allow for a good protector. I have bought a couple of relatively inexpensive ones but they don't quite fit the phone or get loose very quickly. I would recommend that you save your money and don't buy any of those off-brand screen protectors for this phone, they won't work. I would prefer to have a screen protector for this phone but I can't have one, unless it's the plastic one Samsung sells.6. In summary: The phone has an extremely attractive design and mine gets noticed quite a bit, so socially it's great. It's also an impressive piece of hardware, so when I'm alone I also enjoy it quite a bit. I have been told that my voice sounds clearer to the other person when I'm in a call since I have had this phone; I can also say that I can hear the other person much more clearly in this phone. The camera is outstanding, the sound and video quality are impressive, and the phone itself is very comfortable to use. Also, I came from a Galaxy S5 and the transfer of data and settings from that phone to the S8 was very quick and easy, and I was impressed at how much this felt like it was my own phone right from the beginning. I would definitely recommend this phone above any others in the market right now.
            "
"697","It may not be the flagship Galaxy S phone anymore but this phone is still a work of art. I've owned mine for 6 months going and it still feels like using a brand new phone. This is partly thanks to the recent Android Oreo update (FINALLY!) though Nougat was still running strong up to before the update with just a few noticeable lags. Throughout the 6 months, I was expecting some major drop-off in performance as a lot of users say Samsung phones do over time. I didn't really experience this. Maybe during the next 6 months? Who knows, but the phone is still amazingly smooth and feels like a high-power piece of tech, despite being surpassed by the Note 8 and S9 series. It's not flagship but it is still top-tier, especially compared to mid-range phones that it is creeping into the price range.BATTERY LIFE: It has been very good, but not amazing, but it survives medium-heavy use with a few ticks of power left at the end of the work day. I normally go home with 20-40% left in the late afternoon, depending on use. I've seen it make it to the end of the night without a top-up charge with medium to light use. It is dependable for a full day of use though not more than that. You will definitely want to charge it at bedtime. I don't ever use Power Saver mode though that is an option if need be and don't really tinker with the battery settings. In conclusion, it is fine with its default settings and you don't have to constantly monitor and change settings to save the phone. The battery only really takes a beating when you use Youtube or play games non-stop. In that case, it will last a few hours.PERFORMANCE: I am an average user. I use average apps like Facebook, Instagram, Dropbox, Youtube, some games here and there. With Nougat, performance was as expected for a flagship with some stuttering on apps that use the Internet. For example, scrolling down video and news feeds, you get some stutter but nothing you would think the phone froze. One annoying thing is a lag that occurs after you tap an icon to open an app. After you tap an icon, sometimes it would take a full second for the phone to respond, making you think the tap didn't register and as you are about to tap again, the app finally opens and runs smooth. This lag seems to be specific to Samsung phones and seems to be caused when you force-close apps. When you try to open the app again, it takes longer to load back up. I recently found out you aren't supposed to force-close apps so this can be avoided by not force-closing apps. As of the Oreo update, I haven't noticed this lag anymore. The UI has gotten ridiculously smooth since the update. Oreo has made a major difference in refreshing the phone's performance. It almost feels like running stock Android. Almost...DISPLAY: This is the best aspect of this phone. I love staring at the phone screen. Regardless of how much older this phone gets compared to new models, the display will always make the phone look sexy. I pick my wallpapers with care because it lends such a strong attribute to the phone experience with this display. Colorful images with a black background really makes things pop and almost look 3D. It is so heavily immersive you forget you're looking at a screen. HD pictures come to life (not literally of course). The blacks are true blacks which really makes a difference. If there is anything special about the phone, it is the viewing experience which is a major selling point because that is something you experience every time you use the phone. This display turns me into a drooling fanboy. The Infinity Display might turn some people off but I love it. It adds dimension to what is on the screen as you see it falling off the edges rather than being cut off at a bezel, so you get the illusion the image keeps going on forever. It's an unique touch that is exclusive to Samsung though it is best to see it in person to know whether you like it or not. Yes, it does create some added glare on the screen in bright light, but the trade-off is something special.Another thing to point out, the oleo-phobic coating actually works well at repelling fingerprints and feels really nice. It has this soft but smooth gliding feel to it that I haven't experienced with another phone. You fingers feel at home with the touch display. It is not 100% at repelling fingerprints, especially with dirty or greasy fingers, but it gets the job done well. Especially when you compare it to the back glass, which is a ridiculous fingerprint magnet. Use a phone case because the back glass will always look hideous with fingerprints....OVERALL: I might cover more aspects in the future but will leave it there for now. Yes, the phone has some flaws (audio, fragility of being all-glass, the fingerprint sensor is actually quite bad for me, some issues with the camera, lack of software updates though we did finally get Oreo, did I mention the audio?, etc.) but the full package is something great, especially as it moves into mid-range territory. I give it 5 stars NOT because it is a perfect phone but because its features strongly overcome its flaws and leave you with a lasting impression that will keep you looking forward to what Samsung has in store next.
            "
"698","I like the phone in general its an amazingly dense piece of technology.  One feature in particular I was looking for was barometric altimeter and that works well in this phone.  Ride with GPS app can keep accurate topography on my rides.  I have no interest in adopting another voice assistant in my life though, so the bixby stuff is kind of annoying.  I removed the button actuator from my case because it was being pressed when I took the phone from my pocket or just whenever I picked it up to do something else.  The bicycle mount that I use with it also would press that button.  The moto X touch free voice assistant is superior to the button.I'm not sure that the curved screen adds real utility for me.  its cool but I  think I'd prefer the phone to be flat so that a simple glass protector can be used even if that makes the phone a couple of mm wider.The VR viewer device works really nice with this phone and its hi res screen, and the battery life is considerably better than what I was used to with MotoX phones.  Although the curved screen is kinda cool, it makes using a conventional glass protective cover impossible, and I have now shattered my phone after 4 weeks and this is a really expensive screen to fix.  I'm having a little buyers remorse right now.  Turns out that since I am inside the 90 day warranty, samsung will repair it for about $206 wihich is cheaper than buying a kit on Ebay.  Packing it up to send away for that tomorrow.  5 - 7 business day estimated turn around.  The S8 Active is interesting but more than 2X the price.  Given my usage profile, bulkier and more durable would be an acceptable trade off.Update on the repair:  it went smooth, I was billed as expected and got the phone back in a few days.  THEN I drove off from home with the phone on the roof one day and a neighbor returned it to me in tact.  Just a tiny scratch on one corner of the front glass.Full disclosure, I did drop this phone several times before the killer drop which was a stupid situation where I was holding it over my head to get wifi signal over a barrier..  Given that it is front and back glass, its not as fragile as you might think.  Still, its glass, so dropping it on a rock doesn't end well and the direct bonded OLED + touch + 3D glass assembly is not cheap to replace when it happens.
            "
"699","Great phone for the most part. Broke the glass on the back the first day by inadvertently leaning on it while it was in my pocket. Also chipped the back when it dropped 2 feet onto concrete. GET A CASE IF YOU GET THIS PHONE! Also, I wish the fingerprint scanner was on the front instead of the back of the phone so you could unlock it without picking it up.
            "
"700","I have 2 weeks with it and Yesterday fell down and it Is brocken now <U+0001F927><U+0001F620><U+0001F639>
            "
"701","I bought my S8 phone somewhere else, but the #1 issue with this phone is that it is the most fragile phone in existence. A 1 foot drop can shatter the screen or back glass. They might have fixed the glass in later models but if they didn't it is FIXABLE! Go to ebay and search for galaxy s8  screen replacement. Make sure it is NOT just a glass screen protector. It should come with a set of tools to replace your screen and/ or back. Basically you'll heat the front or back glass and cut away at the adhesive all around the edges and use a pieces of plastic cards to wedge in the sides as you cut all around it to prevent the screen from sticking back to the phone. The kit comes with new glue. Search youtube for how to videos. You will have to unscrew the back and disconnect several connectors. If you do not think you can do it cell phone repair shops can fix this phone for you. The kit is only $25 on ebay,  I don't know what shops charge. You can rest easy now, don't be afraid of literally bricking your phone
            "
"702","A great phone ruined by a dedicated Bixby button that can't be disabled. Bixby is Samsung's attempt to force their Siri-like solution on the world. I hit this button several times a day and everyone around me is forced to listen to this stupid BRRIING sound while I try to kill the app. Other reviewers talk about how easy it is to disable it. You cannot disable it.Again a great phone, but for me no amount of other features can make up for forcing me to deal with Bixby every day.
            "
"703","This is a mostly good phone with lots of positives.  It has a great screen, good speakers for calls and playing music, and the touch interface is very responsive.  I even like the curved, edge-to-edge display. However, Samsung seems to be emerging as the king of bloat and has loaded the phone with Samsung's redundant software that adds zero value other than to make Suman feel they are Apple.  Bixby is just terrible.  In fact, it was still in beta when the phone was released.  It offers nothing over Google Assistant or Cortana and yet Samsung added a dedicated button for it and one keeps getting promoted to set it up which I will not do again.  Samsung Pay is completely unnecessary.  The list goes on but Samsung had a great phone going until the software team got involved and junked it up.
            "
"704","Extremely fragile. After only 6 days of use it fell from my hand to the table (about 5 inches) and the screen cracked, part of the screen went green and stopped working. What about the ""gorilla glass""?? What kind of ""gorilla glass"" can't resist to a 5 inch fall? Samsung has charged me 430 dollars (in Brazil) to Fix the damn thing.DON'T BUY IT!!
            "
"705","Bought this phone from Best Buy June of 2017.  Started to play a solitare game for a few hours a day.  Now I notice that the parts the AMOLED display are burned in.  I thought that burn in went away with Plasma TVs and the old CRT monitors of years past, but Samsung has re-introduced the problem.I like the phone otherwise, but I know this screen burn in issue will really annoy me.  Samsung should be ashamed of themselves ffor using a display type that easily burns in.Before you buy, Google AMOLED Display and Burn in and you will get all the dope on this serious issue.
            "
"706","After I got this phone, I used it less than 10 mins later the screen was froze and didn't response to any actions. I couldn't turn it off. The device keeps on for 4hrs (only thing good is the battery last long time?!) and was super hot the whole time. It finally shouted off after the battery runs out. This is my first purchase Samsung product and VERY DISAPPOINTED!! I don't understand why a new device stop working in the very first day!I contacted to Samsung costumer service and it is horrible horrible horrible. I emailed them several times and NEVER got responds (Their website said they will reply within 24 hrs, never happened!!)
            "
"707","I just replaced the Galaxy S5 with a Galaxy S8.  The screen is beautiful, camera takes amazing photos, better battery performance, and improved signal strength.  However I think the texting feature has taken a step back overall but worst of all, the voice-to-text feature is atrociously poor, constantly misspelling words (like 'clubutt' instead of Columbus), despite repeated attempts of speaking slowly and clearly. Also when texting the auto-suggestion and auto-correction feature routinely provides incorrect options.
            "
"708","I'm rating 5 stars to counteract the carrier shills who tell you not to buy this phone. They are wrong. Anybody who tells you not to buy this because of ""updates"" is a fool. The Unlocked phone is literally the best version, because it works everywhere, and you will never be stuck on a carrier with it. You pick this phone, and you can use whichever carrier has the best service in your area. You won't be under contract, you won't have any obligations, and you get the best price. Buy once, cry once, as they say.Not only that, but you get the phone as Samsung intended, with all features (Samsung Cloud, Caller ID, Device Maintenance) intact and zero carrier meddling.
            "
"709","Awful for photographers. Notice I said photographers and not photography because I'm not referring to the phone camera itself, I'm referring to the phone display. I shoot pictures on both digital and film to share on social media. The camera on the phone is great, not on par with some other flagship offerings, but the ability to shoot raw dng and edit in phone is much appreciated. However, as a photographer who shoot everything from landscape to macros to portraits, I must admit the phone display is absolute garbage. And I knew this coming in as some reveiwers such as MKBHD warned about the warmer and more saturated colors of this phone, particularly the red tones. Here's where the issue lies for me. I shoot a photo of a couple during an engagement session on my digital equipment, throw the picture on my computer with calibrated monitors and color grade to my liking yet maintaining accurate skin tones to the best of my abilities. When I upload the edited images to my phone, the skin color looks like a pumpkin barfed on an magenta crayon. I checked the images on an a few iPhones and LG phones and they look very close to how they did on my calibrated monitor. This poses several problems, 1. people who view my work on Galaxy phones think I suck at photography unless they realize that their display is at fault and 2. When taking raw images on the phone and editing with readily available apps, which is why I picked this phone, the colors I see and believe to be accurate isn't accurate at all! So my workflow would be to take the raw image on the phone, throw on my computer to edit and load back on the phone to share, you see how the workflow is slowed down considering I wanted all that work to be done promptly on the phone? I will admit that for landscape and macro where saturated colors actually enhances the images (depending on personal taste), this is a non issue. I just wish the display wasn't so pumped up like it is. Also I adjusted the display colors to cool it down as much as possible and the skin tones are still awful.The phone itself is top of the line, blazing fast, durable, water proof, detailed display. Nothing more you can ask for in a phone besides more muted reds in the display.
            "
"710","The phone has so many problems like poor network connectivity which causes frequent call drops, call and text lag, wifi and Bluetooth connectivity issues. The seller says the phone is new but after so many issues I am not sure; its more likely that this is a bad refurbished model of the phone. I bought it as a gift and I feel so bad for the person i gifted it to as this turned out to be worst than his 5-yr old phone with a shattered screen! :(
            "
"711","Will not support wifi calling (or other Advanced Calling features) on Verizon.  I was able to install the Verizon sim and get the phone working without problems but features are missing, with WiFi calling being a big one. Verizon says they are aware of this with Samsung S8 unlocked phones and there is nothing they can do as all features are enabled on their end.  Samsung has not responded to my queries so they don't get any points for customer service.Other things to be aware of: It really is slippery so you need a case, but be aware that the case really won't protect the phone screen because it will be designed not to cover the infinity edges.  It really is too big for your pockets.  Cut a piece of foam board the size of the device and carry it around with you for a few days.Other than the missing features, this phone seems to work fine.  I would not buy it again but if you must, get one from your communications carrier, not an unlocked version.
            "
"712","Samsung Galaxy S8 64GB Unlocked Phone - International Version (Midnight Black)I love the Galaxy S8! This is a huge deal for me to write a post of the following caliber because I'm not a tech geek or even someone who is very giving in terms of technology satisfaction, but the S8 warrants it.  For a long time (possibly for some too long for some), I was quite content using my outdated, but excellent S3.  Based on my research, not only was the S8 the most current, but many reviews suggested it was one of the best phones since the S3 and it is. By now you've heard most of the great features, but now you get to hear it from a 50-something female. Let's start with the look. It's just a beautiful phone. It feels good in my fairly large hands, and I feel like I get more because the picture bleeds to the sides. Speaking of getting more, I like the larger size.  As much as I loved my S3, over the years I did begin to long for a larger phone, instead of deferring to my Surface tablet.  When I purchased my S8, I was tempted to get the Plus, but as it turns out, I don't need it.  The best feature for me hands down is the life of the battery and the super fast charger.  Do you remember how quickly the S3 used up the battery life? Yes, I know this is very old news for the thousands who upgrade their phone every year, but for the few thousand in my age group who hold on to technology devices for comfortability, I think you'll find this information helpful.  With the S8, you will be able to leave your portable charger home because you won't need to use every few hours. My S8 is everything!  I've even started going to 1-1 personal Samsung training so that I can optimize use of my phone.  OK young, middle-agers: buy it, then write about it!
            "
"713","I have had this phone since the day it came out. I am a poor college student but my phone that I had previously was not powerful enough for my nursing clinical. I waited to review this device because I wanted to run it through nursing clinical before I have it a good review.1). This phone is a very practical size. It has a large enough screen to be pleasant and easy to use buy without being clumsy in hand. The Super Amoled display is great the best on the market simply put.2). Software and Performance: So we all know Samsung has had its software issues in the past. It is just a really heavy and poorly optimized skin. On top of that, still being on 7.0 Nougat and not 7.1.1 or 7.1.2 is kind of frustrating. They are improved versions of Android with much better battery optimizations. As far as Samsung Experience is concerned, this is a huge improvement from previous iterations of Touchwiz. It is much smoother and more lightweight than before and it helps. With that being said it still has stutter issues. Not lag but stutter. No lag meaning there is no delay response when opening apps and such. But it does fail to open some apps smoothly sometimes. The Snapdragon 835 and 4 GB of ram do enough however to power through everything. I have an app on my phone that we use during clinicals. It has an entire library or medical terminology and practices that we need to be able to call upon at a moment's notice. This phone does not fail me. I also game frequently and this device blows through it.3). Camera: People and reviewers have complained that the camera is just not improved enough. Hmm...thats funny because a lot of those same reviewers have also said it is still one of the top 3 cameras on the market. It is very reliable and takes some incredible pictures. I use it a lot in class for some blackboard notes. Clear as day even in dark conditions. Just a great great camera overall.4)Battery: This has been a very controversial aspect of this phone. Some people have had good battery life, and some have had not so good battery life. I personally get good battery life but not stellar. I keep the phone on 1440p resolution because that is what I paid for, and I get about 4 1/2 hours of battery life. I wake up at 6:30 every morning and my phone lasts me tulle about 11 at night with about 20% to spare. I have had and seen better but the battery has been able to at least keep it's charge very well despite being several months old now.5). Overall: This device is a solid overall package. I think it nails most things but has a few of its querks. A lot of people will be wondering if the Galaxy S8 should be dumped for the Not 8. I would say no. I would personally wait for the S9 or in my case the Note 9. This phone is basically a smaller Note 8 with a single rear camera and no S pen. Unless you have money burning a hole in your pocket the Note has nothing outrageous to offer in comparison.
            "
"714","Okay so to start off Samsung made an incredibly beautiful device however next time they should spend more time working and the hardware functionality.SoftwareMy phone before the Samsung s8 was the nexus 6p.  Needless to say the transition from having no bloat to a bunch of Samsung bloat took awhile to get use to. Touchwiz or tizen is not as bad as it use to be but the part I found most annoying was Samsung's very own so, Bixby.  Samsung even gave Bixby it's own button to access it but I found myself always pressing it on accident and unintentionally. When I would use an ai it would always be Google assistant it seemed more practical than Bixby. Needless to say Bixby is still young and has much to grow but it didn't really leave a lasting impression for me.BatteryThe battery on the s8 was not bad considering it's a quad hd bezleless screen.  When default settings(quad hd resolution mid brightness) were active on the battery I would get around 4 hours of screen on time.  When I changed the setting to full us resolution and low brightness I was able to get through a whole day.  The standby time on this phone is also great. My phone would have around 10% battery life before I went to sleep and when I would wake up it's only be at 8%.CameraUnlike most manufacturers Samsung didn't choose to go dual cameras on this device which wasn't really a bad thing.  This is one of the phones that proves more is not always better(more being more cameras). The back camera does a great job in low light performance and in my opinion still took better photos than the iPhone 7. The selfie camera was adequate it wasn't great in my experience cause Samsung software tends to smooth out the image alot when using the selfie camHardwareThis is the area where I just did not have a good experience with this phone. For starters the fingerprint reader.  I'm not going to complain about the placement but rather how accurate it is.  I had to same the same finger twice and I still can't unlock it on the first try.  I am frequently having to unlock my phone with my password instead cause of how many times it fails to read my fingerprint.  The charging port was another issue I was having. Samsung tends to promote wireless charging for a reason and it's because their charging port is not that great. I use the charger that came in the box and my phone sometimes doesn't even charge or sometimes it doesn't even read that it's a quick charge compatible charger. I tried other chargers but it was even harder to charge.  The other bad part of their hardware is that Bixby button it just isn't that needed and would have been better if the button could be remapped to some other function.DesignOverall the best part of this phone is the design. Samsung s8's design are in a class of their own due to those super thin bezles no one has really been able to match.  The edge display just makes the display experience all the better.
            "
"715","The phone performs great. I mean really. I haven't had any performance issues since buying the phone. The problem is the curved screen. You absolutely cannot find a good glass screen protector for this phone. If you get the soft plastic ones they'll work but hardly prevent cracked screens from drops. The hard glass protectors will always either leave dead spots on the edges or fall off within a week. Often times both. This is a design flaw if you're prone to dropping your phone or work outside of an office. Again, the phone works great
            "
"716","Problems with the phone within two weeks, terrible experience with Samsung in Warranty repair who sent the phone whithout the simcard tray and 20 days later still not here. If your product stop working consider this advice, Samsung Warranty Services is terrible. My Phone is 4 month old and thanks to them i got to enjoy it for 10 days. I don't know when I'm going to be able to used again.
            "
"717","I have galaxy s8 through Verizon. I liked the quality of craftsmanship, performance, and the slick appearance of the phone. However, its screen cracks so easily even with case put on. So be careful when you holding the phone to make sure you don't drop it. Otherwise, it will cost you for repair.
            "
"718","I bought this phone unlocked from another source. I was a Nexus phone user and was happily into my Nexus 5x usage for 1.5 years and it went into a bootloop (a known issue). I had to have a phone immediately so bought an S8.Pros;- Beautiful design, screen is awesome- I like how Samsung shows battery percent and data up/download in the status bar- Battery life seems pretty good- MicroSD card capabilityCons:- Screen design (curve) means much easier to break/damage, even with a case- Bixby button is easy to hit, a pain. Samsung has prevented owners from remapping it.- Volume buttons above Bixby button, way too high- FINGERPRINT READER location sucks, and shape sucks too. My Nexus had it right - center back, big pad and easy quick recognition- Samsung Touchwiz launcher is better than old days, but still why mess up vanilla Android? Splitscreen mode not as intuitive as vanilla Android. Home screen has much wasted space as second row of icons goes well above tray, wasting space. I ended up downloading the Google Launcher and that made a huge difference- Camera is surprisingly not as good as Nexus 5x, especially in low light (this is same camera as in Nexus 6p, and current PixelI called Google and even though my 5x is out of warranty, they are shipping me a refurb 5x free! So I am going to pay the restocking charge and return the Galaxy S8, and wait for the Google Pixel 2. Samsung has the name recognition but IMHO this phone is not as good as people think. Google's service was excellent and I'm happy to continue with them where I always have the latest OS and latest security updates as soon as they come out.
            "
"719","So this is the first time I have actually bought a flagship device from Samsung all my previous ones were of the other variety however I can say this is hands down the best device I've had to date.Pros:1. The price, considering the device usually goes for 700-800 USD getting in at 574.99 is a very good deal, this was the factor that made me get it over an iPhone.2. The camera and video quality is AWESOME. I've never had pics looking this great.3. Its super fast like the boot up was effortless and switching between apps is a breeze.4. Since all my previous devices were 1GB RAM and 8 GB memory having one now that is 4GB RAM and 64GB memory its an eye opener plus having expandable storage with an SD card just won my heart.5. Battery life is great. I can go one day without charging with moderate to high usage which is good.6. The speakers are loud AF like I was shocked when listening to Youtube videos.Cons:1. The finger print scanner, this should be a common cry at the moment but its is placed at possibly the most inconvenient place for a finger print scanner.2. The phone is made entirely of glass which for me is a concern cause i'm a klutz so I recommend getting a good case and a Tempered Glass screen protector.FYI: THIS PHONE IS UNLOCKED. It can be used with ANY carrier. I am using it in Jamaica right now and it works perfectly fine.I would recommend this phone to anyone because it has good internal and build quality. So this was just my two cents.Samsung Galaxy S8 Unlocked 64GB - US Version (Midnight Black)
            "
"720","I have this phone and it is now less than 4 weeks old.  Overnight as it was charging it came up with a moisture detection message and it won't charge.  It has not been in water although it claims to be ""water resistant"".  The bubble gum answer of use a blow dryer or clean with a Qtip are not working and again, it hasn't been in water.  If the humidity in the air can render a phone less than a month old unusable it is worthless.  Move on to a better option because as you can see on the forum sites, people all over are experiencing the problem.  It is either a hardware or software problem.  The consensus seems to be that it became a problem after the last system update.
            "
"721","If Wifi calling is important to you, beware. Unlocked phones are not capable, nor can they be enabled per ATT. Articles point to the same issue on Verizon. Should have done my homework first. Hope this helps someone.
            "
"722","I got to put my phones water resistence to the test this summer. While working on my boat my phone slid out of my pocket, I assumed it had gone overboard and into the big blue. It turned out that it slid out while I was selling fish and went to my processing boat in a bag of salmon. My phone then spend the next 2-3 days at the bottom of a fish hold with a few thousand lbs of fish and refrigerated Sea water. When they pumped out one of their deckhands found the phone at the bottom, threw it in a bag of rice and got it back to me. Worked great, some sound issues at first with the ear speaker but it corrected it self. I dont know if it was luck or good engineering, or both. I figured I needed to give them a review after getting back a working phone from all that. Great camra, good data storage the phone is pretty average after that.
            "
"723","It's hard to express how disappointed I am with this phone. The hardware is incredibly fragile and without a very bulky case the screen will inevitably break sooner rather than later. After 5 months the battery is losing its life already. The software is just as bad. The keyboard is jumpy and the autocorrect is always giving me terrible suggestions and sometimes just clears what I've typed entirely for no apparent reason. Bixby is constantly trying to insert itself into my life when I have no interest in it. Apps are constantly crashing and the performance of the phone is generally underwhelming, making it frustrating to use. It's one redeeming quality was that it was waterproof, however I doubt it still is now that the screen is cracked. If I was able to, I would go back to my s5, which was a much higher quality phone in my opinion.
            "
"724","IPhone user for years, I decided to give this a try.  Very stable and solid phone with awesome screen resolution and security enhancements. The iris log in is just one example. No pins, no passwords to enter.  So far I am well pleased and do not miss my IPhone at all
            "
