"","x"
"274","muy bueno
            "
"275","Phone looked and works great thanks again
            "
"276","I bought this for T-Mobile lines I was adding to our family plan. We¡¯ve had them for over 2 weeks now everything is working properly.. the T-Mobile rep was able to easily use the phones with SIM cards from T-Mobile.
            "
"277","Buy a new phone dont waste your time. Battery wouldnt charge and have to pay return shipping
            "
"278","Ok
            "
"279","purchased about 10 months ago and began using after Christmas. Started experiencing intermittent battery issues around Feb  (phone discharging too fast and taking about 8 hours to fully charge. then around July phone began to warp.In October screen began to crack (not the screen protector but the screen itself).  Buyers beware!
            "
"280","This is our second time purchasing an iPhone refurbished from Apple through Amazon and we couldn't be more pleased.
            "
"281","When the phone was delivered to me, the microphone did not work during phone calls (unless the call was on speaker) and shortly after the screen started to change colors in the top left corners and was not working properly.
            "
"282","So far so good!!!! I'm beyond pleased with this purchase! Just what I wanted and pretty much in brand new condition! My opinion, they could be charging more for this phone. Thanks for the wonderful product as promised!
            "
"283","I am still using this phone and the battery life holds good while I am at work
            "
"284","Honestly, one of the glitchiest smartphones I have ever used. Not sure if it¡¯s the iOS update to 11.3 or whether it¡¯s the hardware itself, but it takes ages to open apps some times or just turns itself off and cannot recognize my SIM card afterwards. Bought it as a quick replacement for my shattered Galaxy Note 5 and I have been thoroughly disappointed so far.
            "
"285","Apple iPhone 6, GSM Unlocked, 64GB - Gold (Certified Refurbished)i bought this cellphoen in july 2017 , the first months the phone was work so good, but one day the screen just press by itself and i thhought that was a problem for one day , but now its the moment that i can not use my phone , all the time the screen are pressing , open and close many apps.
            "
"286","I never give anything 5 stars but I bought this for my granddaughter and she loves it.
            "
"287","Phone arrived before anticipated. It works great. Love it!
            "
"288","The touchscreen board is gone
            "
"289","This was one of the worst purchasing experiences I have ever had. I received the phone and the home button along with the Siri feature did not work. Sent emails and received no resolution to the problem, now the phone has been owned for 3 months and will not hold a charge. I am not sure what certified means if the product does not work correct and you are stuck with no resolution.
            "
"290","I need to return this product.  The touch screen will work for a minute and then lock up.  I am not happy with this purchase.  Your website says thatit is certified refurbished and goes through a testing process.  I do not understand how this phone passed any tests.  How do I return it for a refund or an exchange with a phone that worksThank You,John Cotter
            "
"291","The phone came in quickly and looked great. No visible damage, or blemishes. When I charged the phone, and turned it on is when I noticed the screen was defective. There was a blurry spot that took up 1/5 of the screen on the bottom right side of the phone. I gave it two stars because everything else appeared in good condition. The return process was very easy.
            "
"292","Had scratches all over and screen was cracked. Definitely returning this. After attempting to return, you even have to wait for approval. I have been and amazon customer for over 16 years and never received an item this bad.
            "
"293","Nothing at all wrong with phone- I had to return and reorder as it acquired a cracked screen before I even set it up. I use older iPhones and finally went to 6 from 5s. Amazon is the bomb! Love Apple products and iPhone. 3rd purchase from DealFisher.<U+0001F44D><U+0001F44C><U+270C><U+FE0F>
            "
"294","Good product
            "
"295","This iPhone seems perfectly fine except that the battery is not new and the phone shuts down constantly no matter how fullyhe battery is. The phone was advertised as certified refurbished but it clearly was sold knowing that the battery needed replacing. The battery health report in the phone settings tells me that it needs a new battery.
            "
"296","Got the phone and everything seemed to be working fine, but then there was a terrible data issue, my carrier works with this phone, i can send sms texts and call but the actual data does not worked, checked with provider and they said it should be working and that there must be a hardware issue
            "
"297","Phone looks & works great! I bought the iPhone for my son, he's had no issues.
            "
"298","All of those are good, but little defected with some spots and/or tapped outside the border, these are considerable to me because of half price. Otherwise screen and batteries are good without one of them shut down when charge is 17%. In my country iPhone doesn't market the products. So no objection for the little defects of refurbished products. Mentioned that don't expect the headphone with this set.
            "
"299","Only a small scratch near the headset hole. No problems connecting to my phone service provider. Phone is working great, it's only been a few days but so far, so good.
            "
"300","The has a very good looking and is functioning well with all web browsers and medias. The only thing it is still unlocked <U+203C><U+FE0F>My young cousin delayed to put a SIM card and he was just using it for browsing. When he took it to the T-Mobile in order to put his SIM card, they found the phone is still locked
            "
"301","I was skeptical about ordering an ""unlocked"" phone online but its exactly as advertised. He was able to insert his sim card and use it immediately
            "
"302","When I got the phone, about a week later, I started having difficulties. Now that I have gotten a carrier, it won¡¯t let it work.. The service is on and everything but says either no service 99.6% of the time or will show the carrier for a few seconds then go away.. I¡¯ve went to many many people about it and they¡¯re all telling me the same thing; it¡¯s the phone itself.
            "
"303","The phone works perfectly right, looks brand new and has no issues. I got the value for my money. This review is exactly a month since I got the phone...nice product!
            "
"304","The phone arrived on time, and it¡¯s in very good condition (no scratches etc.). The battery life is at 91%, which is not bad for a phone that has been used in the past. I¡¯ve had the phone for 4 days, and so far I have not noticed any glitches or technical issues. Overall, This was a good buy/experience with this company.
            "
"305","I was afraid of purchasing a phone but circumstances came up were I kinda just had too. So far so good !! I even ordered a second one after my sisters phone broke. I hope we get the same quality phone the second time around. Looks and works like new!
            "
"306","This case is amazing<U+0001F60D><U+0001F60D> i got an otterbox and while it kept my phone safe, it was too bulky. This case is bulky enough for me to feel safe, but thin enough to fit in my pocket and i love it!!! This is a good one, dont sleep on this. And the seller is very friendly and cooperative. Love this case!!
            "
"307","My iPhone 5S stopped working on me so I  looked for an affordable upgrade. Everyone was complaining about the battery but mine has lasted me fine since I¡¯ve had it! I ordered it a couple months ago now and it¡¯s one of the best purchases I¡¯ve made on Amazon.
            "
"308","So I waiting so long to get the phone was so happy and when I put my sim in it won't read so I thought it was me..I went to the phone company which was cricket and it didn't work tried at&t and it didn't work  like wtf if ur gonna sell something make sure it works before u decide to send it smh
            "
"309","The phone arrived with a completely dead battery.  It would not hold a charge at all.I attempted to contact the seller and ask for a replacement battery or phone but never heard back.I absolutely would not buy this product from this seller.  Avoid.  Not worth the hassle.
            "
"310","What I liked the most about this product is that it was in great condition upon arrival and it is still functioning well today! There were literally no blemishes or scratches on this item.
            "
"311","I don¡¯t recommend getting this phone at all. I only had the phone for two months before it wouldn¡¯t hold a charge, started glitching, and shut off completely. I thought it was a battery problem so I got a replacement and then found out it wouldn¡¯t ever turn back on.
            "
"312","I am very pleased with my phone. My mother in law purchased this for me when my phone finally gave out. I was hesitant on a refurbished phone but she did a lot of research and came across this seller. I LOVE my phone. It is flawless except for the tiniest scratch by the charging port but it¡¯s not noticeable. Very pleased
            "
"313","I trying to get a new phone for my nephew on birthday and goes to show that the iphone was very unacceptable. The battery life is ¡°trash¡±, It will die at 50% and it took over a day to get back at 100%. I need another properly functioning phone from you guys. Due to the fact that i had to go buy a new battery for my nephew. Highly upset <U+0001F92C>
            "
"314","Can't update the phone half of my apps won't work due to not being able to update it. If you want a good phone don't buy this one
            "
"315","Great product.
            "
"316","Was scared to buy because it was refurbished but it works great like oem
            "
"317","This phone was not able to be activated through Verizon. I read all descriptions and it clearly stated it was ready to activate. I am now unable to return and am stuck with a very expensive and useless phone.
            "
"318","Got this phone for my husband. It was a lot easier for him to use than his old android phone. Was happy with the phone until recently. It would fully charge & then be down to a 13% charge in just a few hours. Thought it might need a new battery but then it wouldn't charge at all!! So now I'm ordering a new charging port. Found out the warranty was out less than a week ago. Not so happy with it now :(
            "
"319","Phone was in excellent condition. Had no problem connecting to my carrier AT&T once I put in my Sim card. Included in the packaging was a contact number in case I had any issues.
            "
"320","Exactly what I expected & wanted. Works well on AT&T network. Recovered from iCloud backup easily & works well. Good value for $.
            "
"321","A whole year later but I¡¯m making my review off of this phone right now. The only produce experienced is freezing and my battery dying at crazy precents from 87% being the highest but it will usually die at 17% or less.
            "
"322","I got my ""refurbished iPhone"" plugged it in and it never took a charge... Never got to turn it on.So they refurbish phones without testing them??? I think they are not refurbished at all!!!Find another seller. I am returning this broken refurbished phone. <U+0001F621>
            "
"323","Phone good but battery life is terrible,  literally doesn't last 30 min after fully charged.
            "
"324","I bought one for my wife. The first I got had a display issue i.e., it started flickering & turned off after some use (sounds like a heating issue). I returned the product and also informed about the shipment address change as well. The replacement was shipped to the old address, which caused quite a long journey for the phone to arrive where I live now. Anyway, the replacement is dud as well.. it goes immediately into an endless reboot loop and the mute button is also damaged. Btw, the product info states ""..but does not include headphone, manual or SIM card."" The replacement phone I got had someone's SIM card inside, so obviously no one even bothered to check the phone before sending it out. Great job guys!
            "
"325","Battery dies at 75% I¡¯m trying to return or replace. Will update when I¡¯ve done so.
            "
"326","Great phone looks and works like new I will buy again dispite the crazy comments this thing is awesome!!
            "
"327","Was a used for u could see the markings on it, please indicate these things when selling to customers. I would have preferred I buy a new phone. The battery life sucks for 100% it¡¯s dies in less the 15 minutes. Disappointed much was a birthday gift to my son
            "
"328","Battery dies too quick
            "
"329","Loving my phone so far, came with no scratches and basically looked brand new. Functions properly and is just amazing '
            "
"330","Please do not buy from this seller. The phone was discharging practically immediately after unplugging from a full charge. Because I had to work abroad it wasn't easy to return and i needed a phone. So I just had the battery changed and hoping the phone continues to work as it seems like it was the battery problem.
            "
"331","This phone does not work unless constantly hooked up to a power cord. I do not recommend buying it. It is slow and will go dead at 90%
            "
"332","<U+0001F44D><U+0001F3FD>
            "
"333","Waiting for my refund. Phone was blacklisted and had to jump through hoops to even figure out what the issue was.
            "
"334","I did not order this or any other phone from Amazon, I believe this was an inside job.
            "
"335","So far this has been a great purchase and I would rexommend Kanga
            "
"336","What a value
            "
"337","I am so disappointed in Amazon.I am not only Prime but have ordered thousand dollars this year.This iPhone for 300.00 was always problems with charging not won't charge at all which means Apple watch I purchased from Amazon is worthless as well.I can't get any help and am extremely dissatisfied.
            "
"338","Phone was received with after market screen, Touch ID would not work and het Siri did not work! If you are going to sell the product make sure it works!
            "
"339","As advertised.  Shipped quickly to Navy Base in Japan.  Unlocked and GSM capable to accept the quirky SIM chips used here.
            "
"340","I got this phone about 4 days ago, and it's working AMAZING so far, I love it. Also, there was a lot more in the box than just the phone and charger, it came with a glow in the dark phone case, two screen protectors, 1 tempered glass screen protector, and the SIM card tool. I can't tell the difference between a new phone, and this one. I just put my cricket SIM card in it, and it's amazing.
            "
"341","Bad phone and bad seller
            "
"342","This phone was not usable. It will not start. When I took it for servicing, I was told I need the iCloud account which was used to register the phone. I have never even been able to turn the phone on. Why is this phone locked and useless?
            "
"343","came with deffective screen, had to return It . THESE ARE USED PHONES THAT ARE BEING FIXED TO LOOK LIKE A NEW ONE, BUT THEY ARE NOT.
            "
"344","My son was looking for a i-phone that had more gb then he had-said he loves this phone. I buy all our cell phones from amazon, so much cheaper and worked just as good as the new ones.
            "
"345","Bueno lo recomiendo
            "
"346","Bueno lo recomiendo
            "
"347","Said it was factory unlocked and bought to use for AT&T. Took it to get it activated and it would not work with AT&T. Returning.
            "
"348","Terrible! Phone was supposed to be unlocked gsm and I was unable to activate it on T-Mobile network due to the phone being locked. Contacted Apple and they confirmed that it was locked. Returning phone. <U+2639>
            "
"349","Rescued a friend that was phoneless
            "
"350","Shipping was fairly fast. The phone, for the most part, was as described. One major flaw is that it didn't have a piece of plastic over the lens so gunk quickly built up around/in the camera. It ruined the quality of the picture because of all the little scratches.
            "
"351","Excellent
            "
"352","Works great
            "
"353","Empezo a dar problema al poco tiempo, lo repare y aun lo cargo
            "
"354","grandson love this phone
            "
"355","This phone was advertised as unlocked but it was not. It was said to be reset previously but still had the previous owners passcode lock on the phone.
            "
"356","There have been moments I've seen the screen go up, down, and back to normal. However, it functions normally as if it's a brand new cell phone!
            "
"357","Its a fake
            "
"358","I was hesitate to try a renewed product, however, for the price I did. I am very happy I did and will buy another renewed product. It was like a brand new iPhone. Great!
            "
"359","The iPhone was in like new condition. I am happy with the product.
            "
"360","I love my iPhone.
            "
"361","The phone got locked and I  can't activate it. The original account is still there and without it I can't unlock the phone. Need help asap
            "
"362","I liked this one very much
            "
"363","This was a crappie buy due to the fact the battery is super defective, it will die at any percentage so you must keep a charger at all times and it also freezes sometimes,  it died at 10%,20% and even at 51% when I get on snap chat....I would not recommend buying refurbished iPhones, the quality is not very good
            "
"364","**Do not buy a certified refurbished phone from this place.  Phone worked okay for the first month, just in time for the return to run out. The phone is complete crap. Battery is crap. Phone is slower than molasses and will just turn off whenever it feels like it with no warning.  Not one thing I can do. I threw away over $300 to have a crap phone.
            "
"365","Freezes a lot, pics are not as nice as when taken with a new camera. Paid $450+ for this guy.
            "
"366","This phone works great! Will be back to order very soon
            "
"367","Good
            "
"368","Look like new
            "
"369","I am satisfied with the phone. Also, Amazon backs it up with a 30 day warranty, so if anything is wrong with it you can always return it.
            "
"370","Like I said before I accidentally submitted it, I was going to return it but it would have took a month to get my money back. Battery was also defective. Instead of going to Apple to replace the battery I bought a $9 replacement battery pack from Walmart and did it myself  working perfectly now. So it worked out in the end for me.
            "
"371","Good product
            "
"372","Still loves it
            "
"373","Looked and worked fine
            "
"374","The phone takes hours to charge with using the original iPhone charge and the one sent with the phone.  The  battery dies after one hour. The volume while on a phone call is super low. I¡¯ve reset the phone and have the volume to the max. I¡¯ve only had the phone 2 days.
            "
"375","Work as aspected. I hat this phone more than 2 months ant its work perfectly
            "
"376","The battery life is terrible and it turns itself off randomly. It seems like someone returned it for those reasons but the ¡°refurbished¡± means they just put a new screen on it.
            "
"377","Absolute waste.  DO NOT BUY.  Battery is junk, there is no way this is refurbished.  If someone actually tested this phone and sent it out the door they should be fired.  I bought it a few months ago and the reviews weren't half bad, but looking now it appears the quality has gone downhill.
            "
"378","Best iPhone
            "
"379","I bought this phone about a month and half ago for my mother, until it completely fried and stopped working. She¡¯s had an Android phone that¡¯s worked for her for 4 years! This is completely unacceptable I don¡¯t normally write reviews but I really want everyone to know how dissatisfied I am with this product.
            "
"380","The camera shutter sound doesn¡¯t turn off for some reason. I don¡¯t know why. Doesn¡¯t come with original charger or headphones which both don¡¯t function right. The phone itself hasn¡¯t given me no other issues
            "
"381","My granddaughter loves the phone
            "
"382","Excellent smartphone
            "
"383","Fake iPhone
            "
"384","Excellent
            "
"385","Purchased for my daughter for her birthday. She absolutely loves her new phone (for a 16 year old that is saying a lot) - I loved the price
            "
"386","So far so good.
            "
"387","Worked well, was able to use my at&t sim card without a hitch. My main drawback was that the shutter sound were not able to be silenced due to photo laws where the phone was made. Overall good quality, I just would rather be able to silence the camera sounds for public snapchatting, etc.
            "
"388","The touchscreen does not respond very well, just had the phone for few hours was not even able to complete the setup and touchscreen hung up.returned the item within a few hours.
            "
"389","This phone is great!! Everything works properly and only minimal physical scratches. Just like new, and would definitely recommend.
            "
"390","<U+0001F44D>
            "
"391","It's horrible  we have bought the new iPhone, but we received the phone in opened box without original box, without any documents and no pasport, we didn't get the headphones also. We are not sure that this is an iPhone,  but we are pretty sure that it is not new.
            "
"392","This phone worked absolutely flawlessly out of the box! No scratches, dents, or cracks of any kind on the phone. Even after three months, it's still working as expected! I would recommend, however after reading some other's reviews, it's practically a gambling game when it comes to these third party sellers.
            "
"393","great!
            "
"394","This phone did not work. I took it to a phone repair place they ran diagnostics on it and found it had not been refurbished as the seller claimed. It needed a new battery. I ended up paying the $40 myself to keep the phone. I think the seller owes me that $40 but I can¡¯t get ahold of them to request the money.
            "
"395","I bought 3 of these. Two of them work good and one is not holding charge at all. As we started using this one last phone after the 3 month return period, I am not sure how I can return this for replacement or something. Would the seller be kind to take any action?
            "
"396","I bought this phone on Wednesday and after 2 good days with no issues I left a good comment. Thin on the 3rd day the mute button stopped working. Then the volume buttons, then the home button. I don¡¯t know how long until it completely shuts down
            "
"397","Arrived quickly; good phone. The only problem is that the enclosed charging cord has already given out (I've had the phone less than 2 mos.)--so it's a cheap replica of the original Apple made charger.
            "
"398","Beautiful, fast delivery, safe packaged. Thank you so much!
            "
"399","Will not charge AT ALL. Will not respond or turn on. Screen is falling off, phone is scratched up and filthy.
            "
"400","Just as described
            "
"401","Complained several times battery life is very poor comes in when turned off
            "
"402","After less than 4 months owning this, the phone cannot hold a full charge for longer than 3-4 hours. Phone has a few glitches like thumbprint button that sounds like it's cracking, and phone unable to fully mute when ringer button is switched off.
            "
"403","I have got two phone from you and the first one was great and working great the second one all has been is problems I can¡¯t even get to come up as an iPhone. The battery is horrible on it worked good for a few months has been in a case the whole time.
            "
"404","My iPhone came in the mail like if it was brand new!m even thought it is certified refurbished! It is still worth the cost and pretty affordable for a person who wants to be high tech! Apple is a really good company by the way!!!
            "
"405","After 4 months of using it the battery start causing problems
            "
"406","Battery doesn¡¯t last that long but it still works fine.
            "
"407","Worked well
            "
"408","This arrived the day before my daughters birthday,as it was a present for that special day, and the stupid phone does not work. Come to find out it is a common problem with the Apple I phone 6. I will be returning this item. I DO NOT recommend buying a ""refurbished, unlocked"" phone as they have more problems than they are worth.
            "
"409","Perfect
            "
"410","Got the box opened and no phone in package.
            "
"411","The product become with a defect. Can not read the SIM card, the phone was with that defect and I can't use it. Also, when I send the product to a change the courrier (DHL) LOST my product, so I lost my money. The phone was Refurbished but in WORST condition. I lost the money for a not useful product.
            "
"412","Phone would not connect to wifi. Could not talk to anyone with them sounding muffled with static.  Contacted Apple Support with no solution. Contacted seller and they  did offered to send a different one, after defective phone is received ... meanwhile I will be without a phone for who knows how long.
            "
"413","I¡¯ve bought 2 of these for my sons and they work perfectly and they¡¯re very happy which makes me happy. Will be buying one more in a few weeks for my stepson , <U+2764><U+FE0F>
            "
"414","Excellent for the price only complain would be that my silent button is a little glitchy at times but for the price it will definitely do. Would recommend and will repurchase again!
            "
"415","I bought this phone with my own hard earned money. I don¡¯t just get things handed to me like most people in my family and so I was really looking forward to getting to use this but it barely works the battery is terrible and it wouldn¡¯t connect to any WiFi services I would not recommend buying this item.
            "
"416","I bought 4 phones and out of 4 phones two worked never again this is rediclious
            "
"417","I purchased this phone for my daughter and so far She loves it. The came in perfect condition, on time, looking almost like a new phone. We greatly recommend this Seller. This our first purchase from them, and we looking forward to do it again. Thanks a lot
            "
"418","good
            "
"419","With in two days of receiving the phone it began to glitch and have a green screen than became so hot to the touch it would have burned your hand if I didn't remove the battery.  Good thing I had bought the protection plan for this item.  They had me return it the same day.  Still waiting for my refund though.
            "
"420","We have had constant problems with this phone.  Won't charge.  Battery needed replaced after about a month of use.  Glitchy screen.  However, all the problems occurred after the return window and support windows ended.
            "
"421","The product work as certified product should be. All features and functions works
            "
"422","Said it was unlocked but wasn't...fales advised...spent 2hours on the phone to fix it... Not happy
            "
"423","I bought this phone and from the beginning the battery sucked when I turned ok it in to the apple store to fix it they told me they couldn¡¯t cause my iPhone wasn¡¯t a real iPhone. Sure enough the font on the back where it says distributed in Cali was slightly crooked. SO NOT WORTH THE PRICE
            "
"424","I am very pleased with my new iPhone 6.  It's everything I wanted !! Thanks!!
            "
"425","I have had this phone now for i think over 3 years. Never had a problem.  No cracks no scratches when i got it. Basically a brand new phone and still looks that way.
            "
"426","Good
            "
"427","Obviously refurbished product in Certified Refurbished packaging. Some minor scratches on the metal housing of the phone and it appears the screen was replaced as there is some debris trapped between the housing and the screen. No big deal, I just pushed it into the crevice. Also, home button is very 'clicky' and the 3D Touch functionality does not work. Overall, none of this is a deal breaker. I'm not expecting an Apple refurbished phone at this price.A note on Certified Refurbished packaging. Seems like phones listed in Used Condition, Not Certified Condition, are still shown as ""(Certified Refurbished)"" in their description, so it's a bit confusing. If you want Certified Refurbished, look at the number of offers and filter by Certified Refurbished - this should ensure you get a refurbished phone. I also chose a seller with a high number of ratings figuring they would indeed be Certified Refurbished as in the description.
            "
"428","The battery keeps dying with in minutes of phone use. The phone keeps crashing and freezing. Do not buy from these people if everyone is complaining of the same issue. I did not read the reviews before I purchased. BIG MISTAKE!
            "
"429","I did not like this item the battery would not fully charge.  The phone will not stay on.  Have tried to get in touch with someone more than three times for information on how to send it back to them thank you
            "
"430","It's good.
            "
"431","Phone freezes since I got it can¡¯t answer phone can¡¯t text ..extremely frustrating I cannot use it
            "
"432","Need more gig
            "
"433","The reason why I¡¯m giving a one star isn¡¯t because I emailed the seller to let him know the button for the silent/ringer was very sensitive switching of and on by it¡¯s self and just wanted some assistance but never got back to me. I still Have that problem till this day. But other then that good phone.
            "
"434","I love it it was a gift for my daughter
            "
"435","As far as the phone goes it¡¯s worked great, but the battery is bad out of the box. Holds charge but as soon as I booted it up IOS recommended replacing battery at an apple store saying it is damaged and shrouds be replaced ASAP.
            "
"436","Great condition. Started right up with ATT. SO far so good. Nice to have 90 day warranty. Needed a cheaper replacement for 14 year old
            "
"437","Horrible product it never worked right and finally crashed today
            "
"438","Looks great and works perfectly! I had to charge it but the charger it came with was super fast and great!
            "
"439","ordered an i phone its says unlock but its not.
            "
"440","I literally just got the phone in the mail and it was dead when unboxing. I decided to try and charge it and it would not charge past 5 percent. I¡¯m having to take the phone to a repair shop just to spend an additional 72.00 just to get a new battery!
            "
"441","Battery runs down fast, buying new battery from Apple. Refurbished think its original battery.
            "
"442","Had to buy new battery but after that perfect. This is the second one in four months I bought for family and myself
            "
"443","I really like this phone, but I been having problems with it, 1.- I get disconnected from WiFi and other apps inside my apartment 2.- phone gets very hot while using it 3.- battery drains very quick,
            "
"444","Product was absolutely perfect. Looked brand new. Functioned perfectly.
            "
"445","very nice was perfect the only thing was that when I turned it off and on again the signal was lost and I had to call the telephone company every time that happened, I was sad to return it
            "
"446","Very good.
            "
"447","Nothing worked. Junk purchase.
            "
"448","Just alot if problems
            "
"449","Clearly it is not ""certified refurbished"" as the battery was not put in properly and was not an Apple battery.  I wasted considerable time (read days) at the Apple store trying to get a $29 battery.  I have had to pay significantly more to get the battery changed at a third party in order to use the phone.
            "
"450","Shutter sound will not turn off whatsoever, even when volume is off or muted.
            "
"451","Just love it , Like new
            "
"452","Slim and sexy. Wifey likes it
            "
"453","Exactly what I expected
            "
"454","Battery was so dead it took hours to charge enough to turn on. Phone stopped working within 3 months. Refund was approved but after a month of waiting, had to get Amazon CS involved in order to get money.
            "
"455","Lo esperado, me hubiese gustado traiga los audifonos
            "
"456","I love it
            "
"457","Only had for barely 2 days and the battery still does not stay full charge. Can I be sent a replacement battery? PLEASE  and thank you
            "
"458","Great Product.  So far all is good!
            "
"459","The phone was sent in ok condition, although it glitches and does not work properly. The speaker does not work and it shuts off from time to time. I would not recommend this seller.
            "
"460","Said it was certified refurbished tested rigorously  got the phone it wouldn't charge at first took a whole day to get it to 100% used it to make two phone calls and the battery went to 57% after about 15 min tried to make another call and battery completely died.. Not a happy customer..
            "
"461","Worked good.  Be careful dyes anything you touch...
            "
"462","Love it.  User friendly, but not a fan of Apple updates.
            "
"463","Don¡¯t buy any refurnished iPhone. Is better to get one from apple or a good phone company.  The one I bought battery is good for just 10 min.  I don¡¯t know why this company sale this junk of phone
            "
"464","the battery drains within two hours of use, the shutter button does not turn the sound off ever????? it glitches all the time when i take videos or try to use any apps this phone is no longer good
            "
"465","Great product no problems so far
            "
"466","Great phone and great price! So far there is no difference from buying refurbished as opposed to a new one except the price is much better. I'm hard on phones so I don't like buying them new for that reason. You've made me a believer!
            "
"467","<U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC> No sirven la bateria se descarga no es buena no lo compren no vale la pena
            "
"468","I return it because when I full charge it without use it the baterry went down to zero in quikAnd also the price was 154 dlls if I use my anazon prime crdit card so the bill came for 200 something dlls
            "
"469","The iPhone started with a problem on the touch screen and then let it work completely. It is off and it is not possible to turn it on, this inactive completion.
            "
"470","Not happy.  Bought this phone for my grandson and, of course, the speakers stopped working today, 90 days after purchase.  He can't hear anyone who calls him or anything else that has noise.  Not Happy!!!
            "
"471","This phone was great at the start and the battery went bad plus the battery was loose in my phone DON'T BUY! Sending it back for a refund
            "
"472","Perfeito
            "
"473","Phone stopped charging and working within one month of the 3 month warranty period expiring.  Terrible choice to buy.
            "
"474","This product sucked
            "
"475","This doesn't function properly. Constantly freezes. Touch screen is not able to be calibrated correctly.
            "
"476","Half of the touch screen doesn¡¯t work, the battery is EXTREMELY slow to charge and doesn¡¯t hold a charge even if it¡¯s turned off. This was a birthday present for my son, so disappointed
            "
"477","Used iPhone from Magic Mobile Partners.  Shipping was quick.  iPhone 6 works fine.  I've noted no blemishes or anything else that would distinguish it from being a new phone.  Battery life is good.  I was reluctant to buy a used iPhone from a source that was unknown to me, so paying more on Amazon with a vendor (Magic Mobile Partners) that was reliable seemed prudent.The process of deactivating my old iPhone 5S and restoring to the ""new"" iPhone 6 was made a bit lengthier since I had to update to ""new"" iPhone 6 to the current IOS version before using iTunes to bring my existing apps and data to the ""new"" iPhone. I spent about an hour and 1/2 with that process.I appreciate now having a decent amount of memory (my 5S only had 16GB) in the iPhone.  I would buy a used phone from Amazon and Magic Mobile Partners again.
            "
"478","Received phone to send with my son to Italy - unfortunately the camera on the phone does not work - so disappointing this was the reason for the new phone
            "
"479","Trash item.
            "
"480","The phone works fine, but it sounds and feels like something is loose inside the phone when I move it.
            "
"481","<U+0001F44D><U+0001F44D><U+0001F44D>
            "
"482","I was hesititant to buy a refurbished home but it was a great investment. I am not willing to spend $600 again on a phone that will not work in 2 years so this was the best for my buck and it works perfect!
            "
"483","No Service, Does not boot up properly
            "
"484","Hace 3 meses compre el iphone, y la bateria ya esta gastada. Necesito que me la reemplacen
            "
"485","It's ok, I guess... the phone shuts down unexpectedly, the battery life indicator is steady at 60%. It does work and it is a refurbished phone, so the expectation bar was not really that high
            "
"486","This phone was not unlocked. The condition appeared to be fine but when the store associate inserted the SIM card (for the new carrier), the phone said it was not supported. This was an incredible hassle and dissapointment.
            "
"487","I was very dissapointed...heading reads unlocked but could not connect to my carrier
            "
"488","excellent
            "
"489","its a great phone really fast miss read the phone thought it said 160gb but its nice
            "
"490","Mui bueno hermoso calidad de nuevo , solo que me asseguram que no tiene la garantia de 1 ano que diga en el anuncio. Lastima compre 2 iphones , no demas recomiendo por los aparatos.
            "
"491","Phone exactly as promised - good as new.
            "
"492","This is terrible I got this phone for my daughter and the battery died. When she plugs it in it dosent charge, it hasn¡¯t turned on in a month. I¡¯m very disappointed. Don¡¯t get this iPhone!
            "
"493","I bought this because I was using an iPhone 5s and I thought it was long past time I upgradedI use straight tslk wireless due to the price of service compared to that of a major wireless carrierI was able to take the ZzZSIMNcstd out of my iPhone 5sAnd put it in the iPhone 6, call up straight tslk and have them associate my SIM card with my new pbone's IMEI and iemdebtifyihg numbers and the new phone worked almost instantlyAnd while I think16.GBs isn't enough these days, I had the option of going higher I just couldn't afford it st the time,  so I don't put that on the produblct as I could've gotten the128 or 256 GB model and had plenty of room for all the apps I use all of my music and have some doscr left over for s few movies or tv shows!No problem with the phone as of yet, thx to isn't an issue caused by the wireless carrier
            "
"494","I have to buy a new battery for the phone so that mean I have to pay somebody to put the battery in just pouring money out plus the phone is super slow all my coworkers are making fun of my phone
            "
"495","Excelente, llego a tiempo y el telefono funciona perfectamente
            "
"496","Yo compre un celular IPhone 6 de 128 gb gris y me enviaron uno de 16 gb que realmente no corresponde a lo que pedi y a la fecha no han atendido mi solicitud para que me lo cambien
            "
"497","Great
            "
"498","Terrible.... my phone shuts off so many times throughout the day... I honestly wouldn't even give it 1 star... complete waste of almost $300.
            "
"499","This phone died completely dead three months after I bought it. Three months was outside the window of return and support. Now I am arranging for its funeral! <U+0001F613><U+0001F62D>
            "
"500","Fast and as expected
            "
"501","The phone is great so far will let you know in a couple of weeks.
            "
"502","This phone has given me problems since day one. The battery never held a charge for an entire day and now it has shut off completely after only 3 months. Extreamly disappointed. I took a chance with a refurbished device and I have been kicking myself ever since. If I could give 0 stars I would.
            "
"503","Garbage! This trash ris so-called refurbished and died once, took it too repair man, now it turns on and turns off immediately. This is the second time I purchased a refurbished iPhone 6 from here.
            "
"504","It's awesome phone
            "
"505","I was worried about buying this phone because I had a bad experience once... but this phone is really good, they took good care of it.. I set it up right away and it worked completely fine... What else can I say, definitely a good purchase
            "
"506","I order the ohone about a month ago.  the battery would die very quickly. I ordered a new battery but couldn't find someone to replace it. I kept the old battery in and the phone went up in flames. Also still waiting for my refund for the battery
            "
