"","x"
"507","After reading reviews I was a bit hesitant to order this because I worried the phone wouldn't work with my carrier. But after getting this phone I realize that more than likely people don't realize what kind of phone plan they have and what requirements are needed. a GSM unlocked phone is a phone that is not hooked to ANY cell phone provider. This means that it can be used with a cell phone provider that you use a SIM card for. I got the phone, put my SIM card in, it came fully charged and I was ready to go. It hooked to my provider, I was able to text, send pictures through text messaging and my data worked perfectly. Great product for the price.
            "
"508","<U+00A0>I really like it it didn¡¯t come broke or anything u get a good phone for a great price I will do a update review on this phone<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>UPDATE:Rhe Speaker At the bottom of my phone stop working
            "
"509","Phone was in perfect condition. Was able to switch service over from old phone in matter of minutes. Would not hesitate to recommend.
            "
"510","I was so worried I was going to buy this and nothing was going to work out but it couldn¡¯t have gone more smoothly! I hooked it up with metroPCS with no problems and the phone is in nearly perfect condition with zero technical problems SO FAR. Keep my fingers crossed <U+0001F602>
            "
"511","I am super pleased with this purchase!  Love the rose gold!  This was a ""refurbished"" phone, but looks brand new; good quality, good packaging. Came with a new charging cord.Apple techs were very helpful and patient helping me get everything set up!  Don't hesitate; you won't be disappointed
            "
"512","Real iPhone. It works good with Metro pcs. Phone is beautiful and working great!! If you thinking about buy it go for it <U+0001F60D><U+0001F60D><U+0001F60D> written with the iPhone 7 Plus rose gold.
            "
"513","Gotta say, I hit the jackpot with this phone. I purchased this phone for my 18 year old who has had many iphones and there is always an issue with buying used phones. Not this phone its like a new phone. hes happy im happy.
            "
"514","I love this phone. The size is great and it is very functional for me. I use apps to read my glucose for Type 1 diabetes. Very convenient.
            "
"515","Came in perfect condition, and with IOS 10.3.3 so jailbreakable which was just lucky! The battery wear is 86% which is unfortunate because i feel it drain a tad more, but i¡¯ll be getting a replacement battery from apple. Would recommend this phone 10/10 from the seller MyWit got it for only $369!
            "
"516","the phone came today  , look like new  and it came with original charger ¡° look like new¡±.  test out the phone alittle everything running smooth <U+0001F44D>
            "
"517","So far I have had no problems with this phone. I had no scratches no cracks the only thing I noticed was it had some black stuff on the side of the phone but was no big problem I was able to wipe down the phone and the black stuff was gone.
            "
"518","Bought this phone as unlocked and it is NOT unlocked. Buyer emailed me AFTER I complained it was a locked saying it¡¯s only unlocked with certain carriers!!!
            "
"519","Muy bueno
            "
"520","Gorgeous phone! Exactly what I wanted.Basically looks brand new! No scratches/scuffs.Easy set up (Cricket).
            "
"521","Our daughter was surprised and thrilled to receive this phone. It is a beautiful phone. works really well and she is very happy with the phone.
            "
"522","Until now, the phone is working without any issues. I will update the review if necessary.
            "
"523","This phone came packaged nicely, works perfectly, and has given me zero issues. While no longer a flagship phone, it still packs a punch, and that is all that matters to me! Great option, affordable price, great quality! Recommended!
            "
"524","The phone I received was a Japanese version. I couldn¡¯t shut off the camera sound. I returned the phone because the battery wasn¡¯t lasting enough
            "
"525","Excellent, I recommend
            "
"526","didn't include charger or headphones. just buy a new one from apple for the same price
            "
"527","Me enviaron un celular que no esta desbloqueado, hable con soporte quedaron en darme respuesta y hasta el dia de hoy estoy esperando, no lo recomendaria ya que no cumplen con lo que dice la descripcion, mandar un celular bloqueado....no me parece algo justo
            "
"528","Wasn¡¯t unlocked!
            "
"529","Nice phone, delivered on time at good price
            "
"530","The color is great and it was simple to set up and add to my phone plan. Super happy with my purchase
            "
"531","When I first got the phone I couldn¡¯t believe  how well preserved. It had zero  scratches on it.it looked brand new. I have had zero problems with this phone until today  five days later I¡¯m taking photos and I realize I cannot turn off the camera sound because this phone is from Japan and not an American phone. For some reason Japan requires all sulfones to make a sound when taking photos. I take photos a lot and I hate every time I take a photo it makes a loud sound.I am tempted to return the phone.
            "
"532","arrived on time , works great .. have it with straaight talk ! I love my new iPhone 7plus rose gold <U+0001F60C>
            "
"533","Let me start off by saying that the sellers did a great job packaging the phone <U+2764><U+FE0F> and it looks BRAND NEW! There are no scratches..no blemishes! It¡¯s crispy and it¡¯s CLEAN!!! This isn¡¯t my first  phone that I purchased from amazon <U+0001F601> but this is one of the best I¡¯ve seen so far! For it to be so cheap it¡¯s really really amazing <U+0001F91F> so if your interested BUY IT!!!!! It¡¯s worth every penny!
            "
"534","As far as I am concerned this phone is perfectExactly as promised
            "
"535","Love it! The phone came like new. Very pretty... looks brand new. Would recommend this seller any day!!! I am very pleased
            "
"536","Ok so I wanna say it didn¡¯t have any cuffs and scratches but I¡¯ve had a few problems like glitches but also the battery life is pretty good but not the best but over all I like it so far and has a pretty good camera. I¡¯m the bright side it came with an real apple charger.
            "
"537","2 months in, no problems so far!
            "
"538","This phone was not refurbished! Ear speaker did not work. Heavy oxidation in charger port as well as bottom speakers. Had to take phone to repair place and have it cleaned out. Should not have been listed as certified refurbished.
            "
"539","My wife love it.. no complaints so far
            "
"540","Outstanding
            "
"541","So Far, So Good. No Problems, Got My Phone Faster Than I Expected. No Scratches or Broken Screen. Didn¡¯t Come With Orginal Charger But It¡¯s Okay because i have one. Phones Working Good So far Will Update More Later On
            "
"542","It was good everything work it look like new even if it said used came with charger but no SIM card push pin
            "
"543","Learning curve for me.
            "
"544","The phone looks fine, works fine, has a good battery BUT when I talk on the phone I almost always have to use headphones or yell into the speaker to be heard by whoever I¡¯m talking to.
            "
"545","This product came looking practically brand new. It was very easy to set up. The only downfall to it is that the charging port is loose. You can¡¯t really touch your phone while it¡¯s charging or it won¡¯t charge. Other than that it¡¯s okay.
            "
"546","I bought this phone 5 months ago, it came like new, no issues with nothing, great phone! <U+0001F60A><U+0001F60A>
            "
"547","Excellent
            "
"548","Looks brand new, I love it! Tiny scratches but you can barely see them.. compatible with cricket and it works great.. would recommend
            "
"549","I asked for a cell phone of that and it came to me with a defect, they deceived me the sound, nor did I hear it, it was fried, it does not work as they say in the description
            "
"550","PHONE STARTED FREEZING UP AND NOW THE SELLER DOESN'T WANT TO ISSUE A REFUND.
            "
"551","It was perfect. No issues transferring phones.
            "
"552","i  would recommend it to my friends
            "
"553","Excelente. Very good service.
            "
"554","Solo un detalle en una esquina rayada. De resto todo bien
            "
"555","Graet phone
            "
"556","It¡¯s working well but had some scratches
            "
"557","I order this phone for my granddaughter.  She love it.
            "
"558","Awesome my daughter loves it .ios updated perfectly,works great with our phone networked ,I was skeptical but I honestly have no complains .
            "
"559","LOVE IT GREAT PHONE NO PROBLEMS FAST SHIPPING
            "
"560","Overall great phone. I did not experience any problems with my unit. Shipping was fast!
            "
"561","Great product
            "
"562","Such a great phone!
            "
"563","Bought it for my daughter and she loves it, thinking of getting one for my wife!
            "
"564","Looks like brand new . It¡¯s in really good conditions
            "
"565","My phone is acting crazy. When typing nothing comes up. I paid too much for this phone to be giving me problems. Also it¡¯s a problem with the speakers
            "
"566","Excellent
            "
"567","For all of those thinking of purchasing these, do yourselves a favor and just pay the $69 more and buy a brand new one. They do not work, and they definitely do not work on VERIZON. Trust me.
            "
"568","Faster than expected delivery, although USPS did all they can to prevent that. The phone itself is in satisfactory condition, although I am a bit disappointed with the amount of scratches on the screen. This doesn't take away from the functionality at all, the phone works as it should and haven't ran into any issues yet. At a decently low price this is worth a shot if you ask me!
            "
"569","Good so far
            "
"570","The device is working fine, and my son love it
            "
"571","good
            "
"572","Phone is flawless and it¡¯s unlocked
            "
"573","Phone was not unlocked it was blocked.... scam artists
            "
"574","Returned ordered in error.
            "
"575","Good phone for a good price.
            "
"576","Person can not hear you when making a phone call
            "
"577","Great phone
            "
"578","didn't work as promised
            "
"579","Very good product
            "
"580","great product and highly recommend!
            "
"581","Ordered this and it was perfect.. the only thing no earbuds.. but it was clean unlocked..
            "
"582","the product is very good quality i recommend it
            "
"583","I'm read so many bad reviews which deter me to get this phone for a week . It was unlocked and brand new . Just not come with headphone !! Love it
            "
"584","A
            "
"585","It didn't come with all its necessities that the picture shows. I am a little bite disappointed.
            "
"586","Nice
            "
"587","Nice
            "
"588","Lit
            "
"589","Why I paid over 1000 dollars and both of the phones didn¡¯t come with a adapter or headphones that¡¯s some bs everyone else got the headphones and the adapter but I didn¡¯t whatever
            "
"590","Faltaban los aur
            "
"591","Perfect
            "
"592","No it was not working properly
            "
"593","This is the worst phone i have ever purchased from Amazon. This cannot be certified refurbished and could not have been checked for functionality. The screen looses responsiveness, then it selects other letters or numbers by mistake which makes it difficult to dial a number or send a simple text. Another thing is that people cannot hear when you speak as if something is wrong with the microphone. Cosmetic condition is 8.5/10 but the phone is of no use. BUYERS BEWARE!!!
            "
"594","Bought direct at the Apple Store. Love the technology but Apple Care support has been universally and consistently disappointing.  If you don't have one of Apple's preferred carriers you may find  some infuriating limitations. Coming from android the learning curve has been horrible. Apple support are nice enough but are too often clueless.  Never, ever, had this many problems with my cheap old android which I still must turn to because Apple Care  could not resolve issues is the most rudimentary functions such as MMS messages to androids.  The device has cost me hundreds of lost hours in lost time.
            "
"595","My first iPhone. I was an adroid user my whole life. I never really considered an iPhone because of the price. Now that android and Apple are comparable in price, I went ahead and tried it. I love it! So simple! The battery lasts all day too! I can make it last a couple days if I¡¯m not really using it.
            "
"596","I have a refurbished iPhone 7 Plus I bought directly from T-Mobile. Mine was in great condition and has been working perfectly. I upgraded from the iPhone 6 and it¡¯s nearly night and day.I wanted the plus cause of the optical zoom and the large screen size. I¡¯m very happy with the phone so far and I recommend it if your looking to upgrade from a 5, 6, or 6s.
            "
"597","Product says that its unlocked when I was sent a locked phone. As soon as I tried to set it up with my T-Mobile sim card, the phone told me that it was already under another carrier. Fake advertisement. Don't buy unless you're willing to possibly be sent a locked phone. Too bad that I bought for such a high price and it turn out not to be unlocked.
            "
"598","My son-in-law is an avid Iphone person. After a lot of research, found this on Amazon. Best price on the market as of this writing. He is thrilled!
            "
"599","This phone has so many great functions for either a working adult or a teenager. This phone provides a great camera to take very realistic photos. Some phones leave you with very grainy pictures but this phone is very clear. However you might find when you zoom into something it starts to become a little but grainy. I personally own this phone and love it. It works well, its good for photo taking, and has a great exterior look to it.
            "
"600","Unbelievable product. Great price
            "
