"","x"
"416","Perfect
            "
"417","Nice phone!
            "
"418","I purchased this on Sept 21 and it's not working properly. How can we resolve this?
            "
"419","This phone is not unlock!!
            "
"420","Mobile is great apart from a few scratches on the screen and home screen. But I am happy to get it.
            "
"421","El telefono no viene desbloqueado....lo considero in engano.Solo permite SIM de Verizone
            "
"422","Absolutely love my phone.  Great price, super fast shipping. Will def. Buy from here again!!
            "
"423","can I use this phone when the boost network / other wise I will need to return it. is the phone unlocked
            "
"424","great phone! no problems ! works just like new!
            "
"425","Despite clearly stating that this was for use on Verizon, the phone arrived set up for Tmobile. Useless and waste of my time.
            "
"426","Works well, battery could've been swapped tho
            "
"427","Arrived in like new condition & works great!  Very happy with this!
            "
"428","The phone seems to be great so far! This seller has contacted me to make sure everything is going well with the phone. I am a happy customer so far!
            "
"429","It is NOT unlocked for Verizon, as stated, but for TMobile, making it useless to me.
            "
"430","We have one of these so we knew what to expect.  This is a replacement for a Galaxy S5 that was lost.  Now our phones can use the same charger, etc.
            "
"431","Phone works great but did not come with charger. or a sim card entry push pin.
            "
"432","thanks
            "
"433","Liked it . Was a great BUY
            "
"434","It's a good phone if you aren't looking for something fancy. Was a great buy!
            "
"435","Phone was in excellent condition.  I'm actually sending this from the phone.
            "
"436","Se descarga muy facilmente y sin usarlo. Salio defectuosa de la bateria.
            "
"437","Worked as described
            "
"438","After the Motorola this ine is flawless and still uses microusb
            "
"439","Just missing the tool to access sim card.
            "
"440","Very poorDamage phoneWear an tear
            "
"441","Cell phone worked and looked like new devise.  I am happy with my purchase!
            "
"442","Everything is perfect! thanks a lot)))
            "
"443","Very happy with my phone
            "
"444","Im super happy w the phone but the battery life is half what my S5 lasted
            "
"445","This phone works fantastically, battery life is decent, and the phone is quite fast. The speaker on the Galaxy S7 is not as loud as the S6 but still works okay.
            "
"446","Bought this for my girlfriend to replace her S5 and she is very happy with it!
            "
"447","This is a really nice product, especially for the price.
            "
"448","Looks and feels like new. Holds charge for a day with normal use. At half the price of new, it's well worth it to buy refurbished in my opinion.
            "
"449","Like new, love it!
            "
"450","Phone gets super hot and can't hold a charge.  I've sent it for an exchange and will give an update with the results
            "
"451","Everything on tht phone was good just the speaker is crappy cuz it was built on tht bottom
            "
"452","After 4 months the phone screen has a purple tint under which has made the phone useless.
            "
"453","No se explica que el telefono no tendria un sistema global, solo seria americano.
            "
"454","Sold by prime mobility, Verizon said it was reported stolen. Phone can¡¯t be activated.
            "
"455","Phone is fine, but the charger sent with the phone did not work for this phone since the charger was for an iphone.
            "
"456","Arrived early, thank you.  Back plastic has crack in it. Still works.  Son doesn't want to give it up to wait for return/exchange hassles.
            "
"457","I am very happy with my purchase.  I received the phone in the condition I had expected .  Great experience ordering from this place.Thanks
            "
"458","So far so good....as advertised and functioning just fine. Battery seems to be holding as well.Ok
            "
"459","i liked the phone & service is really good
            "
"460","Arrived in great shape, loaded with the latest Android operating system.  Everything works great, and setup was a breeze.
            "
"461","great phone and the price is awesome ¡¦.the phone is just like new every thing works great ..
            "
"462","Its gold ?
            "
"463","Phone has a small crack on the back glass. And a small chip on the edge of the front screen. Other than that it functions properly
            "
"464","Overall condition is good. Smartphone has small minor scratch on the screen. It is Verizon version, but it is unlocked and can work with any carrier, that is great!
            "
"465","Phone was not unlocked and phone was not a verizon wireless phone.
            "
"466","This phone was not compatible with Verizon.
            "
"467","Good for the pruce
            "
"468","The home button on the Samsung Galaxy 7 was chipped and the finish was half gone.
            "
"469","Did not work with Verizon.  Have to return.
            "
"470","Great device, it only seems to run short on the baterie duration. For the rest, its a great device.
            "
"471","Definitely worth the $$$
            "
"472","A+, would buy again. Only had small indications of previous use.
            "
"473","Product came with it defalted to Chinese. Hard to reset to english
            "
"474","nice phone work great
            "
"475","Excellent product and don't have any scratches.
            "
"476","It just that the home button is too far from it's position from that it is good
            "
"477","Was leery of buying given the horror stories of vendors with Amazon.  Happy to report, no problems (yet) after several weeks.  Verizon mailed me a free SIM card (no need to buy one) and I installed a 64 GB ram card along side it for a few more bucks.  Why buy a highly fragile S8 for twice the price when you can get this one?  It came new in the box.  Did not have original charger, other than that just fine.  Might buy another one.
            "
"478","The phone came with a screen that was burned. Worked fine but this isn't what I paid for.
            "
"479","Excelente producto
            "
"480","The early stages of the phone would reboot itself.  After these setbacks, it seems to be running just fine.
            "
"481","Really Happy with DealFisher. My phone is exactly as advertised. Great condition(could be new) and works great. Would buy again.
            "
"482","Arrived in a timely fashion. Phone looks great!
            "
"483","The phone was in great shape. Looks and seems brand new.
            "
"484","Works like new. Had no problem setting it up and was ready to use 10 minutes after I got it out of the box. Beautiful phone.
            "
"485","Just got this phone, very disappointed! It looks great but does not work for calls....all calls are dropping immediately
            "
"486","Worked for about 2 weeks
            "
"487","Battery sucks and phone over heats constantly. Bought by mistake
            "
"488","Looked brand new.  Fast delivery.  So far, great phone.
            "
"489","Just got ""new"" phone and the battery is already dead after 4 hours the next day!
            "
"490","Totally impressed! Completely happy with my phone.
            "
"491","Wasnt unlocked my att Sim didn't work  -_-
            "
"492","prompt service. Good product.
            "
"493","The phone was super nice and feels practically new. I didn't notice any scratches and it runs great
            "
"494","Phone was pristine, exactly what I wanted
            "
"495","The phone came in great shape with no blemishes.  However, the charger plug or cord did not work.  I would buy this again.
            "
"496","Looks like new.
            "
"497","Great phone
            "
"498","Awesome phones even for them the refurbished one was brand new
            "
"499","One month I use this phone for and the screen is blank I need my money back
            "
"500","Good
            "
"501","I like everything about the Telephone
            "
"502","Phone is like new with all accessories.
            "
"503","Great phone, easy wireless charging, nice battery life
            "
"504","I ordered the phone and was unable to get it activated. I had to send the phone back and get a refund
            "
"505","Phone lasted 3 months and then it died. Would randomly keep shutting down despite being fully charged
            "
"506","Product working perfectly! Satisfied with the purchase.. shipping and delivered on time. 5 stars
            "
"507","It works
            "
"508","It arrived on time and as described.
            "
"509","Buenas noches devolvi este producto hace varios dias y no me han devuelto el dinero aun.
            "
"510","Muy mal producto ni siquiera prende.Don turn on
            "
"511","Great phone
            "
"512","Product is NOT a factory unlocked phone.  Product received is a Verizon phone, with all of the associated bloatware.I was able to get it to work for Cricket (My service provider) after fiddling with settings and a lot of time digging through the internet.
            "
"513","Se puede bloquear el celular... aunque pierda el cel...
            "
"514","Phone is in Brand new Condition. Works fine. No problems. Phone came on the exact date given.
            "
"515","broke second week then was charged 93$ for a refund.
            "
"516","Not like new. Looks old and used.
            "
"517","Good product , good price
            "
"518","Looks and works like new
            "
"519","OK
            "
"520","Excellent
            "
"521","Phone working fine
            "
"522","Phone came in perfect working order. One month later, still perfect. Excellent item!
            "
"523","Nice phone,  works great,  Thank you
            "
"524","Not a good phone I will return asap
            "
"525","phone is perfect, thank you.
            "
"526","This phone is great! looks just like new!!
            "
"527","Completely satisfied. Arrived on time & just like brand new! No complaints <U+0001F603>
            "
"528","No problems whatsoever.
            "
"529","Great product.  Absolutely no problems. And the service was quick as promised.
            "
"530","Awesome!
            "
"531","i use it every day
            "
"532","This is not a Verizon phone as stated.  Had to return.
            "
"533","While all functions of the phone work as advertised, the battery life of the phone is so poor that it absolutely eclipses every other possible positive quality of this. Im currently getting only 6 hours of battery life worth only one hour of Screen On Time nested within the same time. This means that if i leave my house for drinks at 8pm, my phone will be basically dead by the time bars close and i wont be able to call an uber or even use google maps /maps to walk back to an apt or my house. Every time the screen is on the phone loses more than one percent per minute, even as the battery manager says it has hours left.  I heard great things about the phone and battery life in particular and I know that it may be due to the fact that its refurbished or but its so distracting and such an inconvenience that I dont think it can be honestly used in a day-to-day environment. I have just contacted the company responsible and will amend my review if the issue can be quickly and adequately resolved.
            "
"534","I was very pleased with my purchase
            "
"535","Worked great but then stopped charging after 5 months.
            "
"536","No comment
            "
"537","No funcionaba y se calentaba
            "
"538","Very happy with product and great customer service.
            "
"539","Really like it
            "
"540","Phone has been okay except that the screen has frozen twice.....
            "
"541","Excelente
            "
"542","Mala compra
            "
"543","Product was exactly as described in the ad
            "
"544","Phone seemed to work great and was in brand new condition, but like a few other comments on here Verizon wouldn't activate it because whoever previously owned it had an unpaid balance and the device got put on a list. They absolutely won't do anything to activate it until whoever owes the money pays it off.
            "
"545","Phone works and looks just like new
            "
"546","It came by accedent.
            "
"547","It's good. Camera didn't meet up to expectations.
            "
"548","Excelente
            "
"549","Very happy to finally order a phone that is really unlocked and functional, as advertized!
            "
"550","Nice, except that it doesn't have a manual for people outside the state
            "
"551","Perfect.  Came two days early ,  no problems
            "
"552","No sirve
            "
"553","Arrived fairly quickly. So far, so good.
            "
"554","it looks like new and works pretty good! happy with the purchase
            "
"555","Great value for a great phone!
            "
"556","It works good.
            "
"557","My mother
            "
"558","Works great
            "
"559","LOVE THIS PHONE
            "
"560","Dislike
            "
"561","Proof positive that paying retail prices for a phone is simply stupid. This thing is brand new and it works perfectly. If you're so concerned about having a warranty, pay your phone bill with your Well Fargo Visa card, which offers warranty protection up to $600. That's vastly smarter than buying a retail phone simply to get a warranty you're probably never going to use.
            "
"562","Yeah it looks great...but the battery is completely shot, doesn't even last 2 hours! NOW I have to either return it or have the battery replaced which in a Galaxy S7 isn't exactly easy...I knew this was too good to be true.
            "
"563","Zero stars from me! We purchased this phone that said it was a certified refurbished verizon phone! When I took it to the verizon store to get a sim card and activate the phone, I was informed the phone was a sprint phone! The manager of the store ran some numbers on the back of the phone and inside, the numbers did not match! Very disappointed in this company!
            "
"564","Great Phone . 7 months in and no issues thus far.
            "
"565","It always overheats
            "
"566","I wanted to give it a little time before reviewing this to make sure everything worked properly. I'm about 3 weeks in and everything is great. It came with a charger, in a discreet brown box. The phone itself runs like brand new. At first I was concerned about the quality of a refurbished phone, but those anxieties have been laid to rest and I will certainly buy refurbished in the future to avoid increasing my monthly bill.
            "
"567","Gracia
            "
"568","The phone was still locked my Verizon
            "
"569","Perfect, thank you so much.
            "
"570","Good product fast service
            "
"571","Phone arrived on time with no defects and was easy to hook up to my already existing Verizon account.Only issue was that there is a little tool needed to open the Sim Card tray that normally comes with the phone but was not included here. However, I was able to open the tray myself with a safety pin after a bit of fidgeting so this won't be too much of an issue.
            "
"572","Exactly as described, worked perfectly
            "
"573","All ok! Great!
            "
"574","No problems whatsoever.
            "
"575","Ok
            "
"576","Thanks
            "
"577","It's great phone with more features and possibilities than I need. In great shape, looked pretty much new excepting a couple minor scratches on the back.Biggest beefs are that the battery life is less than expected and it gets crazy hot when using the GPS with the screen on.
            "
"578","Great UI, design, and camera. Unfortunately the top speaker crackles if the volume is turned up too high. I suppose it's part of the risk of buying refurbished electronics.
            "
"579","Fabulous
            "
"580","Phone came in near perfect condition, no scratches on the glass or dents on the metal.  Came with fast charger, headphones, micro usb to usb adapter, and sim card tool.  It's an amazing product and it works great.  The battery lasts me all day for normal use or 6-8 hours of streaming video. I purchased my phone from Edge Cellular.
            "
"581","Bought these for my daughters. Took them to my local Verizon store and got them set up.. my girls are happy and everything seems to be working great..
            "
"582","It was supposed to be a Galaxy S7 but I received an S6 instead.  It still works well enough not what I paid for but its a good item nonetheless
            "
"583","tight phone
            "
"584","Four stars since the first one was very defective out of the box. It would reboot every few minutes. They obviously do not check these phones very thoroughly. They were both in perfect cosmetic shape.  The phone its self is a great phone. Good feel, weight etc. the screen is amazing and the camera is far better than my 5S was in low light. The only negative for me was the removal of the IR emitter. I used that a lot on my 5S.
            "
"585","Received package today.. Opened box to find the charger, the USB and NO PHONE... Extremely disappointed
            "
"586","Works like a charm.  No problems.  Looked like it was brand new. Had to go to Verizon store to get the free sim and activation and no issues there either.
            "
"587","The refurbished Galaxy S7 phone I purchased from BuySPRY looked and performed like new with no cosmetic defects at all. I received the phone 4 days after ordering and the seller sent a follow up email the day after delivery to make sure I was happy. Took it to Verizon the same afternoon I received it and Verizon activated it with no problems. Battery life is great.  It took 22 minutes to download my contacts, pictures, and apps from an older model Galaxy phone. I used quite a lot of Google searches to help me customize the phone the way I wanted. I love this phone. I looked at an S8, but for my needs, the few extra, and much more expensive,  bells and whistles weren't worth it.
            "
"588","My new phone the Samsung 7 model in brushed silver was delivered to me as expected and its shape (used) was great. There was a little wear on the home button and this wear can only be seen in some sideways light; there were no other visible marks or scratches on the phone. I am very pleased and believe I got a bargin.
            "
"589","Same quality at lower price? I thought it is case by case, but I got a bad one. My phone signal getting weaker and weaker and now I cannot receive any call inside of building.
            "
"590","Arrived on time.  Works great. Thanks!
            "
"591","Shipped quickly, phone is fully functional
            "
"592","I have had this phone since the end of August. Not only does it get physically hot when charging or when being used for any length of time, the less glitchy, and most recently the speaker that allows other people to actually hear you should you decide to use it as a phone does not work, so my phone is now a very expensive tablet with no phone capabilities. Pretty pissed off
            "
"593","Is this an unlocked phone? I just bought and it doesn't accept my TMobile chip. I'm returning my phone.
            "
"594","Very disappointed in the customer service. Phone battery started failing, and they say the only thing they can do for me is have me ship the phone back to them for a repair. So now if I want the phone fixed I have to go buy another phone otherwise I am a couple weeks without a phone.
            "
"595","Within one week had no volume period within 2 weeks had no screen. Pathetic example of electronics.
            "
"596","Had a minor problem to start but ended with MAJOR customer service!  Thanks!
            "
"597","This phone was defective. It was certified refurbished,  but clearly was never actually fixed.  I tried using it for about 2 months and it got little to no signal,  was slow, and glitchy. I bought a brsnd new phone of the same model It works great.  I'm sending this one bank,  and never buying from that vendor again.
            "
"598","Very happy with this purchases. We updated from our S5's to these S7's and was very impressed with the quality and new lool including the packaging. Much faster than the S5's and takes very nice photos. Picked up the SIM chips directly from Verizon for only $20.
            "
"599","Very badGets hotFeel like it'll explodeIt keeps asking to upgrade consistentlyDon't buy it from this sellerWasted money
            "
"600","Acceptable, given the exorbitant price of smartphones.
            "
"601","Battery life is weak
            "
"602","delivered as expected a few blemishes to be expected as it was used but I love it!
            "
"603","After getting the runaround at a Cricket store, I was initially told that the phone was still  locked wirh Verizon. However, I did some research on Google and read that all Samsung S7s were actually sold unlocked. Therefore, I took the plunge and opened up my Micro SIM card to the Nano SIM card size (my BLU phone takes the micro SIM card). It acfepted it, but I had to tweak some settings  under the ""Mobile Networks"" setting ad well as change some info in the APN settings. Hence, my steep learning curve this afternoon! <U+0001F602>Long story short,  phone IS unlocked, but u have to do the research as to how to optimize the phone to your carrier's settings. Phone is gorgeous though. I'm happy with it now. Learnt some new stuff today too. Phone had no scratches and it came with a fast wall charger. <U+263A>
            "
"604","item works perfect as described....
            "
"605","This Item is great, and it fits all SIM card! Not just Verizon, all you need to do is change the APN settings
            "
"606","I bought from the DealFisher supplier and this came with a substandard junk charger that does not do fast charging. Shame.
            "
"607","Love it!
            "
"608","I cannot use the speaker or make video phone calls because it makes an extremely loud fuzzy noise and the person on the other end of the phone call can't here me at all. I tried calling the seller and they don't return my calls.
            "
"609","Great phone. Works on AT&T. Quality refurbish.
            "
"610","Needed a charging port replaced. Intermittent wired charging. Too bad..... nice phone otherwise.
            "
"611","This is a great upgrade from my Galaxy S5 - it is SO MUCH faster even with little things like connecting to my bluetooth headset. I was a little hesitant to purchase the Verizon model (G930V) since I am an AT&T customer. I was told in the AT&T store when I had to activate the new sim card that since it's a CDMA device that it would be stuck on the ""H"" (Hospitality) speed network which would not be LTE but would be on 3G speeds. The mobile network will sometimes switch over to H or 3G, but it does stay on 4GLTE most of the time - I'm just using the normal AT&T APN settings. I just tested and got 43Mbps down and 9Mbps up on the mobile network - this is definitely not 3G speed. :) I still need to work through a voicemail issue, though.Also, the device came to me in what appears to be like new condition. There was a small scuff on the top of the phone, but the screen seems pretty much flawless.
            "
"612","The package exceeded my expectations it only had one tiny mynute scratch on the back of it that you couldn't even see unless you held it in the right light would buy again
            "
"613","Biggest pile of junk. Does not like to read sun cards for Verizon, when it does it only works for 5 minutes. Constantly turns off and resets itself.
            "
"614","so much better than my S4; the reduced power consumption feature is a real plus.
            "
"615","the worst deal I ever made I wasted my money on something dose not function . and the representative fail to help me solve the problem
            "
"616","Phone arrived in 3 days, everything was great.  More than satisfied!
            "
"617","Worked flawlessly. Great buy. Great price.
            "
"618","This phone has been working well so far.
            "
"619","Not even a scratch to show it was a refurbished model. It works very well, and is much better than my older phone.
            "
"620","I received a US Cellular phone instead of verizon. Really disappointing.
            "
"621","Not what I was expecting. I was told battery life is good, but its not that good.
            "
"622","Good phone, seems to overheat when charging.
            "
"623","The phone arrived in perfect condition, without any signs of use. I'm really happy about taking this chance so far.I'm knocking off one star because the ""relevant accessory"" wall plug charger it came with does not support Samsung's Fast Charge - it's labeled as supporting 2v at 5A only. The original Samsung charger supports variable voltage/amperage combinations up to 15 watts. It's not a huge deal compared with the savings over buying the phone new or even getting refurbs from Verizon. I ordered a Quickcharge-compatible wall plug by Aukey on Amazon for 15 bucks. It's also possible that other sellers may include a fast charger.
            "
"624","Just what I wanted
            "
"625","Its the best phone
            "
"626","Este telefono es usado
            "
"627","For those who struggled with the horrible battery life of previous galaxy phones, finally this one is tolerable. I highly recommend the upgrade. I finally can feel safe without charging my phone multiple times a day...
            "
"628","Came as stated.
            "
"629","Perfect
            "
"630","Phone was in good condition and shipping was good. I broke the screen and when I had it repaired it was discovered to have been repaired previously with a non ome screen. Very disappointing considering the comment for the phone said it was new.
            "
"631","This phone was delivered with quickness and looks like new, few minor scratches on it but other than thatthis cell works and feels new. The feel of it is also really good quality and doesn't feel cheap. Really good cell phone andI am so glad it was through Amazon Prime Mobility :-) I would recommend this S7 Model to anyone interested in the S7 series.Thank You Amazon! this was my Bday gift to myself.
            "
"632","This phone is NOT unlocked and will NOT work on the sprint, boost, or virgin mobile networks. Very dispointed with that. Overall, the phone works great, came in great condition, but the not unlocked this is a bummer.
            "
"633","I had to send the phone back because every time i was making a phone call it would lose internet connection i use my phone to travel so i cant have problems like that.
            "
"634","Supposed to be in brand new condition and I received a phone with a big chip in the home button. Returned.
            "
"635","in fact it looks well it has all the same but it does not serve the calls never who comes in the internet never wants to grab it, if you think it better buy one that if it is original because it is in only one copy and for that reason it does not work
            "
"636","DOESNT COME WITH A SIM CARD!!! AND OBVIOUSLY DOESNT GO THROUGH STRAIGHTALK.
            "
"637","If you are going to another carrier other than verizon do not buy this phone. Battery is not good at all as well.
            "
"638","I bought two of these refurbished Galaxy S7's.  I've only had them less than a week.  My wife's appears to be working well, but mine hangs up and needs a system reset several times a day.  This happens when it is idle for a length of time - several hours.  Seems OK if it is on a charger, but if left overnight off the charger it is unresponsive in the morning and needs the system reset.  When it comes on it still had battery life two nights, but the battery was at 0% another night.  Sometimes it hangs up during the day after being idle a few hours, even with a nearly fully charged battery.  Looks like I'll have to send mine back.Also, I have a hard time typing on that touchscreen keyboard - seems I have to backspace once for every 2-3 characters I try to type.  But in fairness, my grandkids seem to have far less difficulty.  Maybe I'll get accustom to it.UPDATE:  The day I wrote that review, I arranged to return the bad phone and buy a new one.  But I did not send it back right away.  That was about a week ago and I haven't experienced the problem since.  The S7 had required a couple system updates - perhaps they fixed the problem.  I've decided to retain the phone since then.  I'll leave the score as is.
            "
"639","Should have kept this one
            "
"640","Decent phone
            "
"641","as expected
            "
"642","the telephone was a trash. it can't work properly.
            "
"643","Works like a charm. Compact yet powerful.
            "
"644","The battery in this phone is incredibly weak.Shouldn't a refurbished phone come with a new battery?Don't waste your money!
            "
"645","I bought this phone and after getting it activated three days later took it off the charger and set it down and looked at it two hours later and the screen  messed up and I can't even use it it looks like black ink Under my screen
            "
"646","I actually bought an unlocked S9 from this group and it works great. Got a 20% off Amazon like one day thing, so it was very cheap and that was why I did it but in thrall of all the hype. BUT, I had to give up my S7 I had gotten from Verizon for about six months to my wife as her old S5 finally bought the dust.I gotta tell you I really loved the S7 having come from an S5 back in August of 2018. Essentially, an S7 is an S5 on steroids with a better OS updated to Oreo in like October 2018 so recent.  The S7 is all about substance over form. The S7 in some ways is the last of the purely functional phones with a hard button. Samsung reached a peak with this phone. They essentially fixed all the ""issues"" they had with the S5 (plastic) and S6 (glitchy not polished ideas) and created a nice looking decent phone with a good camera, water resistance and a fast chip inside.  Ever since, for the S8 and S9 all they did was make em prettier and faster with bells and whistles.  The glass backs on the S8's and 9's are just another thing waiting to break. You better get a good case. They are slick in your hand too. But that screen is nice I must admit, but it is obvious that the new phones are all about form first substance second. It must be prettier and more flashy and oh by the way, it is very fast.But we are talking about the S7 and it is a very good phone for the average user who isn't going to play shooter games and doesn't need the latest, greatest and flashy. The S7 is not slow.  It s a highly functional phone that is water resistant (IP68), pretty darn fast built like a tank (metal), with unconnected fast charging and with a very decent camera. I loved it. I love its size in a hand. It fits perfectly in pockets whereas the S9 is long.  Not a biggie..until you bend over in jeans. And I am not too sure I am totally sold on these curved front glass on the S8's and S9's. I have already cracked one tempered glass screen protector because of the little pretty curved glass front. I never had a problem on my S5 or the S7. Apparently, this is common. The S7 is a little solid brick (still pretty) has a nice solid protective metal bezel and back and with a screen protector is good to go always. I have lately picked the old S7 up off the charger and noticed right away how comfortable it was in my hand remembering it fondly. The S9 is a great phone, but I miss the S7's pure functionality as a practical necessary device that ""fit"" in so many ways.  I may try to see if the significant other will trade me. She does like that Lilac back on the S9...So, I promise you if you are an Android person over 50 and just want a nice functional fast reliable phone that still looks good without a case, go with one of these and save yourself around 500 bucks. You won't regret it.
            "
"647","Bad experience because I had trouble getting the new sim card from Verizon and now the return period expired.
            "
"648","I have owned a lot of phones throughout the years and this is the worst phone I have ever owned, Period ! I have mostly owned Motorola phones up until my nearly new Moto Z Play was accidentally submerged at the lake while putting my new boat in at the dock. At that point I decided I needed a phone that was water proof and this was suggested by a sales person at my local Verizon store. I currently owned a 10"" Galaxy Tablet and it was OK so didn't think twice about buying a Samsung Phone. Well, it was a huge mistake and I noticed almost from the beginning how short the battery life was and also how slow and sluggish the phone seemed to be compared to my Moto Z. At first it was tolerable but it just seemed to get worse, slower and more sluggish and the battery life after only a year is at a point to where I can barley make it through a full day a work and I find my self having to plug the phone in throughout the day just to get by. I did go through some steps on Google to try and speed the phone up and free up resources but this only helped a little and the battery life is just a deal breaker. The other issue is the phone is so damn fragile, I dropped it for the first time the other day, and even in a protective case the back completely shattered. I dropped my preious model Motorola phones countless times and other than a slight mark or blemish the phones were absolutely fine. So after only a little more than a year of use,  I now find myself needing to purchase a new phone due to its less horrible battery life, glass-jaw like build quality and piss poor performance and it will certainly not be another Samsung !!!
            "
"649","I chose unlocked and got a Verizon.  I must return it.  I need an ATT ie GSM phone.  Now I'm behind the curve on getting a good deal for Black Fri/Cyber Mon.  Thanks a lot :-(
            "
"650","This phone locks up (unresponsive) far more than my Galaxy S5 ever did. It seems to do it at the most inconvenient times too like when I am trying to use the camera....the camera is great and I love the features but I could NEVER use the phone as my go to camera for the lag reasons.Or take today, I missed 2 incoming calls (it never even showed incoming) and then when I tried to call VM the phone basically locked up. I was finally able to respond to a text but this thing lags even when typing!Even after I rebooted...which sometimes takes 90 seconds for me to initiate when it gets into lag more, it was slow after the reboot!It's unreal. I think this is my last Galaxy.
            "
"651","It's a solid phone in very excellent condition, and the price was great.It's still pretty tied to Verizon - you have to do quite a bit of manual setup to get it to work properly with other carriers (I had to call T-Mobile to have them reset some settings). I also get some annoying notifications about the SIM card not being from Verizon when I restart the phone.
            "
"652","Sadly bought 2 of these for my early 20something kids for Christmas and one of then dumped the firm wear of the phone out of no where.rendering the phone useless as of  the first of May started using phone in December. So not even six months of use.  It was great while it lasted.
            "
"653","I decided to try something new for a change and purchased a Samsung Galaxy S7. It took me awhile to get used to the new software of an android phone and all the features that the S7 has to offer. I found the S7 to be overly complicated and it took me a lot longer to complete my endeavors with the S7 compared to an iPhone. In addition, I have found my Galaxy S7 has constantly froze and forces me to close applications. In my opinion, I think that iPhone is better than Galaxy because of the simplicity that iPhone offers.
            "
"654","As a phone, I like this. Easy to set up & easy to use. However it came hot out of the box. It heats very easily & I need to recharge several times a day. The charger sent with it only worked for a few days, then began draining the battery. I have a backup Samsung charger & am using that. Not happy with the state of this phone. Will be getting full refund.
            "
"655","When the s7 first got here and I turned it on the start up was completely unrecognizable.  The start up was in a dififferent language and made the phone set up almost impossible.  I was on the verge of sending it back but with google's translation app and the use of another phone to instantly translate the foreign language so I could change the language to english to finish the set up.  I have been in love with her every since. Thanks
            "
"656","The Galaxy S7 and S7 Edge have a common defect where the rear camera glass cover will spontaneously shatter. There are quite a few reported cases of this online, and Samsung is as of yet not acknowledging it as a manufacturing defect. Because of the design of the Galaxy S7, it is virtually impossible to repair this yourself, and in order to have it fixed you have to go without a phone for over a week after shipping the phone to Samsung, paying them to repair it, and waiting for them to ship it back. In my case the rear camera glass cover shattered while sitting on my desk, and there are numerous other reports of similar events (as crazy as that sounds). Samsung Support is unhelpful and denies that this issue has been previously reported, despite evidence to the contrary.
            "
"657","Wasnt what I wanted bc my son wanted the edge. It had a few small nicks on the outside frame.  No problem w return.
            "
"658","Everything claims that this phone will work with Verizon, the description, the shipping report, everything. However, when it arrived, the phone was an AT&T network phone, not Verizon.
            "
"659","The screen is too sensitive. Makes it impossible to browse without clicking into sites you don't want to go to. There is no way to turn it low enough. The pointer speed all the way down did not help.
            "
"660","The phone came in the mail and everything seemed fine, until I tried using headphones. Every single pair I tried, audio would only come out of the left side. Music is one of the most important things to me with a phone so this makes me extremely angry.
            "
"661","The phone wasn't unlocked and after taking it to 3 different stores none of them could get it working.
            "
"662","my phone wasnt verizon at all it was at&t and it was lock WITH PAYMENTS STILL TO BE MADE. so this phone is useless
            "
"663","Piece of crap, battery life is terrible. the whole curved edge screen (not even the S7 Edge) makes the phone buggy. As soon as I can I'll be switching to another brand or the iPhone.
            "
"664","Typical refurb. Battery not great but not terrible. I am happy I saved the money!
            "
"665","I bought a new galaxy s7 from Verizon only to have it not charge after 6 months.  Will be last Samsung I buy.
            "
"666","Not a bad phone, however mine seems to slow down at times.
            "
"667","I want to have pls
            "
"668","Product was exactly as described, quick shipping
            "
"669","Will ir work in Argentina??
            "
"670","Do not buy.  The screen will break in the first week. Look around.  Everyone who owns this phone had a cracked screen.
            "
"671","Product & Price were great. Response by Tech Support was slow.
            "
"672","Best phone
            "
