Formatted Date,Visibility
2012-02-27 230000.000 +0100,14.34661038255418
2012-02-28 000000.000 +0100,13.553294024256969
2012-02-28 010000.000 +0100,9.801904899470225
2012-02-28 020000.000 +0100,10.669546768062368
2012-02-28 030000.000 +0100,9.518889965639033
2012-02-28 040000.000 +0100,10.234367145163679
2012-02-28 050000.000 +0100,9.147411643316996
2012-02-28 060000.000 +0100,9.093629383291123
2012-02-28 070000.000 +0100,6.843643071833293
2012-02-28 080000.000 +0100,8.076867586137281
2012-02-28 090000.000 +0100,8.546707954100494
2012-02-28 100000.000 +0100,8.914317194886474
2012-02-28 110000.000 +0100,9.96690492636402
2012-02-28 120000.000 +0100,11.111984351466187
2012-02-28 130000.000 +0100,10.286583590189183
2012-02-28 140000.000 +0100,9.72207253708125
2012-02-28 150000.000 +0100,8.783598245744418
2012-02-28 160000.000 +0100,7.815783795250223
2012-02-28 170000.000 +0100,7.245088319706269
2012-02-28 180000.000 +0100,5.221499339964535
2012-02-28 190000.000 +0100,5.1461173899686745
2012-02-28 200000.000 +0100,2.1939792331237062
2012-02-28 210000.000 +0100,1.9175142408057502
2012-02-28 220000.000 +0100,2.621876597763249
2012-02-28 230000.000 +0100,1.855895286200539
2012-02-29 000000.000 +0100,8.734932987271092
2012-02-29 010000.000 +0100,6.357003039923761
2012-02-29 020000.000 +0100,9.34490543305167
2012-02-29 030000.000 +0100,8.373993833759954
2012-02-29 040000.000 +0100,10.110508323577324
2012-02-29 050000.000 +0100,8.658984773078664
2012-02-29 060000.000 +0100,7.6046250038199075
2012-02-29 070000.000 +0100,9.067606432330596
2012-02-29 080000.000 +0100,7.968103637649566
2012-02-29 090000.000 +0100,7.658483323570162
2012-02-29 100000.000 +0100,8.850074167036652
2012-02-29 110000.000 +0100,11.56762066677712
2012-02-29 120000.000 +0100,10.736223027018418
2012-02-29 130000.000 +0100,10.73071323166471
2012-02-29 140000.000 +0100,10.780653265836305
2012-02-29 150000.000 +0100,10.072085285692063
2012-02-29 160000.000 +0100,10.676421682505662
2012-02-29 170000.000 +0100,10.114380836470515
2012-02-29 180000.000 +0100,11.180249618969519
2012-02-29 190000.000 +0100,9.739109438846892
2012-02-29 200000.000 +0100,9.795372460839552
2012-02-29 210000.000 +0100,12.60011435918578
2012-02-29 220000.000 +0100,9.751581023904047
2012-02-29 230000.000 +0100,8.769296674980335
2012-02-03 000000.000 +0100,12.902424873500632
2012-02-03 010000.000 +0100,11.707053612486034
2012-02-03 020000.000 +0100,11.801084038551815
2012-02-03 030000.000 +0100,11.801084038551815
2012-02-03 040000.000 +0100,11.808595229878811
2012-02-03 050000.000 +0100,11.493178050391252
2012-02-03 060000.000 +0100,11.123107108897546
2012-02-03 070000.000 +0100,11.07787430401495
2012-02-03 080000.000 +0100,10.72844907589549
2012-02-03 090000.000 +0100,10.72266547477284
2012-02-03 100000.000 +0100,4.548351427809786
2012-02-03 110000.000 +0100,2.545227124065029
2012-02-03 120000.000 +0100,2.8646762422692436
2012-02-03 130000.000 +0100,2.3293417730352317
2012-02-03 140000.000 +0100,4.979060369958354
2012-02-03 150000.000 +0100,6.385222774761451
2012-02-03 160000.000 +0100,5.18593658912982
2012-02-03 170000.000 +0100,4.32635245612366
2012-02-03 180000.000 +0100,3.8363040695547355
2012-02-03 190000.000 +0100,2.754928563241314
2012-02-03 200000.000 +0100,3.1097208416840596
2012-02-03 210000.000 +0100,4.360526819310048
2012-02-03 220000.000 +0100,3.4709016897921576
2012-02-03 230000.000 +0100,5.1762937764522565
2012-02-04 000000.000 +0100,4.566627744443548
2012-02-04 010000.000 +0100,2.6632320002979086
2012-02-04 020000.000 +0100,4.308965010267308
2012-02-04 030000.000 +0100,4.343139373453696
2012-02-04 040000.000 +0100,3.008708803903328
2012-02-04 050000.000 +0100,2.4636136938109976
2012-02-04 060000.000 +0100,9.625297157457464
2012-02-04 070000.000 +0100,4.654005622214714
2012-02-04 080000.000 +0100,5.396319220677511
2012-02-04 090000.000 +0100,9.54486796715244
2012-02-04 100000.000 +0100,4.37505249620154
2012-02-04 110000.000 +0100,5.367118905207169
2012-02-04 120000.000 +0100,2.8331635334373164
2012-02-04 130000.000 +0100,2.9400414560656936
2012-02-04 140000.000 +0100,6.262821521062669
2012-02-04 150000.000 +0100,2.8331635334373164
2012-02-04 160000.000 +0100,2.5000308197935945
2012-02-04 170000.000 +0100,2.8331635334373164
2012-02-04 180000.000 +0100,9.895002614893956
2012-02-04 190000.000 +0100,8.59573684293327
2012-02-04 200000.000 +0100,2.5519950619722147
2012-02-04 210000.000 +0100,2.619833405073059
2012-02-04 220000.000 +0100,6.236691234860101
2012-02-04 230000.000 +0100,6.1083317534096535
2012-02-05 000000.000 +0100,7.87214250223417
2012-02-05 010000.000 +0100,9.531394949943083
2012-02-05 020000.000 +0100,6.63793472257471
2012-02-05 030000.000 +0100,8.032415643118545
2012-02-05 040000.000 +0100,8.291887532569502
2012-02-05 050000.000 +0100,5.988276046858571
2012-02-05 060000.000 +0100,7.906672824566495
2012-02-05 070000.000 +0100,5.357516727524775
2012-02-05 080000.000 +0100,4.80786233362138
2012-02-05 090000.000 +0100,4.530319574006839
2012-02-05 100000.000 +0100,7.334466805413864
2012-02-05 110000.000 +0100,10.344513378237101
2012-02-05 120000.000 +0100,10.344513378237101
2012-02-05 130000.000 +0100,11.016111668910664
2012-02-05 140000.000 +0100,11.894365583197066
2012-02-05 150000.000 +0100,12.388368962209672
2012-02-05 160000.000 +0100,10.144594958489028
2012-02-05 170000.000 +0100,10.929600780058891
2012-02-05 180000.000 +0100,10.239963257558912
2012-02-05 190000.000 +0100,2.439429953231431
2012-02-05 200000.000 +0100,5.580614658532707
2012-02-05 210000.000 +0100,4.667768525000885
2012-02-05 220000.000 +0100,12.251454739419579
2012-02-05 230000.000 +0100,12.285248698290893
2012-02-06 000000.000 +0100,12.763838697978402
2012-02-06 010000.000 +0100,9.981751573201423
2012-02-06 020000.000 +0100,11.612558189574152
2012-02-06 030000.000 +0100,10.842901720531817
2012-02-06 040000.000 +0100,11.926282550619892
2012-02-06 050000.000 +0100,9.3084638636106
2012-02-06 060000.000 +0100,9.127440505858782
2012-02-06 070000.000 +0100,2.967409429021337
2012-02-06 080000.000 +0100,2.8437231022352365
2012-02-06 090000.000 +0100,2.9401441734406184
2012-02-06 100000.000 +0100,8.463879396962415
2012-02-06 110000.000 +0100,10.009794054029777
2012-02-06 120000.000 +0100,9.962181125907845
2012-02-06 130000.000 +0100,10.462785551384867
2012-02-06 140000.000 +0100,9.962181125907845
2012-02-06 150000.000 +0100,10.739955048158848
2012-02-06 160000.000 +0100,11.571882796578763
2012-02-06 170000.000 +0100,12.214357832276626
2012-02-06 180000.000 +0100,11.423041420772616
2012-02-06 190000.000 +0100,9.156038130188334
2012-02-06 200000.000 +0100,9.253960922823893
2012-02-06 210000.000 +0100,11.495849535441
2012-02-06 220000.000 +0100,3.0524704024265086
2012-02-06 230000.000 +0100,8.78757047803916
2012-02-07 000000.000 +0100,4.454562025787653
2012-02-07 010000.000 +0100,6.704242372818063
2012-02-07 020000.000 +0100,8.201403197936601
2012-02-07 030000.000 +0100,3.7168861063230025
2012-02-07 040000.000 +0100,3.088802073421158
2012-02-07 050000.000 +0100,3.7054268283637466
2012-02-07 060000.000 +0100,3.271333342434665
2012-02-07 070000.000 +0100,2.326017606147433
2012-02-07 080000.000 +0100,3.3054781142844494
2012-02-07 090000.000 +0100,6.222119431654591
2012-02-07 100000.000 +0100,9.17070234956081
2012-02-07 110000.000 +0100,11.11773652631262
2012-02-07 120000.000 +0100,11.00309859539913
2012-02-07 130000.000 +0100,11.940079340023425
2012-02-07 140000.000 +0100,11.836650171527856
2012-02-07 150000.000 +0100,9.567514463281302
2012-02-07 160000.000 +0100,7.683013843666187
2012-02-07 170000.000 +0100,8.043959610536602
2012-02-07 180000.000 +0100,7.826024287121858
2012-02-07 190000.000 +0100,6.406925045642241
2012-02-07 200000.000 +0100,6.470500579544705
2012-02-07 210000.000 +0100,1.073849557136153
2012-02-07 220000.000 +0100,3.629247551684203
2012-02-07 230000.000 +0100,5.933824533827284
2012-02-08 000000.000 +0100,5.727349665688567
2012-02-08 010000.000 +0100,6.363779705270702
2012-02-08 020000.000 +0100,4.184883857207555
2012-02-08 030000.000 +0100,6.283442923003365
2012-02-08 040000.000 +0100,3.733995037387726
2012-02-08 050000.000 +0100,5.1838824375680685
2012-02-08 060000.000 +0100,4.396701914399547
2012-02-08 070000.000 +0100,4.416118019557748
2012-02-08 080000.000 +0100,4.515598421083944
2012-02-08 090000.000 +0100,4.459166881703043
2012-02-08 100000.000 +0100,7.123906111383692
2012-02-08 110000.000 +0100,11.787657142112693
2012-02-08 120000.000 +0100,12.628117585935728
2012-02-08 130000.000 +0100,12.854238126000775
2012-02-08 140000.000 +0100,11.0592677998681
2012-02-08 150000.000 +0100,11.174690551495676
2012-02-08 160000.000 +0100,10.903795757695596
2012-02-08 170000.000 +0100,10.653712683396556
2012-02-08 180000.000 +0100,10.115230528577607
2012-02-08 190000.000 +0100,7.188628799081673
2012-02-08 200000.000 +0100,2.7089574406508015
2012-02-08 210000.000 +0100,5.885985804601154
2012-02-08 220000.000 +0100,5.239660641846985
2012-02-08 230000.000 +0100,5.369643892807219
2012-02-09 000000.000 +0100,5.164500216084089
2012-02-09 010000.000 +0100,6.286342094140826
2012-02-09 020000.000 +0100,4.994947032230112
2012-02-09 030000.000 +0100,11.502722411167891
2012-02-09 040000.000 +0100,5.6989618559028195
2012-02-09 050000.000 +0100,4.667768525000885
2012-02-09 060000.000 +0100,4.614935288840977
2012-02-09 070000.000 +0100,4.4800526754971495
2012-02-09 080000.000 +0100,4.550945994335054
2012-02-09 090000.000 +0100,4.0810504168707915
2012-02-09 100000.000 +0100,6.865565401116601
2012-02-09 110000.000 +0100,11.35396582135638
2012-02-09 120000.000 +0100,11.775553297874028
2012-02-09 130000.000 +0100,11.733157642981158
2012-02-09 140000.000 +0100,12.109718992414733
2012-02-09 150000.000 +0100,12.109718992414733
2012-02-09 160000.000 +0100,12.29853673093022
2012-02-09 170000.000 +0100,11.00538981083244
2012-02-09 180000.000 +0100,11.549586396275835
2012-02-09 190000.000 +0100,9.267104076822568
2012-02-09 200000.000 +0100,11.266566572678203
2012-02-09 210000.000 +0100,11.077891617198118
2012-02-09 220000.000 +0100,5.3845622299078055
2012-02-09 230000.000 +0100,5.780758203717715
2012-01-01 000000.000 +0100,9.199832777558964
2012-01-01 010000.000 +0100,6.827736621931287
2012-01-01 020000.000 +0100,6.801912144242057
2012-01-01 030000.000 +0100,8.337599067184723
2012-01-01 040000.000 +0100,6.650262774835149
2012-01-01 050000.000 +0100,5.349175242497062
2012-01-01 060000.000 +0100,6.049986659944198
2012-01-01 070000.000 +0100,5.92583083573198
2012-01-01 080000.000 +0100,5.991509989031311
2012-01-01 090000.000 +0100,7.14809137007244
2012-01-01 100000.000 +0100,7.6232191640159686
2012-01-01 110000.000 +0100,10.556959988090048
2012-01-01 120000.000 +0100,10.842469006289786
2012-01-01 130000.000 +0100,11.742228030325423
2012-01-01 140000.000 +0100,11.522662106348173
2012-01-01 150000.000 +0100,11.925011782193227
2012-01-01 160000.000 +0100,10.739786609743287
2012-01-01 170000.000 +0100,10.190933313703574
2012-01-01 180000.000 +0100,10.378547701307335
2012-01-01 190000.000 +0100,9.310061734615216
2012-01-01 200000.000 +0100,8.631734455785463
2012-01-01 210000.000 +0100,10.253492645762819
2012-01-01 220000.000 +0100,12.32496108228228
2012-01-01 230000.000 +0100,12.2794492234132
2012-01-10 000000.000 +0100,11.229522326542373
2012-01-10 010000.000 +0100,9.479748149101159
2012-01-10 020000.000 +0100,10.029317994571276
2012-01-10 030000.000 +0100,7.946619379955576
2012-01-10 040000.000 +0100,8.345880724879335
2012-01-10 050000.000 +0100,8.522149471018357
2012-01-10 060000.000 +0100,6.076436452298397
2012-01-10 070000.000 +0100,6.460416094009935
2012-01-10 080000.000 +0100,5.5503708391212685
2012-01-10 090000.000 +0100,4.995630982012236
2012-01-10 100000.000 +0100,4.935890626904615
2012-01-10 110000.000 +0100,1.0765214837549546
2012-01-10 120000.000 +0100,5.527266530199215
2012-01-10 130000.000 +0100,7.050786532663593
2012-01-10 140000.000 +0100,7.362187141725818
2012-01-10 150000.000 +0100,7.37353272857771
2012-01-10 160000.000 +0100,7.268096505956179
2012-01-10 170000.000 +0100,8.121146614608373
2012-01-10 180000.000 +0100,8.121146614608373
2012-01-10 190000.000 +0100,5.577189045057192
2012-01-10 200000.000 +0100,8.19784875316965
2012-01-10 210000.000 +0100,6.1750250729418665
2012-01-10 220000.000 +0100,6.256290492231057
2012-01-10 230000.000 +0100,5.2616782251788585
2012-01-11 000000.000 +0100,5.543540664517974
2012-01-11 010000.000 +0100,5.3719806756332025
2012-01-11 020000.000 +0100,6.04247823257744
2012-01-11 030000.000 +0100,6.047228653964265
2012-01-11 040000.000 +0100,6.320316326940341
2012-01-11 050000.000 +0100,5.973709246486424
2012-01-11 060000.000 +0100,7.17609506713667
2012-01-11 070000.000 +0100,6.370955681066328
2012-01-11 080000.000 +0100,6.928359302439264
2012-01-11 090000.000 +0100,7.8731000094571755
2012-01-11 100000.000 +0100,7.8414110895714355
2012-01-11 110000.000 +0100,10.445664195072377
2012-01-11 120000.000 +0100,10.399342006130448
2012-01-11 130000.000 +0100,10.334972011286288
2012-01-11 140000.000 +0100,10.289997971449424
2012-01-11 150000.000 +0100,10.622817144397553
2012-01-11 160000.000 +0100,10.932117967561215
2012-01-11 170000.000 +0100,10.690852814212555
2012-01-11 180000.000 +0100,10.158287822071607
2012-01-11 190000.000 +0100,7.879704464723607
2012-01-11 200000.000 +0100,10.07075998987358
2012-01-11 210000.000 +0100,10.22912998059701
2012-01-11 220000.000 +0100,10.930730628720486
2012-01-11 230000.000 +0100,13.082964404563263
2012-01-12 000000.000 +0100,12.608128279263278
2012-01-12 010000.000 +0100,11.649400945919055
2012-01-12 020000.000 +0100,11.543231392244683
2012-01-12 030000.000 +0100,12.406493320990945
2012-01-12 040000.000 +0100,11.958265882107453
2012-01-12 050000.000 +0100,9.15142784817194
2012-01-12 060000.000 +0100,7.848524656637913
2012-01-12 070000.000 +0100,8.812718696079084
2012-01-12 080000.000 +0100,9.203972527210293
2012-01-12 090000.000 +0100,8.030567954908694
2012-01-12 100000.000 +0100,9.059642408372703
2012-01-12 110000.000 +0100,10.187952223974104
2012-01-12 120000.000 +0100,11.253703528985618
2012-01-12 130000.000 +0100,10.723748676403948
2012-01-12 140000.000 +0100,10.459372651302173
2012-01-12 150000.000 +0100,10.08069776322681
2012-01-12 160000.000 +0100,10.437876714606336
2012-01-12 170000.000 +0100,10.055863730545699
2012-01-12 180000.000 +0100,10.703088176878518
2012-01-12 190000.000 +0100,8.798852778537372
2012-01-12 200000.000 +0100,7.428767556279228
2012-01-12 210000.000 +0100,9.168599533505667
2012-01-12 220000.000 +0100,8.796847168713446
2012-01-12 230000.000 +0100,8.25560196179471
2012-01-13 000000.000 +0100,9.4662190312698
2012-01-13 010000.000 +0100,9.697889988925475
2012-01-13 020000.000 +0100,7.754186150255149
2012-01-13 030000.000 +0100,8.642923396695016
2012-01-13 040000.000 +0100,6.453253682190459
2012-01-13 050000.000 +0100,7.044185952658542
2012-01-13 060000.000 +0100,7.804942203629645
2012-01-13 070000.000 +0100,9.043913032634444
2012-01-13 080000.000 +0100,10.745471658441298
2012-01-13 090000.000 +0100,10.68013108971239
2012-01-13 100000.000 +0100,10.731476907124176
2012-01-13 110000.000 +0100,11.661738176117156
2012-01-13 120000.000 +0100,11.617172420775306
2012-01-13 130000.000 +0100,11.335772008362785
2012-01-13 140000.000 +0100,11.55711871694979
2012-01-13 150000.000 +0100,11.028383225942754
2012-01-13 160000.000 +0100,10.933540210682278
2012-01-13 170000.000 +0100,11.844356714477405
2012-01-13 180000.000 +0100,12.09045296875783
2012-01-13 190000.000 +0100,10.574529636930812
2012-01-13 200000.000 +0100,10.68069028343909
2012-01-13 210000.000 +0100,12.415955687850106
2012-01-13 220000.000 +0100,14.989590372291843
2012-01-13 230000.000 +0100,15.589639881711232
2012-01-14 000000.000 +0100,15.800784434596798
2012-01-14 010000.000 +0100,12.65868400451924
2012-01-14 020000.000 +0100,12.212477219582626
2012-01-14 030000.000 +0100,11.423032829899446
2012-01-14 040000.000 +0100,11.747673017497243
2012-01-14 050000.000 +0100,10.909797150840316
2012-01-14 060000.000 +0100,9.967572647555942
2012-01-14 070000.000 +0100,10.074531361162338
2012-01-14 080000.000 +0100,10.04599110966382
2012-01-14 090000.000 +0100,10.49352187639981
2012-01-14 100000.000 +0100,11.75403745010923
2012-01-14 110000.000 +0100,12.209657247142296
2012-01-14 120000.000 +0100,11.997181502416245
2012-01-14 130000.000 +0100,12.277454984317488
2012-01-14 140000.000 +0100,12.179410905194803
2012-01-14 150000.000 +0100,11.66593660033876
2012-01-14 160000.000 +0100,11.27881769744506
2012-01-14 170000.000 +0100,10.670244787576381
2012-01-14 180000.000 +0100,11.263544197397396
2012-01-14 190000.000 +0100,10.426638072861836
2012-01-14 200000.000 +0100,10.71351907999708
2012-01-14 210000.000 +0100,11.76149210640301
2012-01-14 220000.000 +0100,13.215055043690125
2012-01-14 230000.000 +0100,13.665535424477959
2012-01-15 000000.000 +0100,13.221016182162787
2012-01-15 010000.000 +0100,11.276236175075631
2012-01-15 020000.000 +0100,11.917999826632506
2012-01-15 030000.000 +0100,11.269162920042266
2012-01-15 040000.000 +0100,11.222753239788
2012-01-15 050000.000 +0100,8.024703726423578
2012-01-15 060000.000 +0100,9.795810685550046
2012-01-15 070000.000 +0100,9.770996016492843
2012-01-15 080000.000 +0100,8.506889346851143
2012-01-15 090000.000 +0100,10.151372137794153
2012-01-15 100000.000 +0100,10.285304028154934
2012-01-15 110000.000 +0100,11.411327093269172
2012-01-15 120000.000 +0100,11.646326988364084
2012-01-15 130000.000 +0100,11.345312636810515
2012-01-15 140000.000 +0100,11.009806260782915
2012-01-15 150000.000 +0100,11.16106936820962
2012-01-15 160000.000 +0100,11.212111667682137
2012-01-15 170000.000 +0100,11.057938650434085
2012-01-15 180000.000 +0100,11.024332584448615
2012-01-15 190000.000 +0100,9.992516390633636
2012-01-15 200000.000 +0100,10.200514829702174
2012-01-15 210000.000 +0100,11.170084613166354
2012-01-15 220000.000 +0100,12.762705436106023
2012-01-15 230000.000 +0100,13.061589700329305
2012-01-16 000000.000 +0100,11.954518317327322
2012-01-16 010000.000 +0100,9.888529647158181
2012-01-16 020000.000 +0100,8.183831585118478
2012-01-16 030000.000 +0100,9.145479499105807
2012-01-16 040000.000 +0100,9.963367382208965
2012-01-16 050000.000 +0100,7.901593349092371
2012-01-16 060000.000 +0100,7.584574101294434
2012-01-16 070000.000 +0100,7.005383958627159
2012-01-16 080000.000 +0100,7.393169630632489
2012-01-16 090000.000 +0100,7.537828297562825
2012-01-16 100000.000 +0100,8.846597476406263
2012-01-16 110000.000 +0100,9.271955734881123
2012-01-16 120000.000 +0100,9.408415008507516
2012-01-16 130000.000 +0100,9.87025386439284
2012-01-16 140000.000 +0100,9.16547616380553
2012-01-16 150000.000 +0100,9.397271795594216
2012-01-16 160000.000 +0100,9.391282623006255
2012-01-16 170000.000 +0100,8.47614601226186
2012-01-16 180000.000 +0100,8.980869750230479
2012-01-16 190000.000 +0100,8.445567398912722
2012-01-16 200000.000 +0100,8.686988500847946
2012-01-16 210000.000 +0100,9.484462113517191
2012-01-16 220000.000 +0100,8.651534023702682
2012-01-16 230000.000 +0100,8.815057645154166
2012-01-17 000000.000 +0100,10.840854668201652
2012-01-17 010000.000 +0100,9.221565654755768
2012-01-17 020000.000 +0100,8.754384102172315
2012-01-17 030000.000 +0100,9.62091304805711
2012-01-17 040000.000 +0100,9.119060692761748
2012-01-17 050000.000 +0100,8.582551004313453
2012-01-17 060000.000 +0100,9.308818971942696
2012-01-17 070000.000 +0100,9.367838280968154
2012-01-17 080000.000 +0100,8.107274544036786
2012-01-17 090000.000 +0100,9.33964898059475
2012-01-17 100000.000 +0100,9.311664528887086
2012-01-17 110000.000 +0100,4.8642072677294195
2012-01-17 120000.000 +0100,2.1505558092268733
2012-01-17 130000.000 +0100,1.7723460755643288
2012-01-17 140000.000 +0100,1.8128408318901148
2012-01-17 150000.000 +0100,1.9486699625420714
2012-01-17 160000.000 +0100,1.6782963943083462
2012-01-17 170000.000 +0100,2.030653610163559
2012-01-17 180000.000 +0100,5.598244169107522
2012-01-17 190000.000 +0100,5.38084604584918
2012-01-17 200000.000 +0100,6.359821707073172
2012-01-17 210000.000 +0100,6.14617684660501
2012-01-17 220000.000 +0100,5.991230412201595
2012-01-17 230000.000 +0100,5.687220511428392
2012-01-18 000000.000 +0100,4.8331389526362525
2012-01-18 010000.000 +0100,5.2102388240889
2012-01-18 020000.000 +0100,5.332670811911816
2012-01-18 030000.000 +0100,6.079191565114498
2012-01-18 040000.000 +0100,4.943878171300966
2012-01-18 050000.000 +0100,5.192534294410169
2012-01-18 060000.000 +0100,1.7585052634009315
2012-01-18 070000.000 +0100,1.5716406105528715
2012-01-18 080000.000 +0100,1.1889567529318001
2012-01-18 090000.000 +0100,5.002168308232174
2012-01-18 100000.000 +0100,5.065629117749477
2012-01-18 110000.000 +0100,6.485545919255754
2012-01-18 120000.000 +0100,6.485545919255754
2012-01-18 130000.000 +0100,5.943614736482274
2012-01-18 140000.000 +0100,2.339729605828434
2012-01-18 150000.000 +0100,2.0805502808153338
2012-01-18 160000.000 +0100,1.9546050208911043
2012-01-18 170000.000 +0100,2.030653610163559
2012-01-18 180000.000 +0100,1.9486699625420714
2012-01-18 190000.000 +0100,6.853750419092409
2012-01-18 200000.000 +0100,1.8447833319779472
2012-01-18 210000.000 +0100,2.154847681589838
2012-01-18 220000.000 +0100,1.1467107369323073
2012-01-18 230000.000 +0100,2.2202033630003735
2012-01-19 000000.000 +0100,1.5789470651964232
2012-01-19 010000.000 +0100,6.829772708072213
2012-01-19 020000.000 +0100,7.096582741085551
2012-01-19 030000.000 +0100,7.438491606357891
2012-01-19 040000.000 +0100,6.672495368498719
2012-01-19 050000.000 +0100,6.041696582823255
2012-01-19 060000.000 +0100,5.98260734390203
2012-01-19 070000.000 +0100,5.18518094191095
2012-01-19 080000.000 +0100,7.407195998966822
2012-01-19 090000.000 +0100,7.081863554422148
2012-01-19 100000.000 +0100,7.974053052601875
2012-01-19 110000.000 +0100,9.577246027676368
2012-01-19 120000.000 +0100,8.643587235407033
2012-01-19 130000.000 +0100,8.287675895891873
2012-01-19 140000.000 +0100,7.332109626909467
2012-01-19 150000.000 +0100,10.065396987008693
2012-01-19 160000.000 +0100,8.448549752269535
2012-01-19 170000.000 +0100,6.168277077084989
2012-01-19 180000.000 +0100,6.000061960432822
2012-01-19 190000.000 +0100,6.946668383368769
2012-01-19 200000.000 +0100,8.28979197627352
2012-01-19 210000.000 +0100,6.287682892320384
2012-01-19 220000.000 +0100,10.621875959246301
2012-01-19 230000.000 +0100,11.624897768026418
2012-01-02 000000.000 +0100,8.82054398885136
2012-01-02 010000.000 +0100,10.275655402534742
2012-01-02 020000.000 +0100,10.971776879745292
2012-01-02 030000.000 +0100,9.645557726036719
2012-01-02 040000.000 +0100,10.520957185079913
2012-01-02 050000.000 +0100,8.145425721282042
2012-01-02 060000.000 +0100,7.0633813720530725
2012-01-02 070000.000 +0100,7.490304672636873
2012-01-02 080000.000 +0100,6.90211529287173
2012-01-02 090000.000 +0100,9.195619893215236
2012-01-02 100000.000 +0100,9.826116736688373
2012-01-02 110000.000 +0100,10.225771516446791
2012-01-02 120000.000 +0100,10.601012996558978
2012-01-02 130000.000 +0100,10.476189621459634
2012-01-02 140000.000 +0100,11.139894386255213
2012-01-02 150000.000 +0100,11.401535411424621
2012-01-02 160000.000 +0100,10.940209439373165
2012-01-02 170000.000 +0100,11.73749345101478
2012-01-02 180000.000 +0100,9.0611745799691
2012-01-02 190000.000 +0100,10.526643006935489
2012-01-02 200000.000 +0100,9.06432868620863
2012-01-02 210000.000 +0100,10.84698455430264
2012-01-02 220000.000 +0100,11.67586984319311
2012-01-02 230000.000 +0100,9.779146439832223
2012-01-20 000000.000 +0100,12.660251213764521
2012-01-20 010000.000 +0100,11.650408309092722
2012-01-20 020000.000 +0100,12.613746246305624
2012-01-20 030000.000 +0100,12.238663092891935
2012-01-20 040000.000 +0100,12.330203480043666
2012-01-20 050000.000 +0100,10.671738307938053
2012-01-20 060000.000 +0100,8.76034962969002
2012-01-20 070000.000 +0100,6.593064698862115
2012-01-20 080000.000 +0100,6.9039881044239975
2012-01-20 090000.000 +0100,7.902255695323592
2012-01-20 100000.000 +0100,6.306137108720559
2012-01-20 110000.000 +0100,7.0437927495131865
2012-01-20 120000.000 +0100,8.25242015579298
2012-01-20 130000.000 +0100,8.131020991066304
2012-01-20 140000.000 +0100,8.25242015579298
2012-01-20 150000.000 +0100,7.717756123379638
2012-01-20 160000.000 +0100,1.9419647744559412
2012-01-20 170000.000 +0100,9.506776049563717
2012-01-20 180000.000 +0100,9.506776049563717
2012-01-20 190000.000 +0100,10.941166054840112
2012-01-20 200000.000 +0100,11.11238133924437
2012-01-20 210000.000 +0100,11.711397549230746
2012-01-20 220000.000 +0100,13.924420242221926
2012-01-20 230000.000 +0100,15.014105935598295
2012-01-21 000000.000 +0100,14.562468820318484
2012-01-21 010000.000 +0100,10.595631126030188
2012-01-21 020000.000 +0100,11.827179641938026
2012-01-21 030000.000 +0100,11.289743204798611
2012-01-21 040000.000 +0100,12.029631644027042
2012-01-21 050000.000 +0100,12.02534677304439
2012-01-21 060000.000 +0100,9.171263477072568
2012-01-21 070000.000 +0100,9.93050991769294
2012-01-21 080000.000 +0100,9.12934127688476
2012-01-21 090000.000 +0100,9.747121294038587
2012-01-21 100000.000 +0100,9.225972627844984
2012-01-21 110000.000 +0100,11.720621330163217
2012-01-21 120000.000 +0100,11.574244181837988
2012-01-21 130000.000 +0100,11.44141916790314
2012-01-21 140000.000 +0100,11.425400062084538
2012-01-21 150000.000 +0100,11.271430798168806
2012-01-21 160000.000 +0100,11.325214071987363
2012-01-21 170000.000 +0100,10.787667609023512
2012-01-21 180000.000 +0100,10.155713829649413
2012-01-21 190000.000 +0100,8.700967706517039
2012-01-21 200000.000 +0100,7.95989587301604
2012-01-21 210000.000 +0100,9.851033916782857
2012-01-21 220000.000 +0100,13.284320862352295
2012-01-21 230000.000 +0100,11.701760976368014
2012-01-22 000000.000 +0100,13.458927455838403
2012-01-22 010000.000 +0100,11.181583970812659
2012-01-22 020000.000 +0100,11.523529062310141
2012-01-22 030000.000 +0100,12.043187594966792
2012-01-22 040000.000 +0100,11.237438654106615
2012-01-22 050000.000 +0100,11.449234595843732
2012-01-22 060000.000 +0100,9.556433288964145
2012-01-22 070000.000 +0100,10.159728842755461
2012-01-22 080000.000 +0100,9.641475479315242
2012-01-22 090000.000 +0100,10.629602823712883
2012-01-22 100000.000 +0100,10.440369795551076
2012-01-22 110000.000 +0100,11.955604941204678
2012-01-22 120000.000 +0100,11.813585325377073
2012-01-22 130000.000 +0100,11.828138781906196
2012-01-22 140000.000 +0100,11.706761923011085
2012-01-22 150000.000 +0100,10.990632271920406
2012-01-22 160000.000 +0100,10.907513477869928
2012-01-22 170000.000 +0100,10.636212075960612
2012-01-22 180000.000 +0100,10.693728243599208
2012-01-22 190000.000 +0100,10.222586121599205
2012-01-22 200000.000 +0100,10.231520412943887
2012-01-22 210000.000 +0100,11.248256686896902
2012-01-22 220000.000 +0100,13.014330359150271
2012-01-22 230000.000 +0100,6.732528672100682
2012-01-23 000000.000 +0100,8.644731841755279
2012-01-23 010000.000 +0100,9.654798207236373
2012-01-23 020000.000 +0100,8.29973368565993
